READ_DATE,KWH_EXP
2019-01-01,68.5595072314118
2019-01-02,75.45147430993487
2019-01-03,49.138678116540035
2019-01-04,78.5191146847947
2019-01-05,82.56908272487271
2019-01-06,75.62207162438469
2019-01-07,76.21869523793012
2019-01-08,70.87428366647224
2019-01-09,72.23212696023622
2019-01-10,57.56649705889629
2019-01-11,64.57688090259177
2019-01-12,71.66677572285586
2019-01-13,80.48467483972749
2019-01-14,60.05987450907145
2019-01-15,68.76860003321129
2019-01-16,75.74247580696345
2019-01-17,62.21799087660499
2019-01-18,73.71951316915509
2019-01-19,76.43572513346108
2019-01-20,76.64544268068175
2019-01-21,81.24125168379213
2019-01-22,57.2793146380529
2019-01-23,74.49853070144336
2019-01-24,64.50156653016187
2019-01-25,57.59389416126336
2019-01-26,60.648592137056404
2019-01-27,56.88232275158055
2019-01-28,42.52089915388564
2019-01-29,57.278349389112556
2019-01-30,57.278349389112556
2019-01-31,57.278349389112556
2019-02-01,57.278349389112556
2019-02-02,57.278349389112556
2019-02-03,57.278349389112556
2019-02-04,55.122827907120886
2019-02-05,56.16458713771711
2019-02-06,45.72649940806011
2019-02-07,32.4809524799904
2019-02-08,38.07131463744461
2019-02-09,41.435419836819186
2019-02-10,48.13600275036158
2019-02-11,49.060710471846505
2019-02-12,40.27537826562849
2019-02-13,45.183489863751255
2019-02-14,45.68231387938073
2019-02-15,43.686625596111305
2019-02-16,49.43891785837405
2019-02-17,51.04586066102477
2019-02-18,47.95694921138686
2019-02-19,29.333497795759413
2019-02-20,46.682497608928976
2019-02-21,52.38816755353256
2019-02-22,35.96662412124694
2019-02-23,46.576056389879476
2019-02-24,56.92294073999295
2019-02-25,51.72780097647649
2019-02-26,46.88681172582664
2019-02-27,37.094727007054296
2019-02-28,22.036512993414437
2019-03-01,27.59465191662213
2019-03-02,28.089982569541107
2019-03-03,17.17292104495359
2019-03-04,14.761586726607781
2019-03-05,23.13461634494013
2019-03-06,14.776325952137535
2019-03-07,14.158591283819481
2019-03-08,11.561205025512942
2019-03-09,10.166690204085107
2019-03-10,10.166690204085107
2019-03-11,15.875951414209615
2019-03-12,20.489085546389976
2019-03-13,20.223791358075648
2019-03-14,28.507428818894855
2019-03-15,17.9930988208081
2019-03-16,23.11736074229685
2019-03-17,24.82101374581043
2019-03-18,23.63048313224003
2019-03-19,17.800147725775382
2019-03-20,20.836262040106543
2019-03-21,12.684234841110149
2019-03-22,20.138854811028796
2019-03-23,15.649692267678821
2019-03-24,22.86914534670475
2019-03-25,20.705355088359298
2019-03-26,25.60956461773775
2019-03-27,22.000787926507584
2019-03-28,24.85067836186468
2019-03-29,23.211621204438057
2019-03-30,23.31988612854157
2019-03-31,28.064139521883273
2019-04-01,25.413634133428474
2019-04-02,25.093089592077963
2019-04-03,17.6224148434338
2019-04-04,32.92366064566828
2019-04-05,28.632183784617805
2019-04-06,36.40049528306009
2019-04-07,39.61882933062153
2019-04-08,35.852199762959216
2019-04-09,25.669527559925374
2019-04-10,44.532247710393285
2019-04-11,39.96655753592137
2019-04-12,37.87866402092826
2019-04-13,38.23810959069011
2019-04-14,37.784299349660024
2019-04-15,37.784299349660024
2019-04-16,37.784299349660024
2019-04-17,37.784299349660024
2019-04-18,37.784299349660024
2019-04-19,37.784299349660024
2019-04-20,37.784299349660024
2019-04-21,37.784299349660024
2019-04-22,37.784299349660024
2019-04-23,38.51326652635342
2019-04-24,47.2236957307448
2019-04-25,61.57266744673393
2019-04-26,45.06048743294491
2019-04-27,40.58183083243529
2019-04-28,50.41632189531691
2019-04-29,46.974340131869106
2019-04-30,47.98536168349642
2019-05-01,35.286436994779606
2019-05-02,36.48961225791364
2019-05-03,33.213680636497024
2019-05-04,31.066679137539698
2019-05-05,31.066679137539698
2019-05-06,40.37613818506948
2019-05-07,64.88294533821006
2019-05-08,64.93322584533728
2019-05-09,64.97146619672232
2019-05-10,61.85479024358506
2019-05-11,59.21544285887705
2019-05-12,58.87696407362299
2019-05-13,68.4184830383386
2019-05-14,63.08489367626681
2019-05-15,78.76199235359913
2019-05-16,85.97170520631404
2019-05-17,85.97170520631404
2019-05-18,85.97170520631404
2019-05-19,85.97170520631404
2019-05-20,64.1131785343598
2019-05-21,47.17768170586527
2019-05-22,68.02500455272956
2019-05-23,69.473706840117
2019-05-24,38.04561319414653
2019-05-25,26.95409065705736
2019-05-26,63.666694487331256
2019-05-27,53.4796208480793
2019-05-28,31.446268220732915
2019-05-29,55.18777237583151
2019-05-30,72.69662422077289
2019-05-31,79.6498211475715
2019-06-01,68.48032473961811
2019-06-02,68.78833632244282
2019-06-03,66.982553321931
2019-06-04,79.01455998764888
2019-06-05,72.4284111269781
2019-06-06,79.1787436582568
2019-06-07,72.47115204104657
2019-06-08,75.3512881576847
2019-06-09,77.92032236603357
2019-06-10,69.2750747329161
2019-06-11,66.39332552187693
2019-06-12,66.39332552187693
2019-06-13,66.39332552187693
2019-06-14,66.39332552187693
2019-06-15,66.39332552187693
2019-06-16,66.39332552187693
2019-06-17,72.4861912011407
2019-06-18,82.18319865298601
2019-06-19,59.21080203417076
2019-06-20,58.847659234255794
2019-06-21,79.03350569379599
2019-06-22,76.3837390946644
2019-06-23,81.83624231923731
2019-06-24,87.5766790704368
2019-06-25,82.22415463578129
2019-06-26,71.60622164003756
2019-06-27,76.3889506774364
2019-06-28,69.48312616526474
2019-06-29,67.27772458402887
2019-06-30,67.27772458402887
2019-07-01,67.27772458402887
2019-07-02,81.28789834703979
2019-07-03,81.15038017902702
2019-07-04,82.77784076538136
2019-07-05,70.76579625424263
2019-07-06,64.39906892460776
2019-07-07,64.39906892460776
2019-07-08,59.733149636285965
2019-07-09,55.55672454350687
2019-07-10,62.75991059949195
2019-07-11,58.36591645182173
2019-07-12,56.565095220716984
2019-07-13,56.565095220716984
2019-07-14,56.565095220716984
2019-07-15,56.565095220716984
2019-07-16,57.59611170379238
2019-07-17,59.03953478009793
2019-07-18,59.81145614977347
2019-07-19,69.08462048279027
2019-07-20,41.10395966939936
2019-07-21,73.41867117480757
2019-07-22,73.41867117480757
2019-07-23,73.41867117480757
2019-07-24,73.41867117480757
2019-07-25,73.41867117480757
2019-07-26,73.41867117480757
2019-07-27,73.41867117480757
2019-07-28,73.41867117480757
2019-07-29,73.41867117480757
2019-07-30,73.41867117480757
2019-07-31,72.381121864947
2019-08-01,50.882811233382334
2019-08-02,48.951388256117646
2019-08-03,44.85830482241622
2019-08-04,65.50978733271141
2019-08-05,71.42192036608589
2019-08-06,65.88223839007402
2019-08-07,48.711029980745714
2019-08-08,67.92734039404944
2019-08-09,74.63366094044905
2019-08-10,74.72438119482824
2019-08-11,67.74356319620115
2019-08-12,61.42033355107725
2019-08-13,54.71769404587324
2019-08-14,57.17141450882476
2019-08-15,61.81204552566984
2019-08-16,49.21736381326934
2019-08-17,67.78248120435615
2019-08-18,80.51896928734847
2019-08-19,80.40028250774382
2019-08-20,81.59517706886056
2019-08-21,80.17829671953633
2019-08-22,73.80897341561376
2019-08-23,67.47560998545676
2019-08-24,66.06194952852601
2019-08-25,67.18828321539088
2019-08-26,44.6684771744271
2019-08-27,44.02197615623452
