KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,trend,seasonal,residual
9.387324694600691,28.7,24.0,34.0,133.0,11.5,1008.5,28.1,71.0,0.0,10.6,10.04608124004695,-0.02883797965070299,-0.6299185657955562
9.103905859419667,29.6,24.6,34.6,135.0,11.8,1007.6,28.7,72.0,0.0,9.4,10.140712070788332,-0.004143288707606358,-1.0326629226610589
10.737402551616585,29.2,25.0,34.3,133.0,11.5,1006.9,28.8,74.0,0.0,8.9,10.263909911522278,0.023188590108953112,0.45030404998535356
10.74233308733428,29.7,25.1,35.0,122.0,9.0,1007.3,29.2,74.0,0.0,9.1,10.313995064996295,0.05473895596653762,0.3735990663714482
10.74233308733428,26.9,25.5,30.0,136.0,5.9,1008.5,27.3,87.0,0.4,8.9,10.507567692529664,-0.032399797076251416,0.2671651918808683
10.74233308733428,26.3,24.9,31.0,131.0,8.7,1008.9,26.7,86.0,0.8,0.4,10.739375984201741,-0.01941691854379048,0.022374021676329753
10.74233308733428,27.9,24.0,32.1,131.0,7.3,1009.2,27.4,81.0,1.2,0.2,10.492596177610052,0.0068704379028605165,0.24286647182136828
10.74233308733428,27.6,24.4,31.2,146.0,7.2,1009.3,27.0,85.0,3.0,7.5,10.30701327990429,-0.02883797965070299,0.4641577870806941
10.72656390112421,26.3,24.9,32.2,128.0,5.4,1009.7,26.6,89.0,1.2,4.6,10.101636193763525,-0.004143288707606358,0.6290709960682915
9.009943905474758,28.1,24.2,32.8,103.0,5.7,1010.6,27.5,86.0,15.0,5.4,9.939447671379682,0.023188590108953112,-0.952692356013877
9.443252803393946,27.8,25.0,32.8,174.0,6.2,1011.1,27.5,87.0,0.5,8.5,9.882942749309093,0.05473895596653762,-0.49442890188168426
9.30469348434893,28.3,25.1,32.7,107.0,6.2,1010.8,28.1,84.0,0.0,5.9,9.85454057850884,-0.032399797076251416,-0.5174472970836584
9.607013430647372,28.0,24.1,32.9,141.0,6.1,1011.1,27.6,86.0,8.4,8.9,9.828391148595742,-0.01941691854379048,-0.2019607994045791
10.346798632840157,27.6,24.6,31.8,131.0,7.3,1011.5,28.0,82.0,0.0,7.5,10.047473146632564,0.0068704379028605165,0.2924550483047324
10.543517891732517,27.6,24.1,33.0,130.0,7.5,1011.7,27.4,86.0,35.5,8.1,10.204653873538074,-0.02883797965070299,0.36770199784514546
10.543517891732517,28.6,24.6,33.6,121.0,7.6,1011.5,28.2,82.0,31.9,7.8,10.357776594453545,-0.004143288707606358,0.18988458598657773
10.543517891732517,28.8,24.3,33.5,117.0,6.9,1012.0,28.2,78.0,0.0,9.1,9.874112341421208,0.023188590108953112,0.6462169602023556
10.543517891732517,27.7,24.7,33.0,131.0,11.9,1011.5,27.6,75.0,0.0,10.5,9.341565497175107,0.05473895596653762,1.1472134385908717
10.376552530757223,28.1,23.5,33.6,125.0,9.9,1011.2,27.6,74.0,0.0,10.7,8.677351477777776,-0.032399797076251416,1.7316008500556985
6.221363659421013,27.4,22.8,33.4,128.0,10.4,1011.6,27.4,71.0,0.0,10.2,8.094701032978868,-0.01941691854379048,-1.8539204550140647
6.6189707231174415,27.5,22.5,32.3,131.0,12.0,1011.6,26.7,75.0,0.0,10.7,7.512215527362521,0.0068704379028605165,-0.9001152421479401
5.894019755951207,27.2,22.8,32.6,138.0,11.9,1010.8,27.1,72.0,0.0,10.8,6.929730021746174,-0.02883797965070299,-1.0068722861442643
6.464964778140165,27.1,23.2,32.6,140.0,11.8,1010.5,26.9,76.0,0.0,10.8,6.371096710554867,-0.004143288707606358,0.09801135629290422
6.466119352418082,26.7,22.4,31.2,128.0,9.1,1009.6,26.2,79.0,0.0,8.6,6.395128762840191,0.023188590108953112,0.04780199946893839
6.466119352418082,26.9,22.4,32.4,122.0,9.2,1010.2,27.0,74.0,0.0,7.8,6.104030645088103,0.05473895596653762,0.30734975136344184
6.466119352418082,26.3,22.0,33.0,133.0,9.4,1011.0,26.5,74.0,0.0,11.1,5.843525914498733,-0.032399797076251416,0.6549932349956004
6.389588025418276,26.8,21.5,33.0,125.0,8.4,1010.6,26.1,78.0,0.0,9.9,5.493425009587813,-0.01941691854379048,0.9155799343742532
4.581283898852827,27.1,22.2,33.0,121.0,7.6,1009.4,26.5,79.0,0.0,10.3,5.075582356111326,0.0068704379028605165,-0.5011688951613598
4.070486641825625,28.0,22.8,33.5,123.0,8.4,1008.7,27.1,78.0,0.0,10.8,4.4454569417676275,-0.02883797965070299,-0.34613232029129914
4.014258443763716,27.9,24.6,32.0,126.0,8.1,1009.2,28.0,77.0,0.0,10.2,3.6596098398309045,-0.004143288707606358,0.3587918926404182
3.541220778082677,28.3,24.2,34.3,131.0,9.0,1010.3,28.0,80.0,0.0,6.6,2.931326161379357,0.023188590108953112,0.586706026594367
2.05524145201219,27.7,24.6,33.2,129.0,11.1,1010.9,28.3,71.0,0.0,4.4,2.4613716438657307,0.05473895596653762,-0.4608691478200783
0.965189638861022,28.1,22.0,33.8,125.0,11.2,1010.2,27.2,74.0,0.0,10.9,2.064388163070276,-0.032399797076251416,-1.0667987271330026
1.2916022762574435,28.3,23.6,33.8,136.0,12.6,1010.5,28.0,69.0,0.0,10.3,1.6751482333926286,-0.01941691854379048,-0.36412903859139467
1.2916022762574435,28.1,23.8,33.7,132.0,13.0,1010.8,27.9,69.0,0.0,10.2,1.3057241938859772,0.0068704379028605165,-0.02099235553139417
1.2916022762574435,27.6,23.5,33.5,137.0,14.5,1011.4,27.8,70.0,0.0,10.6,1.1555412515576555,-0.02883797965070299,0.16489900435049099
1.2895789360201844,27.4,23.1,33.2,133.0,14.6,1010.5,27.4,70.0,0.0,10.1,1.1490812691379464,-0.004143288707606358,0.14464095558984433
0.9552525015361132,27.4,23.4,33.0,135.0,13.5,1009.1,27.8,68.0,0.0,8.7,1.1199536703646233,0.023188590108953112,-0.18788975893746326
1.0039608557139392,27.1,22.0,33.1,130.0,10.8,1009.4,27.4,72.0,0.0,6.9,1.1065871275052572,0.05473895596653762,-0.1573652277578556
0.9199697619230576,27.9,22.4,33.6,140.0,14.8,1009.7,27.1,67.0,0.0,10.9,1.0932205846458913,-0.032399797076251416,-0.14085102564658236
1.0877090848441815,26.8,23.2,34.0,134.0,13.7,1010.5,27.9,62.0,0.0,10.8,1.080143090391848,-0.01941691854379048,0.026982912996123893
1.1980364762418818,27.0,22.0,33.0,132.0,11.4,1010.0,26.5,71.0,0.0,10.6,1.115071775167579,0.0068704379028605165,0.07609426317144236
1.1980364762418818,27.2,21.9,33.6,133.0,9.8,1009.8,27.0,71.0,0.0,9.9,1.0956787875404128,-0.02883797965070299,0.131195668352172
1.1980364762418818,26.8,22.0,32.8,134.0,9.1,1010.6,26.3,77.0,0.0,9.5,1.0905130721541858,-0.004143288707606358,0.11166669279530236
1.1997532949662293,27.2,22.6,33.7,131.0,9.2,1011.2,27.0,74.0,0.6,6.4,1.0660319853149707,0.023188590108953112,0.11053271954230551
0.8682099423237774,26.8,22.2,31.8,133.0,12.5,1011.0,26.5,68.0,0.0,9.8,1.0286465640440974,0.05473895596653762,-0.21517557768685763
0.8838097542194688,27.2,22.4,33.0,127.0,10.9,1010.3,26.9,71.0,0.0,6.5,0.9865874562420207,-0.032399797076251416,-0.07037790494630046
0.9163414769696744,27.1,21.8,33.4,132.0,11.4,1010.1,26.3,74.0,0.0,10.0,0.9423086713399821,-0.01941691854379048,-0.0065502758265172205
0.9363385273457688,26.8,22.3,33.2,135.0,11.0,1010.0,26.6,70.0,0.0,10.7,0.8919200390829218,0.0068704379028605165,0.037548050359986485
0.9036227216273456,26.4,21.7,32.2,131.0,12.4,1011.6,26.4,69.0,0.0,10.9,0.8938300366569494,-0.02883797965070299,0.038630664621099195
0.8880849819276112,27.3,21.6,33.4,132.0,10.0,1011.2,27.3,70.0,0.0,10.6,0.88967542894215,-0.004143288707606358,0.002552841693067549
0.8470328691668075,28.0,22.6,33.0,135.0,10.5,1010.1,27.0,73.0,0.0,9.2,0.8474792366505023,0.023188590108953112,-0.023634957592647866
0.88157992534197,27.2,23.7,32.4,138.0,12.3,1010.2,27.4,70.0,0.3,5.8,0.8227991002479822,0.05473895596653762,0.004041869127450234
0.8547275002158735,27.8,22.4,33.5,135.0,12.7,1010.3,27.1,71.0,0.0,2.3,0.80892216139104,-0.032399797076251416,0.07820513590108492
0.6209681309281397,27.7,23.0,33.6,134.0,13.3,1009.4,27.2,69.0,0.0,10.7,0.8027412205022311,-0.01941691854379048,-0.16235617103030084
0.7635775725281276,26.5,23.6,32.9,127.0,13.9,1009.0,27.3,72.0,0.0,10.8,0.8020404792916845,0.0068704379028605165,-0.04533334466641742
0.8064841496287508,27.0,22.4,33.8,132.0,13.3,1009.9,26.7,68.0,0.0,10.7,0.8012476728142939,-0.02883797965070299,0.03407445646515993
0.8448183957059476,27.1,22.2,33.2,133.0,11.5,1010.3,26.7,73.0,0.0,8.8,0.7976777692320011,-0.004143288707606358,0.051283915181552925
0.842127680692983,27.4,22.5,33.0,129.0,11.4,1010.0,27.0,70.0,0.0,8.5,0.8281881047628858,0.023188590108953112,-0.009249014178855909
0.876030280000235,27.7,22.5,33.2,125.0,10.4,1009.7,27.0,72.0,0.0,10.1,0.8340869109498006,0.05473895596653762,-0.012795586916103233
0.8297381751398234,28.0,22.6,33.5,127.0,10.0,1009.9,27.5,68.0,0.0,9.1,0.833982667409924,-0.032399797076251416,0.02815530480615082
0.8345404796443345,26.9,23.4,33.0,131.0,13.0,1009.8,27.1,63.0,0.0,8.1,0.8165833862340824,-0.01941691854379048,0.037374011954042566
0.8048692158365299,26.6,21.2,33.8,127.0,10.4,1009.4,26.3,70.0,0.0,10.7,0.8056253113277302,0.0068704379028605165,-0.007626533394060776
0.8057544448496151,27.4,22.0,32.6,116.0,8.1,1009.2,26.5,74.0,0.0,10.5,0.7887895809798644,-0.02883797965070299,0.045802843520453704
0.7230234274750561,28.1,23.8,34.0,129.0,10.7,1009.3,27.6,72.0,0.0,8.9,0.7709514638681119,-0.004143288707606358,-0.043784747685449404
0.765421156348517,27.8,22.2,33.1,126.0,10.1,1009.3,27.3,75.0,0.0,8.4,0.7596140279240964,0.023188590108953112,-0.017381461684532452
0.7581801675651748,27.5,24.0,33.2,127.0,9.4,1009.2,27.8,74.0,0.0,7.7,0.7525058005618692,0.05473895596653762,-0.04906458896323203
0.7048713553575547,27.1,22.8,33.4,115.0,8.4,1009.8,26.8,73.0,0.0,9.6,0.747938712805805,-0.032399797076251416,-0.010667560371998883
0.7551784280362276,27.6,22.0,33.7,128.0,10.3,1009.6,27.1,70.0,0.0,10.8,0.7563976965955514,-0.01941691854379048,0.01819764998446662
0.7551116243009393,26.6,22.5,33.0,136.0,13.5,1009.9,26.5,70.0,0.0,9.7,0.7551816621771361,0.0068704379028605165,-0.0069404757790573765
0.7737848305571658,25.7,20.9,32.4,139.0,14.2,1010.6,25.8,66.0,0.0,10.8,0.7555320805264709,-0.02883797965070299,0.04709072968139792
0.7822363140032814,25.7,20.7,32.2,134.0,16.5,1011.0,27.39264264264264,10.7,0.0,10.75,0.758814520058134,-0.004143288707606358,0.027565082652753786
0.7569089154196104,26.0,20.2,32.0,137.0,12.8,1011.2,25.6,68.0,0.0,10.7,0.7626947176521587,0.023188590108953112,-0.028974392341501433
0.7606330960105171,26.7,21.2,32.3,139.0,13.0,1010.4,26.1,68.0,0.0,9.5,0.7675685795428547,0.05473895596653762,-0.06167443949887526
0.7278484320791967,25.5,22.3,31.8,135.0,13.6,1010.3,25.7,70.0,0.0,10.6,0.770326536344022,-0.032399797076251416,-0.010078307188573929
0.7823398111944,25.9,19.0,32.5,131.0,11.8,1010.3,25.2,68.0,0.0,10.5,0.7669602954815599,-0.01941691854379048,0.03479643425663061
0.789228657535812,26.7,21.2,33.1,131.0,11.8,1010.8,26.1,68.0,0.0,10.5,0.7691015965918309,0.0068704379028605165,0.013256623041120574
0.7930905281653368,26.8,21.8,33.8,130.0,13.4,1010.4,26.2,69.0,0.0,10.7,0.7609787178320558,-0.02883797965070299,0.06094978998398391
0.7586726279660468,25.5,21.5,32.6,132.0,12.6,1010.4,25.7,70.0,0.0,10.7,0.7613177489454552,-0.004143288707606358,0.0014981677281979697
0.7718980231915071,25.8,19.5,32.6,129.0,9.4,1010.2,25.1,71.0,0.0,10.7,0.7543006294914674,0.023188590108953112,-0.005591196408913347
0.7037729446920921,25.9,20.8,33.0,125.0,9.5,1009.6,25.6,75.0,0.0,10.6,0.7447739469924516,0.05473895596653762,-0.09573995826689714
0.7302216498729922,27.6,21.0,33.6,122.0,9.2,1009.2,26.5,75.0,0.0,9.8,0.7465307126330694,-0.032399797076251416,0.016090734316174263
0.7332199750164851,26.8,23.2,31.0,130.0,11.5,1009.7,26.2,73.0,0.0,9.6,0.7606632577310574,-0.01941691854379048,-0.008026364170781824
0.7225418800427016,26.5,23.3,32.6,128.0,13.0,1010.2,26.6,70.0,0.0,8.0,1.0118738770233082,0.0068704379028605165,-0.29620243488346715
0.8053878876496614,26.1,20.6,31.8,119.0,8.8,1010.3,25.3,76.0,0.0,9.2,1.5546168736319719,-0.02883797965070299,-0.7203910063316075
0.8576004436519625,26.4,20.8,33.0,119.0,8.4,1010.0,25.6,78.0,0.0,7.2,2.1936056049356236,-0.004143288707606358,-1.331861872576055
2.5303723582372624,27.1,22.3,33.4,119.0,7.7,1010.4,26.6,76.0,0.0,10.5,3.0886652518217765,0.023188590108953112,-0.5814814836934673
4.502973920952738,27.6,22.8,32.5,110.0,7.9,1011.3,27.0,78.0,0.0,10.4,4.052137110548083,0.05473895596653762,0.39609785443811757
5.203142768998556,29.1,23.9,34.6,107.0,7.8,1011.7,27.5,77.0,0.0,9.7,4.754364691860227,-0.032399797076251416,0.4811778742145808
6.998637503219555,28.2,24.8,33.2,129.0,7.1,1012.0,28.3,77.0,0.0,10.4,5.315686003314848,-0.01941691854379048,1.7023684184484975
7.466844891126851,28.0,23.9,34.4,136.0,10.6,1011.0,27.9,72.0,0.9,10.3,5.652545028197644,0.0068704379028605165,1.8074294250263458
5.720980956834666,27.4,23.8,33.4,111.0,8.5,1010.0,26.9,77.0,0.0,5.1,5.722205733797507,-0.02883797965070299,0.0276132026878617
4.786849623834315,27.7,22.8,33.8,115.0,8.5,1010.3,27.3,78.0,0.0,8.1,5.699577093478087,-0.004143288707606358,-0.9085841809361658
4.888385532416833,27.7,22.2,34.2,113.0,8.8,1010.7,27.0,70.0,0.0,10.6,5.391552791995406,0.023188590108953112,-0.5263558496875264
4.990598860151776,27.9,23.2,34.6,137.0,10.8,1010.5,27.6,70.0,0.0,10.2,5.026295647153563,0.05473895596653762,-0.09043574296832464
5.044742286762616,27.4,22.9,34.8,131.0,13.1,1009.9,27.6,65.0,0.0,10.5,4.911782274804086,-0.032399797076251416,0.1653598090347813
4.842467392840789,27.2,21.4,33.2,130.0,13.5,1009.6,27.0,68.0,0.0,10.2,4.957612751282619,-0.01941691854379048,-0.09572843989803957
4.91004487723395,27.2,22.2,33.9,120.0,9.7,1010.6,27.1,68.0,0.0,9.7,4.9866922203017605,0.0068704379028605165,-0.08351778097067147
4.919387350388322,27.8,22.4,34.6,110.0,8.5,1011.9,27.3,68.0,0.0,10.2,5.006404519707305,-0.02883797965070299,-0.0581791896682793
5.107662959184045,28.2,21.0,35.5,127.0,10.3,1012.5,27.6,64.0,0.0,10.6,5.0125589892308415,-0.004143288707606358,0.09924725866080938
5.091941815550829,27.9,22.3,35.4,127.0,11.0,1011.4,27.3,66.0,0.0,10.5,5.052330834218151,0.023188590108953112,0.016422391223724818
5.128584955990585,27.9,22.2,34.2,114.0,9.2,1011.4,27.0,74.0,0.0,10.9,5.074642838848923,0.05473895596653762,-0.0007968388248748709
5.0878235734273725,27.9,22.9,35.0,129.0,10.7,1012.1,27.6,70.0,0.0,10.6,5.097964915400992,-0.032399797076251416,0.02225845510263226
5.120870307751964,27.8,22.4,35.0,136.0,16.5,1012.2,27.5,60.0,0.0,10.9,5.18106983734498,-0.01941691854379048,-0.04078261104922508
5.066228909649343,28.1,22.0,33.4,126.0,11.3,1010.2,27.3,66.0,0.0,10.2,5.318381550247124,0.0068704379028605165,-0.25902307850064127
5.082641886252802,28.2,23.3,34.2,122.0,10.6,1009.6,27.4,70.0,0.0,10.6,5.375655897498925,-0.02883797965070299,-0.2641760315954196
5.689397412791959,28.2,23.5,35.0,135.0,14.2,1009.7,27.9,58.0,0.0,10.5,5.404321863824853,-0.004143288707606358,0.2892188376747128
6.053123805865842,27.7,22.4,35.1,129.0,13.3,1009.5,27.6,57.0,0.0,9.5,5.552877619025837,0.023188590108953112,0.4770575967310514
5.52950538675319,28.5,22.1,35.6,134.0,14.1,1009.4,27.9,62.0,0.0,10.6,5.785261780659576,0.05473895596653762,-0.3104953498729241
5.288485337708869,28.7,22.9,35.4,131.0,10.3,1009.4,28.5,72.0,0.0,10.2,6.00296999000921,-0.032399797076251416,-0.6820848552240891
6.160760594158856,28.9,24.6,35.0,131.0,11.1,1009.5,28.7,69.0,0.0,9.8,6.129209306192862,-0.01941691854379048,0.050968206509784966
6.692918041085519,28.8,24.2,35.4,124.0,9.9,1010.4,28.8,69.0,0.0,9.0,6.181098801303723,0.0068704379028605165,0.5049488018789348
6.606599351700237,29.8,24.7,36.8,137.0,11.3,1009.9,29.8,57.0,0.0,10.1,6.430318794646995,-0.02883797965070299,0.20511853670394498
6.573072626077523,28.2,23.6,36.0,129.0,9.8,1008.7,28.1,71.0,0.0,10.9,6.6957067040380105,-0.004143288707606358,-0.11849078925288117
6.416350271641875,28.5,23.2,34.4,118.0,10.4,1009.0,28.5,70.0,0.0,10.6,6.7987950953696235,0.023188590108953112,-0.4056334138367018
7.274045340156089,28.8,23.7,35.8,120.0,10.6,1010.4,28.8,61.0,0.0,9.8,6.8345294626957935,0.05473895596653762,0.38477692149375803
7.1462007034459765,28.3,22.6,34.3,115.0,9.8,1011.3,28.2,71.0,0.0,10.8,6.893247574978714,-0.032399797076251416,0.28535292554351377
6.882379333480142,27.9,23.9,36.0,137.0,9.7,1009.9,27.7,71.0,0.0,10.3,6.991060062273645,-0.01941691854379048,-0.08926381024971207
6.943058612368714,28.0,22.7,35.4,134.0,10.7,1008.4,28.1,66.0,0.0,10.5,7.12240306095309,0.0068704379028605165,-0.18621488648723677
7.017626137680684,29.0,22.0,36.0,132.0,11.4,1009.5,28.9,60.0,0.0,10.9,7.084486180691228,-0.02883797965070299,-0.03802206335984161
7.257760037142035,28.2,23.2,35.6,120.0,11.3,1010.8,28.1,68.0,0.0,10.7,7.11315025905023,-0.004143288707606358,0.14875306679941155
7.335751262397989,28.4,22.2,34.3,132.0,11.3,1010.9,28.4,55.0,0.0,10.6,7.147042223169258,0.023188590108953112,0.16552044911977762
7.008627178323054,27.2,22.5,35.0,128.0,10.4,1010.5,27.3,65.0,0.0,10.6,7.195896718652956,0.05473895596653762,-0.2420084962964399
7.346849251958994,28.0,21.8,35.2,135.0,10.4,1010.8,27.9,64.0,0.0,9.0,7.218772269733562,-0.032399797076251416,0.16047677930168314
7.119623082313338,27.5,23.2,34.4,123.0,9.4,1010.9,27.8,72.0,0.0,8.8,7.173169243084086,-0.01941691854379048,-0.03412924222695722
7.285040080754597,28.2,23.9,34.6,119.0,8.5,1010.5,28.0,70.0,0.0,8.4,7.124381078686143,0.0068704379028605165,0.1537885641655941
7.177754995244931,28.9,22.8,35.1,108.0,8.3,1010.1,28.8,69.0,0.0,10.0,7.127156300320699,-0.02883797965070299,0.07943667457493485
6.938538850595699,28.7,24.2,34.8,121.0,9.1,1009.8,28.6,72.0,0.0,10.0,7.063541522125302,-0.004143288707606358,-0.12085938282199651
6.994234111612389,29.4,23.6,35.8,114.0,9.7,1009.8,29.2,72.0,0.0,10.5,7.0977813512304255,0.023188590108953112,-0.12673582972698946
7.028053729764955,29.6,24.2,36.0,136.0,11.9,1009.3,29.7,68.0,0.0,10.0,7.135269568653197,0.05473895596653762,-0.1619547948547792
6.901545804591208,30.2,25.6,36.6,141.0,11.3,1009.5,30.0,59.0,0.0,6.8,7.12319724803235,-0.032399797076251416,-0.18925164636489067
7.35930188604921,29.6,25.0,37.4,135.0,11.3,1010.2,29.6,63.0,0.0,10.7,7.159699730301963,-0.01941691854379048,0.2190190742910381
7.547457602713994,28.4,23.2,35.2,126.0,9.2,1010.9,28.4,73.0,0.0,10.8,7.182890445643815,0.0068704379028605165,0.35769671916731866
7.093248750899,29.7,23.6,36.7,143.0,9.7,1010.3,29.6,66.0,0.0,10.1,7.2320322109354285,-0.02883797965070299,-0.10994548038572562
7.1940562264829895,29.7,25.4,36.8,145.0,11.2,1009.8,29.6,66.0,0.0,10.6,7.330574170189616,-0.004143288707606358,-0.13237465499901982
7.156569119005344,30.4,25.2,37.3,139.0,11.2,1010.4,30.3,62.0,0.0,10.3,7.3250811400975016,0.023188590108953112,-0.19170061120111023
7.372046086806255,30.1,25.4,36.8,141.0,12.6,1010.6,29.9,62.0,0.0,10.5,7.2537995774929,0.05473895596653762,0.0635075533468175
7.591339519370524,29.9,25.2,36.7,138.0,11.5,1009.7,29.7,64.0,0.0,10.9,7.341761055107263,-0.032399797076251416,0.28197826133951265
7.320850675404404,29.4,24.6,36.4,134.0,10.4,1008.8,29.2,69.0,0.0,9.3,7.332229725088509,-0.01941691854379048,0.008037868859684955
7.048486664481781,30.4,24.2,36.7,125.0,10.0,1008.6,29.9,62.0,0.0,9.3,7.404461955747517,0.0068704379028605165,-0.3628457291685964
7.708979094199542,29.3,25.7,36.4,141.0,10.7,1008.9,29.5,66.0,0.0,9.4,7.406321362039164,-0.02883797965070299,0.3314957118110806
7.127336916351712,28.9,23.6,36.2,138.0,9.9,1009.9,27.7,78.0,0.0,10.9,7.174488321677934,-0.004143288707606358,-0.043008116618615505
7.662194733618398,29.9,23.2,36.5,137.0,12.3,1009.7,29.3,69.0,0.0,10.8,7.167546163296968,0.023188590108953112,0.4714599802124776
7.385061930847787,29.6,24.0,36.4,140.0,11.8,1009.0,29.6,62.0,0.0,10.1,7.1878222862457495,0.05473895596653762,0.14250068863549964
5.968508236841916,28.6,24.8,34.6,145.0,13.4,1009.1,28.9,66.0,0.0,9.1,7.188482793381386,-0.032399797076251416,-1.1875747594632187
7.272255566737637,28.7,23.2,35.4,144.0,11.7,1008.5,28.2,68.0,0.0,7.6,7.305389968174554,-0.01941691854379048,-0.013717482893126558
7.190419525123247,29.2,23.4,35.4,135.0,11.8,1008.5,29.2,67.0,0.0,8.5,7.3507388436160035,0.0068704379028605165,-0.16718975639561745
7.713602644149,29.4,24.6,35.8,123.0,10.4,1008.6,29.7,68.0,0.0,6.5,7.433522629720378,-0.02883797965070299,0.30891799407932474
7.9456871399039,28.0,25.2,34.8,127.0,8.5,1008.7,29.2,75.0,0.5,7.4,7.863088130655104,-0.004143288707606358,0.08674229795640284
7.979636861708541,27.5,24.0,34.1,146.0,9.6,1008.3,26.7,84.0,1.0,3.5,8.094368300583266,0.023188590108953112,-0.13792002898367803
7.964548433578408,29.2,23.4,35.4,141.0,9.7,1008.0,28.8,72.0,23.7,7.7,8.307822290272064,0.05473895596653762,-0.398012812660194
8.975466743385,29.9,24.1,37.2,128.0,9.2,1008.5,29.3,68.0,0.0,11.4,8.496703615800884,-0.032399797076251416,0.5111629246603678
8.891216756234762,29.3,24.2,36.0,122.0,9.0,1008.8,28.7,73.0,0.0,11.1,8.670772460093309,-0.01941691854379048,0.2398612146852437
8.68459745294484,29.6,25.2,36.8,148.0,9.6,1008.6,29.8,71.0,0.0,10.7,8.886880619755441,0.0068704379028605165,-0.20915360471346095
9.035771922850744,28.9,24.6,36.9,132.0,9.6,1007.9,29.0,71.0,0.0,10.6,9.20054381539674,-0.02883797965070299,-0.13593391289529322
9.164169049950866,28.9,23.8,35.1,143.0,9.4,1007.9,28.1,74.0,0.0,10.9,9.254304680963372,-0.004143288707606358,-0.08599234230489997
9.492393979343476,29.2,25.2,33.2,127.0,9.4,1008.7,29.0,71.0,0.0,10.7,9.346893790677793,0.023188590108953112,0.12231159855672927
10.160190803067492,29.3,25.3,35.0,118.0,10.1,1009.1,29.8,68.0,0.0,10.2,9.430568163225015,0.05473895596653762,0.6748836838759391
9.351792802351431,28.8,24.1,34.0,120.0,8.9,1009.1,28.5,72.0,3.2,10.1,9.46407475435711,-0.032399797076251416,-0.07988215492942762
9.5393405242357,28.1,24.2,33.6,146.0,8.5,1008.8,27.7,80.0,0.0,11.6,9.479238898760613,-0.01941691854379048,0.07951854401887683
9.2703180607754,28.6,23.6,34.3,154.0,9.1,1008.4,28.1,76.0,0.0,7.2,9.447513767536602,0.0068704379028605165,-0.1840661446640623
9.2703180607754,28.9,23.8,34.5,133.0,9.1,1008.7,28.2,77.0,0.0,8.2,9.320389090066303,-0.02883797965070299,-0.021233049640200022
9.2703180607754,29.8,24.6,35.2,154.0,9.2,1009.4,29.4,75.0,0.0,9.7,9.22557914480293,-0.004143288707606358,0.048882204680076397
9.2703180607754,28.8,25.8,34.0,135.0,9.2,1009.4,28.9,77.0,0.0,10.5,8.960229294808482,0.023188590108953112,0.28690017585796557
9.2703180607754,28.3,25.2,35.6,138.0,9.4,1008.3,27.9,80.0,0.0,10.2,8.958724461325778,0.05473895596653762,0.256854643483085
8.688123185507816,27.6,23.2,35.6,156.0,7.9,1008.9,26.5,80.0,10.9,7.3,9.040402934532928,-0.032399797076251416,-0.3198799519488601
7.6818915742745615,29.4,23.4,34.8,131.0,8.9,1010.1,28.5,77.0,21.8,8.5,9.074925661574397,-0.01941691854379048,-1.3736171687560454
9.259784226396468,26.8,22.4,35.0,130.0,8.6,1010.2,27.5,82.0,0.0,8.4,9.095453146489945,0.0068704379028605165,0.15746064200366244
9.842067373225456,28.7,21.5,33.2,151.0,7.9,1009.9,27.9,83.0,45.1,8.8,9.151327577044931,-0.02883797965070299,0.7195777758312278
9.511977150065691,28.0,25.1,33.2,148.0,8.3,1009.4,28.4,74.0,22.85,9.2,9.287440492452196,-0.004143288707606358,0.2286799463211012
9.41401045518422,28.4,24.4,33.3,144.0,8.7,1009.1,28.1,77.0,0.6,2.9,9.68613042569311,0.023188590108953112,-0.2953085606178424
9.661439074660311,28.2,25.0,33.0,135.0,8.0,1010.3,28.7,78.0,0.0,7.9,9.927833600289375,0.05473895596653762,-0.32113348159560146
9.640913593358668,29.1,23.6,34.8,124.0,8.3,1010.9,28.7,72.0,0.0,9.5,9.926459295953396,-0.032399797076251416,-0.2531459055184767
10.472721106960956,29.5,25.2,34.8,124.0,9.0,1010.6,29.1,74.0,0.0,9.0,10.091726372357789,-0.01941691854379048,0.4004116531469575
10.951706448570327,29.6,24.8,34.2,124.0,8.6,1010.4,28.7,77.0,0.0,8.6,10.415116371116293,0.0068704379028605165,0.5297196395511741
9.832447242873611,28.7,24.8,35.4,140.0,9.1,1010.9,28.4,77.0,0.0,9.8,10.625884673725636,-0.02883797965070299,-0.7645994512013221
10.668846684896442,29.1,24.5,35.4,160.0,9.6,1009.9,28.6,78.0,0.0,11.1,10.60037075745871,-0.004143288707606358,0.0726192161453377
11.677740446493743,29.2,24.6,35.8,153.0,9.5,1009.3,29.4,68.0,0.0,11.1,10.550577021240105,0.023188590108953112,1.103974835144685
11.13681719292572,29.3,25.1,36.1,160.0,10.7,1009.1,29.5,74.0,0.0,11.3,10.465829770998413,0.05473895596653762,0.6162484659607699
9.462316179490184,29.6,24.3,36.2,135.0,9.8,1008.9,29.2,74.0,0.0,10.4,10.599791198953302,-0.032399797076251416,-1.105075222386866
10.124164953430718,29.3,25.4,35.8,109.0,9.9,1009.9,29.5,74.0,0.0,8.2,10.455215176525066,-0.01941691854379048,-0.31163330455055727
