READ_DATE,KWH_EXP
2019-01-01,0.0
2019-01-02,0.07646927333137805
2019-01-03,0.3105424433139855
2019-01-04,0.06623156810427405
2019-01-05,1.0708749233778696
2019-01-06,0.06930427691420575
2019-01-07,2.6306550174287446
2019-01-08,0.1627850754615195
2019-01-09,0.8752364998185079
2019-01-10,0.22440037744336058
2019-01-11,1.906877945119825
2019-01-12,4.021709262737998
2019-01-13,3.2439201680871697
2019-01-14,3.436986777952187
2019-01-15,2.152850678193777
2019-01-16,1.7211913643745127
2019-01-17,0.3821695891682549
2019-01-18,0.3755538572738701
2019-01-19,0.2872093172792786
2019-01-20,0.45739127973611743
2019-01-21,0.4785714880066585
2019-01-22,3.8723216931256847
2019-01-23,7.2995871457436765
2019-01-24,2.8831420969188213
2019-01-25,3.555744672896708
2019-01-26,7.807379633762867
2019-01-27,9.585815001594105
2019-01-28,6.641272191499129
2019-01-29,4.977084165637886
2019-01-30,9.957020901174383
2019-01-31,10.782430832616095
2019-02-01,12.826234304762172
2019-02-02,11.100060961563585
2019-02-03,6.0752096281071415
2019-02-04,9.865935625663857
2019-02-05,16.366406594385364
2019-02-06,14.71126957762673
2019-02-07,14.102984326684819
2019-02-08,16.26180745028288
2019-02-09,14.027239877829397
2019-02-10,11.794693776776194
2019-02-11,10.401695014066966
2019-02-12,12.390291907841473
2019-02-13,12.664650560848854
2019-02-14,12.252868342921303
2019-02-15,14.78497918808214
2019-02-16,15.151525746409483
2019-02-17,16.512869264620726
2019-02-18,19.735176114364023
2019-02-19,15.42063638800778
2019-02-20,17.805089941064793
2019-02-21,18.118980798357388
2019-02-22,18.014239623975005
2019-02-23,15.984561432198603
2019-02-24,13.247839043661775
2019-02-25,21.738865571243057
2019-02-26,22.670798313537066
2019-02-27,22.44791144302933
2019-02-28,21.950534845127866
2019-03-01,23.498946981369585
2019-03-02,21.27536036279098
2019-03-03,20.70496469182284
2019-03-04,15.83339042259717
2019-03-05,16.45647862170851
2019-03-06,26.70067031757551
2019-03-07,30.32356485713004
2019-03-08,22.418160473800487
2019-03-09,23.226941082842306
2019-03-10,23.37717346406879
2019-03-11,21.140578726230647
2019-03-12,23.942439107431174
2019-03-13,20.4313784097612
2019-03-14,18.776264455060776
2019-03-15,17.031807887544623
2019-03-16,18.70389345084003
2019-03-17,18.894344889198795
2019-03-18,20.29976348483267
2019-03-19,18.8056702715103
2019-03-20,22.056513434251908
2019-03-21,18.74234720405103
2019-03-22,19.257224502664368
2019-03-23,21.519815731542455
2019-03-24,19.64969242297601
2019-03-25,18.27283171477317
2019-03-26,22.62267172476375
2019-03-27,20.64698661924447
2019-03-28,21.408996328962747
2019-03-29,20.1896443015707
2019-03-30,23.65496509578384
2019-03-31,23.482756892587627
2019-04-01,23.5979662537689
2019-04-02,19.112286932954913
2019-04-03,22.10937704905811
2019-04-04,21.975594569067137
2019-04-05,21.455595864549476
2019-04-06,21.796657839201675
2019-04-07,22.001530095526892
2019-04-08,21.38940190284212
2019-04-09,21.83200957655954
2019-04-10,23.19265977510204
2019-04-11,25.40149511707105
2019-04-12,27.128416856155273
2019-04-13,27.352687557528327
2019-04-14,26.272455512069865
2019-04-15,26.272455512069865
2019-04-16,26.272455512069865
2019-04-17,26.272455512069865
2019-04-18,26.272455512069865
2019-04-19,26.272455512069865
2019-04-20,26.272455512069865
2019-04-21,26.272455512069865
2019-04-22,26.272455512069865
2019-04-23,26.37778365311549
2019-04-24,30.17872519016674
2019-04-25,30.286400105315266
2019-04-26,30.849231430373127
2019-04-27,32.212604246408254
2019-04-28,37.36535370833519
2019-04-29,33.125224448384664
2019-04-30,34.58042936997834
2019-05-01,35.462554525029425
2019-05-02,35.462554525029425
2019-05-03,33.45611681051851
2019-05-04,29.44324138149668
2019-05-05,29.44324138149668
2019-05-06,30.724079633360542
2019-05-07,33.95740163807867
2019-05-08,32.26076313206071
2019-05-09,35.9377047451338
2019-05-10,36.19615005340791
2019-05-11,38.05399176333994
2019-05-12,20.918342644295596
2019-05-13,37.80576308530906
2019-05-14,39.875281949141964
2019-05-15,36.16075113884367
2019-05-16,34.607720579306395
2019-05-17,38.70829675123135
2019-05-18,38.145974534739544
2019-05-19,36.62194751048495
2019-05-20,35.199888376780166
2019-05-21,39.797792041438655
2019-05-22,34.586163758267745
2019-05-23,35.45278783327377
2019-05-24,36.29652466202753
2019-05-25,39.249482453148794
2019-05-26,41.37968707294228
2019-05-27,34.00816311858775
2019-05-28,35.896647622896836
2019-05-29,39.634389532347264
2019-05-30,40.002361965456444
2019-05-31,32.300332505603
2019-06-01,25.56174938021222
2019-06-02,28.88957137094127
2019-06-03,25.393326646092422
2019-06-04,31.199914453231674
2019-06-05,25.772769090272913
2019-06-06,24.878666715774347
2019-06-07,31.593272525677662
2019-06-08,26.236966299064445
2019-06-09,18.098401508202613
2019-06-10,11.679529741591482
2019-06-11,7.8012176917548475
2019-06-12,11.007685023140462
2019-06-13,12.302607285869195
