READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres
2019-04-15,26.272455512069865,28.1,24.2,31.8,129.0,6.6,1009.6
2019-04-16,26.272455512069865,28.1,24.4,32.4,129.0,5.9,1009.9
2019-04-17,26.272455512069865,27.9,24.5,33.1,114.0,6.9,1010.3
2019-04-18,26.272455512069865,27.9,23.5,33.1,126.0,9.0,1010.2
2019-04-19,26.272455512069865,28.4,23.3,33.6,126.0,8.9,1009.0
2019-04-20,26.272455512069865,28.1,23.8,33.8,129.0,10.0,1008.7
2019-04-21,26.272455512069865,28.4,23.9,33.8,128.0,9.7,1008.2
2019-04-22,26.272455512069865,28.6,24.4,34.6,130.0,10.5,1007.8
2019-04-23,26.37778365311549,28.4,23.6,33.8,129.0,10.8,1008.2
2019-04-24,30.17872519016674,28.4,23.6,33.6,125.0,9.5,1008.8
2019-04-25,30.286400105315263,28.6,24.1,33.6,134.0,10.6,1008.5
2019-04-26,30.849231430373127,28.6,23.4,34.3,127.0,9.7,1007.8
2019-04-27,32.212604246408254,28.1,24.1,33.4,126.0,7.2,1008.4
2019-04-28,37.36535370833519,27.1,24.3,32.3,125.0,7.3,1009.0
2019-04-29,33.125224448384664,27.9,24.4,32.0,129.0,6.2,1009.7
2019-04-30,34.58042936997834,26.6,24.7,32.6,123.0,5.3,1008.7
2019-05-01,35.462554525029425,26.6,23.7,31.4,121.0,6.3,1008.5
2019-05-02,35.462554525029425,26.9,23.8,32.2,112.0,6.6,1009.9
2019-05-03,33.45611681051851,27.6,24.1,34.0,131.0,7.8,1010.8
2019-05-04,29.44324138149668,27.1,23.6,33.3,133.0,7.6,1010.6
2019-05-05,29.44324138149668,28.4,23.4,33.9,132.0,9.2,1010.1
2019-05-06,30.724079633360542,26.7,24.2,33.7,133.0,8.3,1010.1
2019-05-07,33.95740163807867,27.2,23.1,33.0,135.0,11.2,1009.4
2019-05-08,32.26076313206071,26.2,22.2,32.7,131.0,10.4,1008.9
2019-05-09,35.9377047451338,27.4,22.5,33.0,131.0,11.6,1009.0
2019-05-10,36.19615005340791,27.4,23.2,33.6,132.0,12.1,1010.8
2019-05-11,38.05399176333994,27.3,22.8,32.9,129.0,11.4,1011.6
2019-05-12,20.9183426442956,27.3,22.7,33.5,128.0,9.4,1011.3
2019-05-13,37.80576308530906,27.4,21.8,33.5,131.0,8.9,1010.7
2019-05-14,39.87528194914197,27.8,22.6,33.8,128.0,9.4,1010.7
2019-05-15,36.16075113884367,27.5,23.2,33.7,126.0,10.5,1011.0
2019-05-16,34.607720579306395,27.2,22.3,33.8,126.0,9.2,1010.8
2019-05-17,38.70829675123135,26.7,22.0,33.4,129.0,9.4,1010.8
2019-05-18,38.14597453473954,27.4,22.1,32.9,133.0,8.8,1011.2
2019-05-19,36.62194751048495,28.3,22.4,33.7,132.0,11.0,1011.3
2019-05-20,35.199888376780166,27.8,23.0,33.9,135.0,11.0,1011.2
2019-05-21,39.797792041438655,28.3,23.5,33.8,133.0,11.4,1011.0
2019-05-22,34.586163758267745,28.2,23.9,33.8,135.0,11.7,1011.1
2019-05-23,35.45278783327377,28.0,23.0,33.8,133.0,12.0,1011.6
2019-05-24,36.29652466202753,26.9,23.1,33.0,132.0,12.1,1011.3
2019-05-25,39.2494824531488,27.2,22.1,32.8,124.0,10.3,1010.7
2019-05-26,41.37968707294228,27.9,22.4,33.7,125.0,10.1,1010.1
2019-05-27,34.00816311858775,27.9,23.1,32.8,129.0,9.8,1010.1
2019-05-28,35.89664762289684,28.3,23.5,33.4,127.0,10.1,1009.6
2019-05-29,39.634389532347264,27.7,23.4,33.6,132.0,12.1,1009.0
2019-05-30,40.00236196545645,27.4,23.2,32.8,137.0,14.8,1009.6
2019-05-31,32.300332505603,27.2,23.2,32.2,140.0,14.5,1009.5
2019-06-01,25.56174938021222,27.4,23.6,32.0,137.0,14.1,1009.2
2019-06-02,28.88957137094127,27.1,20.9,33.0,138.0,13.5,1009.1
2019-06-03,25.393326646092422,27.7,23.4,32.0,137.0,12.8,1009.0
2019-06-04,31.199914453231678,27.7,23.9,33.0,133.0,10.5,1009.3
2019-06-05,25.772769090272917,27.5,23.9,34.7,128.0,10.3,1009.4
2019-06-06,24.878666715774347,27.0,22.6,32.6,124.0,10.0,1010.2
2019-06-07,31.593272525677666,27.5,22.2,32.8,128.0,9.7,1010.8
2019-06-08,26.236966299064445,27.5,22.8,33.2,131.0,10.5,1010.8
2019-06-09,18.098401508202613,27.8,22.7,33.6,135.0,10.8,1010.8
2019-06-10,11.679529741591482,27.8,22.8,33.2,127.0,10.6,1009.7
2019-06-11,7.801217691754847,27.9,23.4,33.9,133.0,11.2,1011.2
2019-06-12,11.007685023140462,28.6,24.2,33.0,138.0,14.7,1011.3
2019-06-13,12.302607285869197,28.1,24.8,32.7,135.0,13.8,1010.8
2019-06-14,15.698735451909442,27.9,25.3,33.9,129.0,12.6,1010.3
2019-06-15,10.557420362273223,26.6,23.2,33.0,135.0,13.7,1011.0
2019-06-16,5.141526590217684,26.0,21.2,32.0,132.0,10.7,1011.6
2019-06-17,5.6913435997914,25.6,20.9,32.9,133.0,12.0,1012.2
2019-06-18,3.6773809892414087,25.8,20.0,32.8,124.0,8.4,1011.5
2019-06-19,7.9065277656262545,25.7,21.3,32.9,124.0,8.5,1011.0
2019-06-20,8.777025940891898,25.5,21.7,32.2,122.0,8.6,1011.1
2019-06-21,8.734495436868817,25.8,18.6,32.2,114.0,7.9,1010.1
2019-06-22,5.672185679801639,26.0,21.4,31.2,129.0,9.4,1009.7
2019-06-23,9.049423668093544,25.7,20.4,32.8,122.0,9.4,1010.5
2019-06-24,7.072218758686397,26.3,19.8,32.7,134.0,8.7,1011.9
2019-06-25,8.155441270469902,26.4,21.5,33.6,131.0,11.6,1012.8
2019-06-26,7.678904935843234,25.6,20.0,33.6,120.0,9.8,1012.0
2019-06-27,9.399489002060909,25.3,20.0,32.2,121.0,10.1,1011.9
2019-06-28,6.978256398964035,24.7,19.2,31.7,133.0,13.3,1012.6
2019-06-29,5.479357385852908,24.6,20.1,31.3,137.0,13.5,1012.1
2019-06-30,5.479357385852908,25.6,19.2,31.2,124.0,9.3,1011.4
2019-07-01,5.479357385852908,26.9,21.7,33.1,124.0,10.1,1011.4
2019-07-02,10.676230417005405,27.6,23.0,32.8,131.0,8.8,1010.8
2019-07-03,6.462457092959078,27.3,24.4,32.8,125.0,8.7,1011.1
2019-07-04,14.065349401155911,26.8,23.6,32.6,113.0,7.7,1012.0
2019-07-05,18.458672652353066,26.3,21.9,32.6,111.0,8.2,1011.7
2019-07-06,19.9842214845161,24.7,20.6,32.7,131.0,12.5,1011.4
2019-07-07,19.9842214845161,24.8,17.2,31.8,126.0,11.4,1012.7
2019-07-08,19.9842214845161,25.1,19.2,31.6,128.0,11.0,1013.7
2019-07-09,19.77790504346306,25.7,20.3,31.6,132.0,11.2,1012.7
2019-07-10,19.99076854850472,25.7,21.6,32.2,129.0,11.0,1012.7
2019-07-11,17.436973069071946,26.4,19.8,32.2,127.0,10.2,1013.6
2019-07-12,11.263176724147849,25.9,21.9,33.3,128.0,10.5,1013.7
2019-07-13,11.25705023863476,25.0,20.9,32.8,135.0,13.1,1013.1
2019-07-14,11.25705023863476,25.8,19.6,32.2,129.0,10.8,1012.4
2019-07-15,11.81409407892017,26.2,20.5,32.4,134.0,12.8,1011.8
2019-07-16,24.8659426534324,25.9,19.8,32.4,133.0,14.2,1011.9
2019-07-17,20.01873586734,26.3,21.6,30.7,134.0,13.1,1010.5
2019-07-18,19.49387655817981,26.3,21.9,33.0,128.0,10.6,1010.0
2019-07-19,16.76223520360138,27.0,22.8,32.9,127.0,9.4,1009.8
2019-07-20,22.684584112377134,27.1,23.1,33.8,125.0,10.6,1010.6
2019-07-21,17.23173709003544,26.3,20.7,32.6,127.0,9.9,1010.3
2019-07-22,17.23173709003544,25.6,21.1,32.6,126.0,10.6,1010.5
2019-07-23,17.23173709003544,24.5,20.1,33.6,132.0,10.1,1010.7
2019-07-24,17.23173709003544,26.5,18.2,33.0,124.0,9.0,1012.4
2019-07-25,17.23173709003544,25.6,20.4,32.4,135.0,12.5,1013.2
2019-07-26,17.23173709003544,25.9,19.6,33.0,118.0,9.8,1012.0
2019-07-27,17.23173709003544,25.7,21.2,33.4,119.0,9.7,1011.8
2019-07-28,17.23173709003544,25.8,19.6,33.2,125.0,9.3,1012.3
2019-07-29,17.23173709003544,26.2,20.2,32.6,129.0,11.2,1012.3
2019-07-30,17.23173709003544,26.5,19.9,32.7,134.0,13.4,1012.1
2019-07-31,17.408777398384746,26.3,21.8,33.1,130.0,11.5,1012.4
2019-08-01,25.218255613908283,26.6,20.6,33.1,127.0,11.4,1012.6
2019-08-02,25.03655195576805,26.4,21.2,33.1,132.0,13.1,1013.1
2019-08-03,24.752133346762523,25.6,20.4,32.1,140.0,14.3,1012.8
2019-08-04,28.755697706799268,23.1,20.2,31.1,136.0,12.7,1012.5
2019-08-05,29.83213985499057,25.6,18.8,32.2,127.0,10.5,1011.8
2019-08-06,27.51525582991425,25.8,20.3,32.4,127.0,9.6,1010.9
2019-08-07,25.72661639596864,26.0,20.1,32.5,129.0,11.6,1010.5
2019-08-08,24.70687590464276,26.4,20.4,32.4,133.0,11.1,1011.0
2019-08-09,25.54661713665138,26.3,21.0,33.1,132.0,11.4,1011.3
2019-08-10,25.66378101190484,26.2,21.9,32.6,120.0,9.5,1011.4
2019-08-11,27.409670833150027,27.1,20.2,33.5,119.0,8.2,1011.3
2019-08-12,33.612794630719954,27.7,23.3,33.1,112.0,8.0,1011.7
2019-08-13,31.088960961555085,27.3,22.8,32.8,128.0,8.1,1011.9
2019-08-14,35.78911682022322,26.8,22.4,33.2,124.0,8.5,1012.6
2019-08-15,33.14486910689066,25.8,21.7,33.7,118.0,9.2,1013.2
2019-08-16,32.28817951485248,26.6,20.0,33.4,123.0,10.3,1013.0
2019-08-17,33.60643186145743,26.6,21.0,32.8,130.0,12.4,1013.5
2019-08-18,24.00918578921298,26.8,21.0,32.3,133.0,13.1,1013.1
2019-08-19,32.18034736606356,27.1,22.2,33.0,127.0,13.0,1012.9
2019-08-20,36.95018691219769,27.5,22.5,34.2,129.0,12.2,1012.4
2019-08-21,39.16070936608876,27.1,21.0,32.8,124.0,9.6,1011.1
2019-08-22,34.24588400362712,26.9,21.6,33.8,124.0,11.1,1012.6
2019-08-23,34.52791789122741,27.1,21.8,32.9,124.0,12.0,1012.8
2019-08-24,32.33289588723074,27.7,22.8,33.2,125.0,11.6,1012.1
2019-08-25,40.16108806318015,26.9,23.2,33.8,123.0,10.6,1011.5
2019-08-26,34.84354044341968,26.6,22.2,33.2,112.0,9.6,1011.3
2019-08-27,39.25031566726517,26.2,21.0,33.0,109.0,9.4,1011.9
2019-08-28,41.3971801903673,26.5,21.0,33.7,123.0,9.9,1012.6
2019-08-29,41.73747548131307,26.4,20.8,33.3,117.0,10.0,1012.4
2019-08-30,44.8210478287152,26.5,20.8,34.1,120.0,12.1,1011.3
2019-08-31,43.09038597584382,26.8,21.1,33.8,130.0,11.6,1010.6
2019-09-01,43.56837093753975,26.3,20.8,33.4,120.0,10.5,1011.4
2019-09-02,47.219107076165926,25.8,21.3,34.0,120.0,9.1,1011.6
2019-09-03,44.539912085068856,25.8,18.6,33.7,113.0,9.4,1011.4
2019-09-04,41.8389143492987,25.8,20.0,31.8,118.0,8.9,1012.3
2019-09-05,47.36446255155649,26.3,20.0,33.1,121.0,9.5,1011.8
2019-09-06,49.97622020444686,26.8,21.0,33.1,119.0,9.6,1011.9
2019-09-07,49.82972624607856,26.9,22.0,32.3,124.0,9.8,1012.6
2019-09-08,54.1273529190024,27.4,22.9,33.6,117.0,9.7,1012.8
2019-09-09,48.43018321157288,26.8,22.3,34.0,125.0,9.8,1012.7
2019-09-10,48.47204487144384,27.5,21.0,35.5,144.0,12.4,1013.2
2019-09-11,54.74364656039065,27.1,20.8,33.8,136.0,11.7,1013.7
2019-09-12,53.45091250138671,26.4,19.8,32.1,128.0,10.8,1013.9
2019-09-13,50.42049692746357,27.3,21.4,33.3,122.0,9.4,1013.2
2019-09-14,54.11489087792017,26.8,22.2,34.2,122.0,10.0,1013.0
2019-09-15,43.24208483274316,26.8,22.1,33.2,118.0,9.1,1012.0
2019-09-16,61.225825685414215,27.2,20.5,31.9,114.0,8.7,1011.3
2019-09-17,65.92906876950528,27.0,22.8,32.5,119.0,10.0,1012.1
2019-09-18,61.5805092619068,26.8,22.0,34.4,124.0,10.8,1012.9
2019-09-19,57.583443745324765,26.9,21.4,33.7,115.0,9.5,1012.5
2019-09-20,65.07156141180802,27.6,22.9,35.2,134.0,10.1,1011.7
2019-09-21,64.31910699276477,27.0,21.1,34.8,131.0,9.0,1011.5
2019-09-22,68.21040599409224,27.1,21.6,34.7,134.0,9.3,1012.3
2019-09-23,66.73876336940016,27.7,21.8,33.4,120.0,8.9,1012.8
2019-09-24,70.6639005135008,27.9,23.0,34.6,108.0,9.3,1012.6
2019-09-25,70.6952534152832,29.4,23.8,35.7,141.0,12.9,1012.1
2019-09-26,70.35682351421495,27.5,23.4,34.0,152.0,9.9,1012.3
2019-09-27,67.66203749947242,28.6,23.2,35.6,144.0,10.5,1012.7
2019-09-28,67.14464694134661,28.7,23.4,35.6,132.0,11.1,1012.4
2019-09-29,71.02587525376771,28.2,23.1,35.0,136.0,10.1,1012.2
2019-09-30,65.25207367539608,28.3,23.3,36.0,137.0,10.6,1012.4
2019-10-01,66.38766007788116,28.9,23.0,36.4,130.0,10.9,1011.9
2019-10-02,61.53905662518622,28.4,23.0,34.5,129.0,8.4,1012.0
2019-10-03,64.8800251323451,27.8,23.4,35.8,123.0,9.8,1011.9
2019-10-04,65.53550260992766,28.8,22.4,37.4,139.0,11.5,1011.6
2019-10-05,65.67854790578257,27.3,21.5,33.5,146.0,11.2,1010.8
2019-10-06,67.16028714341996,27.4,22.7,35.4,130.0,8.9,1010.9
2019-10-07,64.75395421904024,27.7,22.0,35.8,134.0,9.7,1010.5
2019-10-08,68.52127685297972,27.7,22.2,33.7,152.0,9.9,1010.3
2019-10-09,65.34496195624821,27.5,22.4,34.8,120.0,9.5,1010.5
2019-10-10,64.00313166679679,28.3,22.0,33.8,138.0,8.9,1010.6
2019-10-11,62.32235829038069,27.9,23.8,34.4,183.0,9.6,1010.4
2019-10-12,61.45381050644644,28.4,22.5,36.4,157.0,9.3,1009.5
2019-10-13,55.87072890007797,28.1,23.4,35.0,132.0,9.9,1009.9
2019-10-14,61.95022361782899,27.8,22.0,36.2,144.0,10.0,1010.2
2019-10-15,63.47101986418488,28.4,21.8,36.7,138.0,9.3,1010.1
2019-10-16,61.463631709059946,27.4,22.0,34.2,150.0,9.3,1010.2
2019-10-17,63.3929525878038,27.8,21.4,36.0,149.0,9.2,1009.8
2019-10-18,66.83629371004021,28.7,22.7,35.8,133.0,9.1,1009.7
2019-10-19,65.93249347918577,28.1,23.2,36.2,101.0,9.2,1010.5
2019-10-20,64.38424286163342,28.8,22.8,34.4,104.0,10.2,1010.6
2019-10-21,64.99049301593084,28.6,24.8,37.8,138.0,10.3,1009.7
2019-10-22,63.62641125231181,28.4,22.6,34.5,152.0,9.8,1008.6
2019-10-23,62.98408289327805,28.0,21.9,37.4,169.0,9.5,1008.9
2019-10-24,45.19655776585588,28.3,22.5,34.8,137.0,8.8,1009.3
2019-10-25,32.82637781858342,28.8,23.7,36.3,136.0,9.3,1009.6
2019-10-26,37.355688636042814,28.7,23.9,36.9,114.0,9.6,1009.1
2019-10-27,55.87292094344637,29.5,24.2,37.0,136.0,9.9,1008.3
2019-10-28,54.69643825665042,28.9,23.8,35.4,128.0,10.1,1008.5
2019-10-29,55.23877833536324,28.8,23.4,35.2,143.0,10.1,1008.8
2019-10-30,52.53372690281435,28.6,24.4,36.8,143.0,10.1,1008.6
2019-10-31,57.70301572217412,29.4,24.5,36.7,135.0,9.5,1007.8
2019-11-01,57.09942981008644,28.9,25.3,36.0,143.0,8.2,1008.3
2019-11-02,57.39941654749327,27.6,24.2,35.6,147.0,8.2,1008.8
2019-11-03,65.61889190331148,28.9,24.7,35.0,151.0,9.4,1009.9
2019-11-04,49.57206896660092,29.1,25.0,35.4,150.0,11.3,1010.7
2019-11-05,55.147866604270455,28.6,24.2,34.2,175.0,10.3,1009.6
2019-11-06,58.58060377707105,29.1,23.2,35.2,159.0,9.3,1008.5
2019-11-07,63.31232917279365,30.3,24.8,34.4,158.0,8.9,1008.7
2019-11-08,65.68075460789984,29.9,25.8,35.8,143.0,9.5,1009.8
2019-11-09,54.23062709634262,30.1,25.5,36.6,154.0,9.4,1010.1
2019-11-10,54.05627476488095,29.4,25.4,35.6,160.0,9.2,1009.4
2019-11-11,49.39724387207203,29.5,25.4,35.4,149.0,8.8,1008.9
2019-11-12,43.80226164644521,29.7,25.8,34.8,139.0,8.6,1009.7
2019-11-13,46.38096906113603,29.4,25.6,36.0,122.0,9.5,1010.3
2019-11-14,48.13443144848523,28.3,25.3,34.6,157.0,11.1,1009.7
2019-11-15,46.97916540946571,28.2,21.8,33.4,142.0,8.9,1009.0
2019-11-16,47.70118538802499,29.5,23.4,33.8,163.0,8.8,1009.7
2019-11-17,46.35229077104273,29.6,24.8,36.7,140.0,9.2,1010.1
2019-11-18,48.741755123669655,29.7,24.8,36.9,135.0,9.3,1009.4
2019-11-19,35.88342787646381,29.3,25.0,35.0,142.0,9.7,1008.7
2019-11-20,54.94749370205161,28.6,24.9,34.0,156.0,8.8,1008.6
2019-11-21,54.69812378469416,29.6,23.0,35.0,126.0,8.8,1008.8
2019-11-22,51.4006491224041,28.7,25.5,33.8,126.0,9.3,1009.6
2019-11-23,48.12917693205398,27.9,24.1,35.0,135.0,7.4,1009.3
2019-11-24,45.03542762060854,29.4,23.2,35.8,140.0,8.2,1009.2
2019-11-25,35.99144923491935,28.9,25.3,33.0,126.0,8.0,1008.8
2019-11-26,29.59597231786032,28.7,24.4,33.0,119.0,8.4,1008.0
2019-11-27,36.17131327493759,28.3,25.0,33.7,142.0,8.1,1008.1
2019-11-28,37.46458093446997,29.2,24.7,35.2,144.0,8.4,1008.1
2019-11-29,36.39237583844437,29.7,25.2,35.4,130.0,9.3,1007.8
2019-11-30,35.130998621862446,28.7,25.2,35.5,136.0,9.2,1008.2
2019-12-01,36.934916956913526,30.2,25.1,36.8,129.0,10.0,1007.6
2019-12-02,35.9582527866334,30.2,24.1,33.7,148.0,8.7,1006.7
2019-12-03,25.876807248258928,29.7,25.6,33.3,82.0,8.1,1007.3
2019-12-04,33.74065497050217,29.0,25.6,36.4,122.0,7.6,1008.7
2019-12-05,26.980773931209782,29.0,25.4,34.4,135.0,8.2,1009.4
2019-12-06,21.171033335907385,29.6,25.2,34.4,124.0,8.6,1009.2
2019-12-07,20.30176723262425,29.2,25.6,35.6,128.0,7.9,1009.2
2019-12-08,21.339356209752243,30.4,25.3,36.4,147.0,8.9,1009.3
2019-12-09,20.343422976197843,28.9,24.6,34.4,106.0,11.4,1008.8
2019-12-10,22.370201447957715,28.7,23.8,34.0,98.0,8.3,1008.5
2019-12-11,29.48524752551112,28.2,24.7,35.0,127.0,8.8,1008.3
2019-12-12,24.222340890271116,28.1,24.2,33.3,118.0,7.7,1008.2
2019-12-13,27.530081946476173,28.5,24.6,34.4,129.0,8.0,1009.1
