READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,trend,seasonal,residual
2019-01-01,11.001902760412412,25.7,24.8,30.2,44.0,6.4,1008.9,25.7,96.0,12.9,7.5,27.58192887538651,-0.12757598190286965,-0.0006412040955970869
2019-01-02,11.422661673160016,26.0,24.1,29.2,21.0,5.4,1009.2,25.9,90.0,42.7,6.7,27.58192887538651,0.024908516726689648,-0.0006412040955970869
2019-01-03,2.341670680153068,24.6,24.0,27.3,340.0,4.1,1010.3,24.9,94.0,0.5,0.1,27.58192887538651,-0.29108048997277314,-0.0006412040955970869
2019-01-04,4.800007741529085,26.2,23.0,29.8,340.0,6.9,1011.4,25.8,88.0,34.6,0.1,7.780153844178192,0.5213322852603806,-3.5014783879094873
2019-01-05,5.752650863371045,26.9,23.6,30.2,284.0,6.3,1011.7,26.7,88.0,2.1,3.2,7.810438766105541,0.18110361640852526,-2.2388915191430216
2019-01-06,8.799797767144534,26.0,24.2,30.8,152.0,6.0,1011.2,26.3,87.0,0.0,9.2,7.3550696239587445,-0.0208726578780186,1.4656008010638084
2019-01-07,10.342385423477188,27.2,22.6,31.2,136.0,6.2,1010.2,26.5,84.0,0.2,5.5,8.62918467031588,-0.28781528864193406,2.001016041803242
2019-01-08,11.213897213903854,27.9,23.7,31.5,119.0,6.8,1009.6,27.5,82.0,2.9,10.0,9.68591074954444,-0.12757598190286965,1.655562446262283
2019-01-09,8.235077678132441,28.1,23.8,31.2,164.0,6.9,1009.3,27.6,84.0,0.0,10.0,10.573549167838214,0.024908516726689648,-2.363380006432463
2019-01-10,11.260476004653016,27.9,24.4,31.1,41.0,8.0,1009.4,27.6,82.0,0.0,11.8,10.867389447610545,-0.29108048997277314,0.6841670470152442
2019-01-11,12.197090296129003,27.4,24.7,31.1,94.0,7.2,1009.0,27.5,85.0,0.0,9.6,11.110242095547568,0.5213322852603806,0.5655159153210552
2019-01-12,11.966119791427476,27.4,24.0,31.4,98.0,7.3,1009.1,27.5,83.0,0.0,8.3,11.17388622366969,0.18110361640852526,0.61112995134926
2019-01-13,10.856679725550842,26.8,24.2,31.5,127.0,7.8,1008.3,26.6,86.0,0.0,9.7,11.637099476211388,-0.0208726578780186,-0.7595470927825269
2019-01-14,12.04235395903634,26.7,23.2,31.3,127.0,6.2,1007.0,26.3,86.0,12.8,9.5,11.833884174083298,-0.28781528864193406,0.4962850735949762
2019-01-15,11.659406110758727,26.3,23.6,30.8,134.0,5.5,1006.4,26.1,87.0,23.8,9.2,11.233745262076248,-0.12757598190286965,0.5532368305853492
2019-01-16,11.477570445924329,25.0,23.4,29.6,165.0,4.9,1006.8,25.6,91.0,34.8,5.6,11.33459872176366,0.024908516726689648,0.11806320743397886
2019-01-17,12.637968889756364,25.3,23.4,30.0,108.0,4.8,1007.5,25.4,91.0,22.3,1.1,11.57543422064713,-0.29108048997277314,1.3536151590820062
2019-01-18,7.996117912079657,25.9,23.4,29.6,201.0,6.4,1007.4,26.0,90.0,104.0,0.5,11.763364363128872,0.5213322852603806,-4.288578736309596
2019-01-19,12.672094009239371,27.7,23.6,31.5,347.0,5.7,1007.7,27.2,88.0,0.6,3.8,11.989475885247085,0.18110361640852526,0.5015145075837611
2019-01-20,12.542528217735123,26.2,24.4,30.6,91.0,6.5,1007.8,26.2,90.0,0.0,6.4,12.031958614568987,-0.0208726578780186,0.5314422610441546
2019-01-21,13.357864956408548,26.9,24.1,32.1,119.0,5.9,1007.1,26.7,89.0,25.7,5.3,11.626125654608739,-0.28781528864193406,2.0195545904417433
2019-01-22,13.242186765586212,26.1,23.8,31.8,35.0,6.1,1006.6,26.3,88.0,41.0,6.9,12.871136151430505,-0.12757598190286965,0.49862659605857584
2019-01-23,11.774949551177633,26.6,24.0,28.8,294.0,7.7,1007.2,26.4,86.0,37.6,0.5,13.907512001923713,0.024908516726689648,-2.1574709674727703
2019-01-24,9.79713817003464,26.4,24.6,30.6,312.0,10.6,1007.1,27.4,74.0,0.2,0.0,14.7357929702938,-0.29108048997277314,-4.647574310286388
2019-01-25,16.711191389832013,27.0,23.7,29.9,307.0,10.5,1007.4,27.6,82.0,7.3,3.1,14.635008124343118,0.5213322852603806,1.5548509802285146
2019-01-26,19.92672496269183,27.6,24.4,30.2,310.0,10.8,1008.0,27.7,86.0,0.2,4.9,14.382354486487198,0.18110361640852526,5.363266859796105
2019-01-27,18.34049499632573,26.9,24.6,30.0,307.0,14.1,1008.1,26.5,87.0,21.0,10.1,14.430223371208854,-0.0208726578780186,3.9311442829948957
2019-01-28,12.652371034753791,25.9,25.5,28.6,310.0,11.6,1008.8,26.4,90.0,19.6,1.2,14.49848218148825,-0.28781528864193406,-1.558295858092524
2019-01-29,11.473611300594769,26.2,23.4,29.0,309.0,7.8,1009.7,26.0,91.0,11.5,0.8,14.040213856572443,-0.12757598190286965,-2.4390265740748047
2019-01-30,12.11003174422921,26.1,23.4,30.1,78.0,6.2,1010.3,25.7,88.0,1.2,5.1,13.122583592676662,0.024908516726689648,-1.0374603651741425
2019-01-31,10.274949841990429,27.2,23.4,30.6,42.0,5.3,1010.3,26.8,85.0,11.8,6.2,12.431557609690323,-0.29108048997277314,-1.865527277727121
2019-02-01,13.503313115421356,26.2,24.1,30.5,253.0,7.1,1009.9,25.9,89.0,0.2,5.9,12.524480643788308,0.5213322852603806,0.4575001863726673
2019-02-02,13.503313115421356,26.5,23.3,30.6,76.0,6.6,1009.8,26.3,89.0,9.9,5.5,13.106645512310122,0.18110361640852526,0.21556398670270935
2019-02-03,13.503313115421356,27.5,24.0,30.5,89.0,7.2,1009.9,26.7,86.0,11.3,6.4,12.567532854064996,-0.0208726578780186,0.9566529192343786
2019-02-04,13.302832273439696,26.4,24.0,30.7,308.0,7.8,1009.9,26.1,91.0,0.0,9.3,11.101701820250167,-0.28781528864193406,2.4889457418314636
2019-02-05,15.548765380247454,26.4,24.0,30.6,315.0,6.8,1009.5,26.2,90.0,17.0,5.8,9.172657089475688,-0.12757598190286965,6.503684272674636
2019-02-06,8.336243136513334,25.8,24.0,30.2,331.0,6.4,1009.2,25.9,91.0,6.0,5.7,7.89026587488652,0.024908516726689648,0.42106874490012397
2019-02-07,0.0141326052866105,26.4,23.5,29.6,136.0,5.5,1009.8,26.1,90.0,21.3,3.0,9.643778789956853,-0.29108048997277314,-9.33856569469747
2019-02-08,0.0,26.6,23.7,31.5,120.0,5.9,1010.0,26.8,85.0,1.0,5.4,10.754796247783933,0.5213322852603806,-11.276128533044313
2019-02-09,4.526574613297197,26.9,24.2,30.4,123.0,6.8,1010.0,27.2,85.0,0.1,4.2,11.980960092201771,0.18110361640852526,-7.635489095313099
2019-02-10,25.77790352091368,27.4,23.2,31.2,117.0,6.4,1011.1,26.9,82.0,1.3,7.4,12.471563942534374,-0.0208726578780186,13.327212236257324
2019-02-11,21.07995447822925,27.1,23.8,31.0,105.0,5.9,1011.9,26.7,87.0,0.0,7.7,14.046743474363918,-0.28781528864193406,7.321026292507266
2019-02-12,24.131912291172338,25.8,24.1,29.3,107.0,5.6,1012.3,26.0,92.0,128.0,6.4,17.24744029430902,-0.12757598190286965,7.012047978766188
2019-02-13,11.770470088841543,25.5,23.7,28.6,356.0,5.8,1013.1,25.4,95.0,73.1,1.7,20.395083127318266,0.024908516726689648,-8.649521555203412
2019-02-14,11.04038932809343,27.0,23.4,30.5,92.0,6.8,1012.0,26.5,86.0,12.0,0.0,20.61299621294993,-0.29108048997277314,-9.281526394883727
2019-02-15,22.40487773961571,26.8,24.0,31.0,125.0,7.8,1011.8,26.0,85.0,0.0,10.1,22.175769587615843,0.5213322852603806,-0.29222413326051355
2019-02-16,26.56007444436193,27.7,23.1,31.2,126.0,7.6,1011.6,27.2,81.0,3.0,9.5,22.958660031862454,0.18110361640852526,3.420310796090951
2019-02-17,27.30329512033532,27.9,24.0,30.9,268.0,7.5,1011.0,27.3,81.0,0.0,11.4,24.836869857774367,-0.0208726578780186,2.487297920438972
2019-02-18,32.01936810089064,26.2,24.3,30.8,139.0,6.6,1011.4,26.8,90.0,4.5,9.4,26.935191486466493,-0.28781528864193406,5.371991903066078
2019-02-19,29.61214540089863,27.0,23.7,30.6,308.0,7.2,1012.0,26.7,86.0,2.25,2.5,27.360597947924788,-0.12757598190286965,2.3791234348767114
2019-02-20,24.917938870224926,27.2,23.5,31.2,185.0,7.7,1012.5,26.7,84.0,0.0,7.6,26.223326313649274,0.024908516726689648,-1.3302959601510371
2019-02-21,25.72864072893832,26.7,24.0,30.4,57.0,6.9,1012.1,26.8,85.0,0.0,6.8,26.524775217173005,-0.29108048997277314,-0.5050539982619119
2019-02-22,25.382722969823764,26.7,23.3,31.0,122.0,7.2,1011.1,26.5,85.0,0.0,6.7,26.331737163330388,0.5213322852603806,-1.4703464787670046
2019-02-23,18.59917300443333,26.9,23.1,32.2,133.0,7.3,1009.8,26.7,83.0,0.0,7.0,26.509840696847156,0.18110361640852526,-8.091771308822352
2019-02-24,29.41343744500145,28.2,23.2,32.6,125.0,7.8,1008.9,27.3,82.0,0.0,9.3,27.34540915684816,-0.0208726578780186,2.088900946031308
2019-02-25,30.668101723992308,28.3,24.0,32.3,131.0,7.1,1010.2,28.0,80.0,0.0,10.8,28.100070861688533,-0.28781528864193406,2.8558461509457094
2019-02-26,30.858870135516,29.1,24.5,35.0,130.0,7.5,1009.4,28.6,79.0,0.0,10.9,29.01319636341588,-0.12757598190286965,1.97324975400299
2019-02-27,30.766918090231968,28.5,24.5,34.0,126.0,7.3,1007.9,28.7,78.0,0.0,11.6,30.269577689527964,0.024908516726689648,0.4724318839773149
2019-02-28,31.011272662820915,28.2,24.8,33.2,120.0,7.2,1008.2,28.0,83.0,0.0,11.6,31.47606683981705,-0.29108048997277314,-0.1737136870233632
2019-03-01,31.774601481915195,28.3,24.8,32.8,81.0,7.1,1008.5,28.0,80.0,0.0,6.1,32.536002513157065,0.5213322852603806,-1.2827333165022512
2019-03-02,27.39384228721793,28.4,24.4,32.6,100.0,6.7,1008.5,27.8,82.0,0.0,8.9,32.997902033300484,0.18110361640852526,-5.7851633624910805
2019-03-03,37.85886149702502,27.2,24.7,31.6,112.0,7.1,1008.2,27.4,83.0,6.15,8.4,33.878551677054915,-0.0208726578780186,4.001182477848121
2019-03-04,38.08765143737245,27.1,24.0,31.6,139.0,7.7,1008.3,26.8,86.0,12.3,9.6,34.97908349804609,-0.28781528864193406,3.3963832279682973
2019-03-05,34.092166776519925,27.9,24.4,31.6,105.0,6.3,1008.3,27.2,85.0,0.0,8.9,35.700891758815956,-0.12757598190286965,-1.481149000393162
2019-03-06,36.931465596513,26.2,24.2,30.0,15.0,7.4,1009.2,26.2,90.0,1.4,7.3,36.88802777285395,0.024908516726689648,0.018529306932357933
2019-03-07,38.71499540975911,25.4,24.0,28.7,344.0,5.7,1010.0,25.2,92.0,18.7,2.2,35.349735410211295,-0.29108048997277314,3.65634048952059
2019-03-08,36.827259307304296,27.2,23.4,31.8,100.0,4.9,1010.2,26.6,83.0,18.4,0.0,34.484873469002935,0.5213322852603806,1.8210535530409804
2019-03-09,35.70379438548389,27.2,24.1,31.2,117.0,6.5,1010.4,27.0,83.0,0.0,4.1,33.74904550309372,0.18110361640852526,1.7736452659816448
2019-03-10,27.0908149585264,27.8,23.4,31.8,149.0,7.1,1010.2,27.3,78.0,0.0,6.1,32.09648229215318,-0.0208726578780186,-4.984794675748764
2019-03-11,32.03361784891391,27.4,23.4,32.0,169.0,7.8,1009.7,27.1,82.0,3.5,10.8,29.974898282789496,-0.28781528864193406,2.3465348547663507
2019-03-12,28.94137101515541,27.8,23.7,31.6,117.0,6.9,1010.3,27.4,81.0,0.0,8.5,29.16088035656488,-0.12757598190286965,-0.09193335950660034
2019-03-13,25.36352311992929,25.8,23.9,30.7,138.0,6.4,1011.1,26.3,86.0,0.0,9.7,28.417626913552965,0.024908516726689648,-3.0790123103503646
2019-03-14,23.863907344213285,27.0,23.4,31.7,135.0,6.7,1010.6,29.3,81.0,29.5,5.4,28.042959369559835,-0.29108048997277314,-3.887971535373777
2019-03-15,31.12913382373201,26.9,23.6,30.6,141.0,6.9,1009.0,26.4,84.0,0.0,2.8,25.217654985138665,0.5213322852603806,5.390146553332962
2019-03-16,30.501020284400465,26.1,23.8,31.6,122.0,6.4,1008.4,26.1,88.0,0.0,5.0,22.543352570529635,0.18110361640852526,7.7765640974623045
2019-03-17,24.46814215057452,26.8,23.2,29.6,268.0,5.6,1008.9,26.1,88.0,0.6,2.0,20.714379466618375,-0.0208726578780186,3.774635341834162
2019-03-18,12.256487157965738,25.4,24.0,29.4,292.0,5.5,1008.7,26.0,92.0,1.6,5.2,18.697992270488456,-0.28781528864193406,-6.153689823880784
2019-03-19,10.221254112892163,27.5,23.6,31.0,318.0,7.1,1007.5,27.0,88.0,10.0,2.6,15.879488201694711,-0.12757598190286965,-5.530658106899678
2019-03-20,12.560711392550438,28.4,24.3,30.9,312.0,9.4,1007.3,27.2,87.0,10.9,8.2,13.559438391003305,0.024908516726689648,-1.0236355151795562
2019-03-21,9.74919697130388,27.9,25.3,30.0,311.0,9.6,1007.8,27.9,84.0,8.25,6.5,11.756558635984618,-0.29108048997277314,-1.7162811747079654
2019-03-22,11.399605342175787,27.7,25.3,31.0,305.0,8.6,1008.4,27.8,85.0,5.6,2.1,11.198219369867559,0.5213322852603806,-0.3199463129521518
2019-03-23,14.2606716095606,26.4,24.5,30.4,315.0,8.6,1008.3,26.6,87.0,73.9,5.2,11.977719740647245,0.18110361640852526,2.101848252504829
2019-03-24,11.84798386544373,26.6,23.8,31.2,316.0,7.4,1008.1,26.9,88.0,4.9,2.6,12.660296154761603,-0.0208726578780186,-0.7914396314398545
2019-03-25,8.348112295146306,26.4,23.4,31.0,173.0,5.8,1009.4,26.3,93.0,40.0,2.4,13.841904074168244,-0.28781528864193406,-5.205976490380005
2019-03-26,15.67775670834997,26.4,23.7,30.8,125.0,6.8,1010.8,25.9,90.0,37.8,5.0,14.990730598623365,-0.12757598190286965,0.8146020916294738
2019-03-27,17.33874629135096,26.4,23.8,30.7,125.0,6.4,1011.3,26.3,88.0,9.3,7.6,15.734634282673792,0.024908516726689648,1.5792034919504803
2019-03-28,18.020452407150355,26.9,22.6,31.0,132.0,6.8,1010.3,28.7,85.0,6.4,5.4,16.41500706677182,-0.29108048997277314,1.8965258303513068
2019-03-29,19.44139101336165,27.9,23.6,31.8,129.0,6.4,1009.2,27.3,76.0,0.0,6.8,18.027111008068285,0.5213322852603806,0.8929477200329832
2019-03-30,19.46799739791358,27.6,23.9,32.4,130.0,7.2,1009.1,27.3,82.0,0.0,7.7,17.64492047907169,0.18110361640852526,1.6419733024333665
2019-03-31,16.610593354129936,28.0,24.0,33.4,137.0,7.0,1009.9,28.1,82.0,0.0,9.1,17.86577008724138,-0.0208726578780186,-1.2343040752334256
2019-04-01,19.632839884221564,27.2,23.0,32.9,125.0,6.9,1010.2,27.0,77.0,0.0,8.1,17.017666987622484,-0.28781528864193406,2.9029881852410147
2019-04-02,13.002423005373798,26.8,23.8,33.0,125.0,6.6,1010.1,26.1,85.0,0.1,8.2,16.10126236883236,-0.12757598190286965,-2.9712633815556915
2019-04-03,18.8846935485388,27.1,23.2,32.8,115.0,7.0,1010.4,26.8,83.0,1.6,4.4,16.236609189056736,0.024908516726689648,2.623175842755373
2019-04-04,12.083730709818065,27.2,24.1,32.0,119.0,6.5,1010.3,27.3,82.0,0.0,5.8,16.804263612909658,-0.29108048997277314,-4.4294524131188195
2019-04-05,13.026558681830757,26.8,24.2,31.4,120.0,6.2,1010.0,26.1,88.0,0.0,5.1,17.009806512622138,0.5213322852603806,-4.504580116051762
2019-04-06,20.415425139484224,25.9,23.4,32.7,123.0,6.5,1009.9,27.1,87.0,3.9,4.8,17.767627774547226,0.18110361640852526,2.4666937485284732
2019-04-07,20.584174321100388,27.1,21.0,31.4,107.0,7.0,1008.7,25.7,78.0,1.0,4.3,17.880804370305096,-0.0208726578780186,2.7242426086733103
2019-04-08,21.07164018220893,27.6,22.5,31.5,105.0,7.0,1008.4,26.7,83.0,0.0,10.6,19.21807284307306,-0.28781528864193406,2.1413826277778054
2019-04-09,18.30717183884942,27.8,24.7,32.2,112.0,6.7,1009.0,27.7,84.0,0.0,9.9,20.947644198710435,-0.12757598190286965,-2.5128963779581452
2019-04-10,19.67692971884389,27.9,24.3,32.3,123.0,6.6,1009.0,27.6,83.0,0.0,9.2,21.531952344595403,0.024908516726689648,-1.8799311424782024
2019-04-11,21.444610019193817,28.0,24.5,32.4,107.0,6.3,1008.7,27.1,86.0,0.0,7.7,21.765613080100653,-0.29108048997277314,-0.02992257093406303
2019-04-12,25.133558171292364,27.9,24.8,32.3,101.0,5.8,1009.2,27.7,85.0,0.0,7.2,21.880309213510266,0.5213322852603806,2.7319166725217174
2019-04-13,24.505582160679,28.0,24.8,33.4,122.0,6.7,1009.6,27.7,85.0,0.0,5.2,22.314321685200415,0.18110361640852526,2.0101568590700607
2019-04-14,22.21979946963717,27.1,24.7,32.0,109.0,6.3,1010.0,27.3,86.0,0.0,6.1,22.44570746827673,-0.0208726578780186,-0.2050353407615412
2019-04-15,21.8745131160762,28.1,24.2,31.8,129.0,6.6,1009.6,27.4,85.0,0.0,7.2,22.3245674941602,-0.28781528864193406,-0.16223908944206356
2019-04-16,21.34525914068045,28.1,24.4,32.4,129.0,5.9,1009.9,27.9,80.0,2.5,10.4,21.676434926886735,-0.12757598190286965,-0.20359980430341443
2019-04-17,20.59663020037811,27.9,24.5,33.1,114.0,6.9,1010.3,28.3,84.0,5.0,9.4,21.118013218272324,0.024908516726689648,-0.5462915346209022
2019-04-18,20.59663020037811,27.9,23.5,33.1,126.0,9.0,1010.2,28.2,74.0,0.0,9.2,20.886131894092458,-0.29108048997277314,0.001578796258427162
2019-04-19,20.59663020037811,28.4,23.3,33.6,126.0,8.9,1009.0,28.2,78.0,0.0,10.9,20.703577191849874,0.5213322852603806,-0.6282792767321428
2019-04-20,20.59663020037811,28.1,23.8,33.8,129.0,10.0,1008.7,27.9,72.0,0.0,10.5,20.596630200378108,0.18110361640852526,-0.1811036164085217
2019-04-21,20.59663020037811,28.4,23.9,33.8,128.0,9.7,1008.2,27.9,76.0,0.0,8.1,20.596630200378108,-0.0208726578780186,0.020872657878022154
2019-04-22,20.59663020037811,28.6,24.4,34.6,130.0,10.5,1007.8,28.1,74.0,0.0,8.5,20.596630200378108,-0.28781528864193406,0.2878152886419376
2019-04-23,20.59663020037811,28.4,23.6,33.8,129.0,10.8,1008.2,28.0,75.0,0.0,10.0,20.55549431583016,-0.12757598190286965,0.16871186645082156
2019-04-24,20.59663020037811,28.4,23.6,33.6,125.0,9.5,1008.8,28.0,76.0,0.0,9.2,20.377695389211475,0.024908516726689648,0.1940262944399473
2019-04-25,20.59663020037811,28.6,24.1,33.6,134.0,10.6,1008.5,28.2,76.0,0.0,10.2,19.784967512031248,-0.29108048997277314,1.102743178319637
2019-04-26,20.308679008542462,28.6,23.4,34.3,127.0,9.7,1007.8,27.6,77.0,0.0,9.2,19.217426971678698,0.5213322852603806,0.5699197516033838
2019-04-27,19.35203771404729,28.1,24.1,33.4,126.0,7.2,1008.4,27.7,82.0,0.0,7.8,18.56835696577381,0.18110361640852526,0.6025771318649574
2019-04-28,16.447535060116536,27.1,24.3,32.3,125.0,7.3,1009.0,27.0,82.0,0.0,6.8,17.785218335332896,-0.0208726578780186,-1.3168106173383416
2019-04-29,16.62384641791028,27.9,24.4,32.0,129.0,6.2,1009.7,27.2,83.0,0.2,5.2,17.029341078698323,-0.28781528864193406,-0.1176793721461098
2019-04-30,16.05314015904389,26.6,24.7,32.6,123.0,5.3,1008.7,27.2,88.0,32.4,2.1,16.11534418913952,-0.12757598190286965,0.06537195180723751
2019-05-01,15.11465978729172,26.6,23.7,31.4,121.0,6.3,1008.5,26.2,89.0,64.6,4.1,15.232769947131713,0.024908516726689648,-0.14301867656668305
2019-05-02,15.3054894039361,26.9,23.8,32.2,112.0,6.6,1009.9,26.2,88.0,6.7,7.0,14.76512465568544,-0.29108048997277314,0.8314452382234331
2019-05-03,13.910700781630853,27.6,24.1,34.0,131.0,7.8,1010.8,27.7,84.0,0.5,5.5,13.409707514197688,0.5213322852603806,-0.02033901782721581
2019-05-04,13.174018019992625,27.1,23.6,33.3,133.0,7.6,1010.6,26.9,84.0,1.0,6.7,11.220712406422152,0.18110361640852526,1.7722019971619476
2019-05-05,13.174018019992625,28.4,23.4,33.9,132.0,9.2,1010.1,28.1,78.0,13.0,6.7,9.295480186014187,-0.0208726578780186,3.8994104918564565
2019-05-06,7.135926427496004,26.7,24.2,33.7,133.0,8.3,1010.1,27.6,83.0,0.0,10.7,7.339947621174391,-0.28781528864193406,0.08379409496354784
2019-05-07,0.7301744046151422,27.2,23.1,33.0,135.0,11.2,1009.4,26.9,74.0,0.0,6.5,5.536767711617643,-0.12757598190286965,-4.679017325099632
2019-05-08,1.6380342444359528,26.2,22.2,32.7,131.0,10.4,1008.9,26.7,76.0,0.0,10.9,3.81590188637743,0.024908516726689648,-2.2027761586681667
2019-05-09,1.6167614500575305,27.4,22.5,33.0,131.0,11.6,1009.0,28.0,69.0,0.0,10.8,2.1180746802541632,-0.29108048997277314,-0.21023274022385963
2019-05-10,1.288441414733622,27.4,23.2,33.6,132.0,12.1,1010.8,27.8,73.0,0.0,10.4,1.317681520432409,0.5213322852603806,-0.5505723909591675
2019-05-11,1.127957243311138,27.3,22.8,32.9,129.0,11.4,1011.6,26.8,76.0,0.0,10.8,1.4185067402074005,0.18110361640852526,-0.47165311330478776
2019-05-12,1.2892275771297546,27.3,22.7,33.5,128.0,9.4,1011.3,27.8,76.0,0.0,10.7,1.384559713452291,-0.0208726578780186,-0.07445947844451774
2019-05-13,1.5331743087437228,27.4,21.8,33.5,131.0,8.9,1010.7,26.7,80.0,0.0,8.8,1.3337676581146258,-0.28781528864193406,0.4872219392710311
2019-05-14,1.4359509430400834,27.8,22.6,33.8,128.0,9.4,1010.7,27.2,79.0,0.0,7.8,1.3559732659586194,-0.12757598190286965,0.20755365898433362
2019-05-15,1.4004050571501867,27.5,23.2,33.7,126.0,10.5,1011.0,27.5,69.0,0.0,10.1,1.3697366957670287,0.024908516726689648,0.005759844656468335
2019-05-16,1.2612170626938737,27.2,22.3,33.8,126.0,9.2,1010.8,26.9,71.0,0.0,10.8,1.360461506458493,-0.29108048997277314,0.19183604620815375
2019-05-17,1.4438806696415771,26.7,22.0,33.4,129.0,9.4,1010.8,26.8,71.0,0.0,10.3,1.3125941569187443,0.5213322852603806,-0.3900457725375477
2019-05-18,1.2243012519700045,27.4,22.1,32.9,133.0,8.8,1011.2,27.1,72.0,0.0,10.8,1.2921761646370602,0.18110361640852526,-0.24897852907558096
2019-05-19,1.2243012519700045,28.3,22.4,33.7,132.0,11.0,1011.3,27.4,73.0,0.0,10.7,1.2534322989611177,-0.0208726578780186,-0.00825838911309464
2019-05-20,1.19810286196548,27.8,23.0,33.9,135.0,11.0,1011.2,27.4,74.0,0.0,10.9,1.1522705713413794,-0.28781528864193406,0.3336475792660347
2019-05-21,1.2930249970682948,28.3,23.5,33.8,133.0,11.4,1011.0,27.6,73.0,0.0,10.8,0.9460019042497255,-0.12757598190286965,0.4745990747214389
2019-05-22,1.129197997418588,28.2,23.9,33.8,135.0,11.7,1011.1,27.9,72.0,0.0,11.0,0.8560822867851751,0.024908516726689648,0.24820719390672324
2019-05-23,0.553084969355708,28.0,23.0,33.8,133.0,12.0,1011.6,27.9,69.0,0.0,10.3,0.9117464070930604,-0.29108048997277314,-0.06758094776457935
2019-05-24,0.0,26.9,23.1,33.0,132.0,12.1,1011.3,27.7,64.0,0.0,10.2,0.9862280991918989,0.5213322852603806,-1.5075603844522796
2019-05-25,0.5948639297181505,27.2,22.1,32.8,124.0,10.3,1010.7,26.8,72.0,0.0,10.6,1.1858031258166373,0.18110361640852526,-0.772042812507012
2019-05-26,1.613950094125202,27.9,22.4,33.7,125.0,10.1,1010.1,27.1,74.0,0.0,9.9,1.370968975248757,-0.0208726578780186,0.26385377675446364
2019-05-27,1.7194747066573497,27.9,23.1,32.8,129.0,9.8,1010.1,27.7,72.0,0.0,10.3,1.5501507175396811,-0.28781528864193406,0.4571392777596026
2019-05-28,2.6900501834414627,28.3,23.5,33.4,127.0,10.1,1009.6,27.4,72.0,0.0,10.6,1.8443297405824337,-0.12757598190286965,0.9732964247618987
2019-05-29,2.4253589434434266,27.7,23.4,33.6,132.0,12.1,1009.0,27.7,69.0,0.4,8.7,2.050287964056707,0.024908516726689648,0.3501624626600301
2019-05-30,1.8073571653921752,27.4,23.2,32.8,137.0,14.8,1009.6,27.1,69.0,0.0,10.5,2.014612547086318,-0.29108048997277314,0.08382510827863021
2019-05-31,2.059253161299268,27.2,23.2,32.2,140.0,14.5,1009.5,26.7,69.0,0.0,10.4,1.953328230641798,0.5213322852603806,-0.41540735460291045
2019-06-01,2.036571494038062,27.4,23.6,32.0,137.0,14.1,1009.2,27.5,69.0,0.0,10.5,1.9383605159765287,0.18110361640852526,-0.08289263834699204
2019-06-02,1.3642221753324817,27.1,20.9,33.0,138.0,13.5,1009.1,27.8,70.0,0.0,10.6,1.7612544119702738,-0.0208726578780186,-0.37615957875977346
2019-06-03,1.290484491545712,27.7,23.4,32.0,137.0,12.8,1009.0,27.8,70.0,0.0,10.2,1.7209308059952217,-0.28781528864193406,-0.14263102580757558
2019-06-04,2.5852761807845765,27.7,23.9,33.0,133.0,10.5,1009.3,27.5,76.0,0.0,0.8,1.6446220577477282,-0.12757598190286965,1.068230104939718
2019-06-05,1.1856162153996428,27.5,23.9,34.7,128.0,10.3,1009.4,27.7,75.0,0.0,6.5,1.5715535476804068,0.024908516726689648,-0.41084584900745363
2019-06-06,1.5250919235668112,27.0,22.6,32.6,124.0,10.0,1010.2,26.8,74.0,0.0,9.7,1.5945349402853108,-0.29108048997277314,0.22163747325427352
2019-06-07,1.5250919235668112,27.5,22.2,32.8,128.0,9.7,1010.8,26.7,75.0,0.0,10.4,1.6280502877168965,0.5213322852603806,-0.6242906494104659
2019-06-08,1.5250919235668112,27.5,22.8,33.2,131.0,10.5,1010.8,27.8,72.0,0.0,9.9,1.4765953938286445,0.18110361640852526,-0.1326070866703585
2019-06-09,1.5250919235668112,27.8,22.7,33.6,135.0,10.8,1010.8,27.2,72.0,0.0,10.5,1.5250919235668112,-0.0208726578780186,0.0208726578780186
2019-06-10,1.5250919235668112,27.8,22.8,33.2,127.0,10.6,1009.7,27.3,73.0,0.0,9.7,1.5250919235668112,-0.28781528864193406,0.28781528864193406
2019-06-11,1.5250919235668112,27.9,23.4,33.9,133.0,11.2,1011.2,27.4,75.0,0.0,10.5,1.5250919235668112,-0.12757598190286965,0.12757598190286965
2019-06-12,1.5250919235668112,28.6,24.2,33.0,138.0,14.7,1011.3,28.3,69.0,0.0,8.7,1.5250919235668112,0.024908516726689648,-0.024908516726689648
2019-06-13,1.5250919235668112,28.1,24.8,32.7,135.0,13.8,1010.8,28.5,72.0,0.0,10.4,1.5250919235668112,-0.29108048997277314,0.29108048997277314
2019-06-14,1.5250919235668112,27.9,25.3,33.9,129.0,12.6,1010.3,28.4,70.0,0.0,5.7,1.6188704443246924,0.5213322852603806,-0.6151108060182617
2019-06-15,1.5250919235668112,26.6,23.2,33.0,135.0,13.7,1011.0,26.6,72.0,0.0,8.6,1.738295222841541,0.18110361640852526,-0.39430691568325493
2019-06-16,1.5250919235668112,26.0,21.2,32.0,132.0,10.7,1011.6,26.0,72.0,0.0,10.6,1.964049586762335,-0.0208726578780186,-0.41808500531750525
