READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres
2019-02-06,45.72649940806011,25.8,24.0,30.2,331.0,6.4,1009.2
2019-02-07,32.4809524799904,26.4,23.5,29.6,136.0,5.5,1009.8
2019-02-08,38.07131463744461,26.6,23.7,31.5,120.0,5.9,1010.0
2019-02-09,41.43541983681919,26.9,24.2,30.4,123.0,6.8,1010.0
2019-02-10,48.13600275036158,27.4,23.2,31.2,117.0,6.4,1011.1
2019-02-11,49.060710471846505,27.1,23.8,31.0,105.0,5.9,1011.9
2019-02-12,40.27537826562849,25.8,24.1,29.3,107.0,5.6,1012.3
2019-02-13,45.183489863751255,25.5,23.7,28.6,356.0,5.8,1013.1
2019-02-14,45.68231387938073,27.0,23.4,30.5,92.0,6.8,1012.0
2019-02-15,43.686625596111305,26.8,24.0,31.0,125.0,7.8,1011.8
2019-02-16,49.43891785837405,27.7,23.1,31.2,126.0,7.6,1011.6
2019-02-17,51.04586066102477,27.9,24.0,30.9,268.0,7.5,1011.0
2019-02-18,47.95694921138686,26.2,24.3,30.8,139.0,6.6,1011.4
2019-02-19,29.333497795759413,27.0,23.7,30.6,308.0,7.2,1012.0
2019-02-20,46.682497608928976,27.2,23.5,31.2,185.0,7.7,1012.5
2019-02-21,52.38816755353256,26.7,24.0,30.4,57.0,6.9,1012.1
2019-02-22,35.96662412124694,26.7,23.3,31.0,122.0,7.2,1011.1
2019-02-23,46.57605638987948,26.9,23.1,32.2,133.0,7.3,1009.8
2019-02-24,56.92294073999295,28.2,23.2,32.6,125.0,7.8,1008.9
2019-02-25,51.72780097647649,28.3,24.0,32.3,131.0,7.1,1010.2
2019-02-26,46.88681172582664,29.1,24.5,35.0,130.0,7.5,1009.4
2019-02-27,37.094727007054296,28.5,24.5,34.0,126.0,7.3,1007.9
2019-02-28,22.03651299341444,28.2,24.8,33.2,120.0,7.2,1008.2
2019-03-01,27.59465191662213,28.3,24.8,32.8,81.0,7.1,1008.5
2019-03-02,28.089982569541107,28.4,24.4,32.6,100.0,6.7,1008.5
2019-03-03,17.17292104495359,27.2,24.7,31.6,112.0,7.1,1008.2
2019-03-04,14.76158672660778,27.1,24.0,31.6,139.0,7.7,1008.3
2019-03-05,23.13461634494013,27.9,24.4,31.6,105.0,6.3,1008.3
2019-03-06,14.776325952137537,26.2,24.2,30.0,15.0,7.4,1009.2
2019-03-07,14.15859128381948,25.4,24.0,28.7,344.0,5.7,1010.0
2019-03-08,11.561205025512942,27.2,23.4,31.8,100.0,4.9,1010.2
2019-03-09,10.166690204085109,27.2,24.1,31.2,117.0,6.5,1010.4
2019-03-10,10.166690204085109,27.8,23.4,31.8,149.0,7.1,1010.2
2019-03-11,15.875951414209617,27.4,23.4,32.0,169.0,7.8,1009.7
2019-03-12,20.489085546389976,27.8,23.7,31.6,117.0,6.9,1010.3
2019-03-13,20.223791358075648,25.8,23.9,30.7,138.0,6.4,1011.1
2019-03-14,28.50742881889485,27.0,23.4,31.7,135.0,6.7,1010.6
2019-03-15,17.9930988208081,26.9,23.6,30.6,141.0,6.9,1009.0
2019-03-16,23.11736074229685,26.1,23.8,31.6,122.0,6.4,1008.4
2019-03-17,24.82101374581043,26.8,23.2,29.6,268.0,5.6,1008.9
2019-03-18,23.63048313224003,25.4,24.0,29.4,292.0,5.5,1008.7
2019-03-19,17.800147725775382,27.5,23.6,31.0,318.0,7.1,1007.5
2019-03-20,20.836262040106543,28.4,24.3,30.9,312.0,9.4,1007.3
2019-03-21,12.684234841110149,27.9,25.3,30.0,311.0,9.6,1007.8
2019-03-22,20.1388548110288,27.7,25.3,31.0,305.0,8.6,1008.4
2019-03-23,15.64969226767882,26.4,24.5,30.4,315.0,8.6,1008.3
2019-03-24,22.86914534670475,26.6,23.8,31.2,316.0,7.4,1008.1
2019-03-25,20.705355088359298,26.4,23.4,31.0,173.0,5.8,1009.4
2019-03-26,25.60956461773775,26.4,23.7,30.8,125.0,6.8,1010.8
2019-03-27,22.000787926507584,26.4,23.8,30.7,125.0,6.4,1011.3
2019-03-28,24.85067836186468,26.9,22.6,31.0,132.0,6.8,1010.3
2019-03-29,23.211621204438057,27.9,23.6,31.8,129.0,6.4,1009.2
2019-03-30,23.31988612854157,27.6,23.9,32.4,130.0,7.2,1009.1
2019-03-31,28.064139521883277,28.0,24.0,33.4,137.0,7.0,1009.9
2019-04-01,25.413634133428477,27.2,23.0,32.9,125.0,6.9,1010.2
2019-04-02,25.093089592077963,26.8,23.8,33.0,125.0,6.6,1010.1
2019-04-03,17.6224148434338,27.1,23.2,32.8,115.0,7.0,1010.4
2019-04-04,32.92366064566828,27.2,24.1,32.0,119.0,6.5,1010.3
2019-04-05,28.632183784617805,26.8,24.2,31.4,120.0,6.2,1010.0
2019-04-06,36.40049528306009,25.9,23.4,32.7,123.0,6.5,1009.9
2019-04-07,39.61882933062153,27.1,21.0,31.4,107.0,7.0,1008.7
2019-04-08,35.852199762959216,27.6,22.5,31.5,105.0,7.0,1008.4
2019-04-09,25.66952755992537,27.8,24.7,32.2,112.0,6.7,1009.0
2019-04-10,44.532247710393285,27.9,24.3,32.3,123.0,6.6,1009.0
2019-04-11,39.96655753592137,28.0,24.5,32.4,107.0,6.3,1008.7
2019-04-12,37.87866402092826,27.9,24.8,32.3,101.0,5.8,1009.2
2019-04-13,38.23810959069011,28.0,24.8,33.4,122.0,6.7,1009.6
2019-04-14,37.78429934966002,27.1,24.7,32.0,109.0,6.3,1010.0
2019-04-15,37.78429934966002,28.1,24.2,31.8,129.0,6.6,1009.6
2019-04-16,37.78429934966002,28.1,24.4,32.4,129.0,5.9,1009.9
2019-04-17,37.78429934966002,27.9,24.5,33.1,114.0,6.9,1010.3
2019-04-18,37.78429934966002,27.9,23.5,33.1,126.0,9.0,1010.2
2019-04-19,37.78429934966002,28.4,23.3,33.6,126.0,8.9,1009.0
2019-04-20,37.78429934966002,28.1,23.8,33.8,129.0,10.0,1008.7
2019-04-21,37.78429934966002,28.4,23.9,33.8,128.0,9.7,1008.2
2019-04-22,37.78429934966002,28.6,24.4,34.6,130.0,10.5,1007.8
2019-04-23,38.51326652635342,28.4,23.6,33.8,129.0,10.8,1008.2
2019-04-24,47.2236957307448,28.4,23.6,33.6,125.0,9.5,1008.8
2019-04-25,61.57266744673393,28.6,24.1,33.6,134.0,10.6,1008.5
2019-04-26,45.06048743294491,28.6,23.4,34.3,127.0,9.7,1007.8
2019-04-27,40.58183083243529,28.1,24.1,33.4,126.0,7.2,1008.4
2019-04-28,50.41632189531691,27.1,24.3,32.3,125.0,7.3,1009.0
2019-04-29,46.97434013186911,27.9,24.4,32.0,129.0,6.2,1009.7
2019-04-30,47.98536168349642,26.6,24.7,32.6,123.0,5.3,1008.7
2019-05-01,35.286436994779606,26.6,23.7,31.4,121.0,6.3,1008.5
2019-05-02,36.48961225791364,26.9,23.8,32.2,112.0,6.6,1009.9
2019-05-03,33.213680636497024,27.6,24.1,34.0,131.0,7.8,1010.8
2019-05-04,31.066679137539698,27.1,23.6,33.3,133.0,7.6,1010.6
2019-05-05,31.066679137539698,28.4,23.4,33.9,132.0,9.2,1010.1
2019-05-06,40.37613818506948,26.7,24.2,33.7,133.0,8.3,1010.1
2019-05-07,64.88294533821006,27.2,23.1,33.0,135.0,11.2,1009.4
2019-05-08,64.93322584533728,26.2,22.2,32.7,131.0,10.4,1008.9
2019-05-09,64.97146619672232,27.4,22.5,33.0,131.0,11.6,1009.0
2019-05-10,61.85479024358506,27.4,23.2,33.6,132.0,12.1,1010.8
2019-05-11,59.21544285887705,27.3,22.8,32.9,129.0,11.4,1011.6
2019-05-12,58.87696407362299,27.3,22.7,33.5,128.0,9.4,1011.3
2019-05-13,68.4184830383386,27.4,21.8,33.5,131.0,8.9,1010.7
2019-05-14,63.08489367626681,27.8,22.6,33.8,128.0,9.4,1010.7
2019-05-15,78.76199235359913,27.5,23.2,33.7,126.0,10.5,1011.0
2019-05-16,85.97170520631404,27.2,22.3,33.8,126.0,9.2,1010.8
2019-05-17,85.97170520631404,26.7,22.0,33.4,129.0,9.4,1010.8
2019-05-18,85.97170520631404,27.4,22.1,32.9,133.0,8.8,1011.2
2019-05-19,85.97170520631404,28.3,22.4,33.7,132.0,11.0,1011.3
2019-05-20,64.1131785343598,27.8,23.0,33.9,135.0,11.0,1011.2
2019-05-21,47.17768170586527,28.3,23.5,33.8,133.0,11.4,1011.0
2019-05-22,68.02500455272956,28.2,23.9,33.8,135.0,11.7,1011.1
2019-05-23,69.473706840117,28.0,23.0,33.8,133.0,12.0,1011.6
2019-05-24,38.04561319414653,26.9,23.1,33.0,132.0,12.1,1011.3
2019-05-25,26.95409065705736,27.2,22.1,32.8,124.0,10.3,1010.7
2019-05-26,63.666694487331256,27.9,22.4,33.7,125.0,10.1,1010.1
2019-05-27,53.4796208480793,27.9,23.1,32.8,129.0,9.8,1010.1
2019-05-28,31.446268220732915,28.3,23.5,33.4,127.0,10.1,1009.6
2019-05-29,55.18777237583151,27.7,23.4,33.6,132.0,12.1,1009.0
2019-05-30,72.69662422077289,27.4,23.2,32.8,137.0,14.8,1009.6
2019-05-31,79.6498211475715,27.2,23.2,32.2,140.0,14.5,1009.5
2019-06-01,68.48032473961811,27.4,23.6,32.0,137.0,14.1,1009.2
2019-06-02,68.78833632244282,27.1,20.9,33.0,138.0,13.5,1009.1
2019-06-03,66.982553321931,27.7,23.4,32.0,137.0,12.8,1009.0
2019-06-04,79.01455998764888,27.7,23.9,33.0,133.0,10.5,1009.3
2019-06-05,72.4284111269781,27.5,23.9,34.7,128.0,10.3,1009.4
2019-06-06,79.1787436582568,27.0,22.6,32.6,124.0,10.0,1010.2
2019-06-07,72.47115204104657,27.5,22.2,32.8,128.0,9.7,1010.8
2019-06-08,75.3512881576847,27.5,22.8,33.2,131.0,10.5,1010.8
2019-06-09,77.92032236603357,27.8,22.7,33.6,135.0,10.8,1010.8
2019-06-10,69.2750747329161,27.8,22.8,33.2,127.0,10.6,1009.7
2019-06-11,66.39332552187693,27.9,23.4,33.9,133.0,11.2,1011.2
2019-06-12,66.39332552187693,28.6,24.2,33.0,138.0,14.7,1011.3
2019-06-13,66.39332552187693,28.1,24.8,32.7,135.0,13.8,1010.8
2019-06-14,66.39332552187693,27.9,25.3,33.9,129.0,12.6,1010.3
2019-06-15,66.39332552187693,26.6,23.2,33.0,135.0,13.7,1011.0
2019-06-16,66.39332552187693,26.0,21.2,32.0,132.0,10.7,1011.6
2019-06-17,72.4861912011407,25.6,20.9,32.9,133.0,12.0,1012.2
2019-06-18,82.18319865298601,25.8,20.0,32.8,124.0,8.4,1011.5
2019-06-19,59.21080203417076,25.7,21.3,32.9,124.0,8.5,1011.0
2019-06-20,58.847659234255794,25.5,21.7,32.2,122.0,8.6,1011.1
2019-06-21,79.03350569379599,25.8,18.6,32.2,114.0,7.9,1010.1
2019-06-22,76.3837390946644,26.0,21.4,31.2,129.0,9.4,1009.7
2019-06-23,81.83624231923731,25.7,20.4,32.8,122.0,9.4,1010.5
2019-06-24,87.5766790704368,26.3,19.8,32.7,134.0,8.7,1011.9
2019-06-25,82.22415463578129,26.4,21.5,33.6,131.0,11.6,1012.8
2019-06-26,71.60622164003756,25.6,20.0,33.6,120.0,9.8,1012.0
2019-06-27,76.3889506774364,25.3,20.0,32.2,121.0,10.1,1011.9
2019-06-28,69.48312616526474,24.7,19.2,31.7,133.0,13.3,1012.6
2019-06-29,67.27772458402887,24.6,20.1,31.3,137.0,13.5,1012.1
2019-06-30,67.27772458402887,25.6,19.2,31.2,124.0,9.3,1011.4
2019-07-01,67.27772458402887,26.9,21.7,33.1,124.0,10.1,1011.4
2019-07-02,81.28789834703979,27.6,23.0,32.8,131.0,8.8,1010.8
2019-07-03,81.15038017902702,27.3,24.4,32.8,125.0,8.7,1011.1
2019-07-04,82.77784076538136,26.8,23.6,32.6,113.0,7.7,1012.0
2019-07-05,70.76579625424263,26.3,21.9,32.6,111.0,8.2,1011.7
2019-07-06,64.39906892460776,24.7,20.6,32.7,131.0,12.5,1011.4
2019-07-07,64.39906892460776,24.8,17.2,31.8,126.0,11.4,1012.7
2019-07-08,59.733149636285965,25.1,19.2,31.6,128.0,11.0,1013.7
2019-07-09,55.55672454350687,25.7,20.3,31.6,132.0,11.2,1012.7
2019-07-10,62.75991059949195,25.7,21.6,32.2,129.0,11.0,1012.7
2019-07-11,58.36591645182173,26.4,19.8,32.2,127.0,10.2,1013.6
2019-07-12,56.56509522071698,25.9,21.9,33.3,128.0,10.5,1013.7
2019-07-13,56.56509522071698,25.0,20.9,32.8,135.0,13.1,1013.1
2019-07-14,56.56509522071698,25.8,19.6,32.2,129.0,10.8,1012.4
2019-07-15,56.56509522071698,26.2,20.5,32.4,134.0,12.8,1011.8
2019-07-16,57.59611170379238,25.9,19.8,32.4,133.0,14.2,1011.9
2019-07-17,59.03953478009793,26.3,21.6,30.7,134.0,13.1,1010.5
2019-07-18,59.81145614977347,26.3,21.9,33.0,128.0,10.6,1010.0
2019-07-19,69.08462048279027,27.0,22.8,32.9,127.0,9.4,1009.8
2019-07-20,41.10395966939936,27.1,23.1,33.8,125.0,10.6,1010.6
2019-07-21,73.41867117480757,26.3,20.7,32.6,127.0,9.9,1010.3
2019-07-22,73.41867117480757,25.6,21.1,32.6,126.0,10.6,1010.5
2019-07-23,73.41867117480757,24.5,20.1,33.6,132.0,10.1,1010.7
2019-07-24,73.41867117480757,26.5,18.2,33.0,124.0,9.0,1012.4
2019-07-25,73.41867117480757,25.6,20.4,32.4,135.0,12.5,1013.2
2019-07-26,73.41867117480757,25.9,19.6,33.0,118.0,9.8,1012.0
2019-07-27,73.41867117480757,25.7,21.2,33.4,119.0,9.7,1011.8
2019-07-28,73.41867117480757,25.8,19.6,33.2,125.0,9.3,1012.3
2019-07-29,73.41867117480757,26.2,20.2,32.6,129.0,11.2,1012.3
2019-07-30,73.41867117480757,26.5,19.9,32.7,134.0,13.4,1012.1
2019-07-31,72.381121864947,26.3,21.8,33.1,130.0,11.5,1012.4
2019-08-01,50.882811233382334,26.6,20.6,33.1,127.0,11.4,1012.6
2019-08-02,48.951388256117646,26.4,21.2,33.1,132.0,13.1,1013.1
2019-08-03,44.85830482241622,25.6,20.4,32.1,140.0,14.3,1012.8
2019-08-04,65.50978733271141,23.1,20.2,31.1,136.0,12.7,1012.5
2019-08-05,71.42192036608589,25.6,18.8,32.2,127.0,10.5,1011.8
2019-08-06,65.88223839007402,25.8,20.3,32.4,127.0,9.6,1010.9
2019-08-07,48.711029980745714,26.0,20.1,32.5,129.0,11.6,1010.5
2019-08-08,67.92734039404944,26.4,20.4,32.4,133.0,11.1,1011.0
2019-08-09,74.63366094044905,26.3,21.0,33.1,132.0,11.4,1011.3
2019-08-10,74.72438119482824,26.2,21.9,32.6,120.0,9.5,1011.4
2019-08-11,67.74356319620115,27.1,20.2,33.5,119.0,8.2,1011.3
2019-08-12,61.42033355107725,27.7,23.3,33.1,112.0,8.0,1011.7
2019-08-13,54.71769404587324,27.3,22.8,32.8,128.0,8.1,1011.9
2019-08-14,57.17141450882476,26.8,22.4,33.2,124.0,8.5,1012.6
2019-08-15,61.81204552566984,25.8,21.7,33.7,118.0,9.2,1013.2
2019-08-16,49.21736381326934,26.6,20.0,33.4,123.0,10.3,1013.0
2019-08-17,67.78248120435615,26.6,21.0,32.8,130.0,12.4,1013.5
2019-08-18,80.51896928734847,26.8,21.0,32.3,133.0,13.1,1013.1
2019-08-19,80.40028250774382,27.1,22.2,33.0,127.0,13.0,1012.9
2019-08-20,81.59517706886056,27.5,22.5,34.2,129.0,12.2,1012.4
2019-08-21,80.17829671953633,27.1,21.0,32.8,124.0,9.6,1011.1
2019-08-22,73.80897341561376,26.9,21.6,33.8,124.0,11.1,1012.6
2019-08-23,67.47560998545676,27.1,21.8,32.9,124.0,12.0,1012.8
2019-08-24,66.06194952852601,27.7,22.8,33.2,125.0,11.6,1012.1
2019-08-25,67.18828321539088,26.9,23.2,33.8,123.0,10.6,1011.5
2019-08-26,44.6684771744271,26.6,22.2,33.2,112.0,9.6,1011.3
2019-08-27,44.02197615623452,26.2,21.0,33.0,109.0,9.4,1011.9
2019-08-28,37.52123212884826,26.5,21.0,33.7,123.0,9.9,1012.6
2019-08-29,35.287601034962016,26.4,20.8,33.3,117.0,10.0,1012.4
2019-08-30,28.085269058083068,26.5,20.8,34.1,120.0,12.1,1011.3
2019-08-31,28.636218433141067,26.8,21.1,33.8,130.0,11.6,1010.6
2019-09-01,26.925207288317907,26.3,20.8,33.4,120.0,10.5,1011.4
2019-09-02,30.671451135904125,25.8,21.3,34.0,120.0,9.1,1011.6
2019-09-03,32.003047797136894,25.8,18.6,33.7,113.0,9.4,1011.4
2019-09-04,31.664339506797024,25.8,20.0,31.8,118.0,8.9,1012.3
2019-09-05,31.3330558237668,26.3,20.0,33.1,121.0,9.5,1011.8
2019-09-06,32.059460426304675,26.8,21.0,33.1,119.0,9.6,1011.9
2019-09-07,33.93701376993862,26.9,22.0,32.3,124.0,9.8,1012.6
2019-09-08,34.857355112415846,27.4,22.9,33.6,117.0,9.7,1012.8
2019-09-09,39.806157366160775,26.8,22.3,34.0,125.0,9.8,1012.7
2019-09-10,40.88988310474476,27.5,21.0,35.5,144.0,12.4,1013.2
2019-09-11,39.90569965472164,27.1,20.8,33.8,136.0,11.7,1013.7
2019-09-12,35.906591270094125,26.4,19.8,32.1,128.0,10.8,1013.9
2019-09-13,35.58683777509601,27.3,21.4,33.3,122.0,9.4,1013.2
2019-09-14,38.70371047825807,26.8,22.2,34.2,122.0,10.0,1013.0
2019-09-15,41.20833630287013,26.8,22.1,33.2,118.0,9.1,1012.0
2019-09-16,40.826887581659534,27.2,20.5,31.9,114.0,8.7,1011.3
2019-09-17,38.93521388721731,27.0,22.8,32.5,119.0,10.0,1012.1
2019-09-18,40.60945094331596,26.8,22.0,34.4,124.0,10.8,1012.9
2019-09-19,40.71844931453149,26.9,21.4,33.7,115.0,9.5,1012.5
2019-09-20,39.8858809055525,27.6,22.9,35.2,134.0,10.1,1011.7
2019-09-21,39.82079507533003,27.0,21.1,34.8,131.0,9.0,1011.5
2019-09-22,40.50809638489896,27.1,21.6,34.7,134.0,9.3,1012.3
2019-09-23,51.212895992013664,27.7,21.8,33.4,120.0,8.9,1012.8
2019-09-24,55.46022686058476,27.9,23.0,34.6,108.0,9.3,1012.6
2019-09-25,59.44196133268648,29.4,23.8,35.7,141.0,12.9,1012.1
2019-09-26,56.9473790597578,27.5,23.4,34.0,152.0,9.9,1012.3
2019-09-27,57.06901766818166,28.6,23.2,35.6,144.0,10.5,1012.7
2019-09-28,59.93175734779896,28.7,23.4,35.6,132.0,11.1,1012.4
2019-09-29,69.1979975033064,28.2,23.1,35.0,136.0,10.1,1012.2
2019-09-30,59.80317660959967,28.3,23.3,36.0,137.0,10.6,1012.4
2019-10-01,73.18639687243076,28.9,23.0,36.4,130.0,10.9,1011.9
2019-10-02,69.66689811709507,28.4,23.0,34.5,129.0,8.4,1012.0
2019-10-03,100.6538181585434,27.8,23.4,35.8,123.0,9.8,1011.9
2019-10-04,92.41516524027212,28.8,22.4,37.4,139.0,11.5,1011.6
2019-10-05,92.3930511927358,27.3,21.5,33.5,146.0,11.2,1010.8
2019-10-06,93.3414434956766,27.4,22.7,35.4,130.0,8.9,1010.9
2019-10-07,78.14695641502425,27.7,22.0,35.8,134.0,9.7,1010.5
2019-10-08,66.88523560682546,27.7,22.2,33.7,152.0,9.9,1010.3
2019-10-09,69.06822151380773,27.5,22.4,34.8,120.0,9.5,1010.5
2019-10-10,72.57317656736119,28.3,22.0,33.8,138.0,8.9,1010.6
2019-10-11,74.65215221415035,27.9,23.8,34.4,183.0,9.6,1010.4
2019-10-12,76.15047667572533,28.4,22.5,36.4,157.0,9.3,1009.5
2019-10-13,76.72383450215635,28.1,23.4,35.0,132.0,9.9,1009.9
2019-10-14,75.50332487506132,27.8,22.0,36.2,144.0,10.0,1010.2
2019-10-15,83.13430571932432,28.4,21.8,36.7,138.0,9.3,1010.1
2019-10-16,82.78468547837838,27.4,22.0,34.2,150.0,9.3,1010.2
2019-10-17,68.71159263055054,27.8,21.4,36.0,149.0,9.2,1009.8
2019-10-18,89.45344597364094,28.7,22.7,35.8,133.0,9.1,1009.7
2019-10-19,87.66283002334154,28.1,23.2,36.2,101.0,9.2,1010.5
2019-10-20,90.228666188476,28.8,22.8,34.4,104.0,10.2,1010.6
2019-10-21,92.06916548277216,28.6,24.8,37.8,138.0,10.3,1009.7
2019-10-22,89.10376587072295,28.4,22.6,34.5,152.0,9.8,1008.6
2019-10-23,89.07176918622464,28.0,21.9,37.4,169.0,9.5,1008.9
2019-10-24,92.66786648000756,28.3,22.5,34.8,137.0,8.8,1009.3
2019-10-25,92.62385904544482,28.8,23.7,36.3,136.0,9.3,1009.6
2019-10-26,92.8969432722674,28.7,23.9,36.9,114.0,9.6,1009.1
2019-10-27,99.05506652688388,29.5,24.2,37.0,136.0,9.9,1008.3
2019-10-28,98.64897155705609,28.9,23.8,35.4,128.0,10.1,1008.5
2019-10-29,89.20575272204978,28.8,23.4,35.2,143.0,10.1,1008.8
2019-10-30,108.0741549826526,28.6,24.4,36.8,143.0,10.1,1008.6
2019-10-31,88.36674970794053,29.4,24.5,36.7,135.0,9.5,1007.8
2019-11-01,98.008035968673,28.9,25.3,36.0,143.0,8.2,1008.3
2019-11-02,100.25140537009632,27.6,24.2,35.6,147.0,8.2,1008.8
2019-11-03,100.74649066115536,28.9,24.7,35.0,151.0,9.4,1009.9
2019-11-04,101.27691494718158,29.1,25.0,35.4,150.0,11.3,1010.7
2019-11-05,107.7004755377466,28.6,24.2,34.2,175.0,10.3,1009.6
2019-11-06,86.88153779557099,29.1,23.2,35.2,159.0,9.3,1008.5
2019-11-07,105.00585443770468,30.3,24.8,34.4,158.0,8.9,1008.7
2019-11-08,98.89553416247035,29.9,25.8,35.8,143.0,9.5,1009.8
2019-11-09,97.09874715663148,30.1,25.5,36.6,154.0,9.4,1010.1
2019-11-10,98.00270272299548,29.4,25.4,35.6,160.0,9.2,1009.4
2019-11-11,97.71459424899932,29.5,25.4,35.4,149.0,8.8,1008.9
2019-11-12,94.6264542596062,29.7,25.8,34.8,139.0,8.6,1009.7
2019-11-13,101.30594216630728,29.4,25.6,36.0,122.0,9.5,1010.3
2019-11-14,99.01984263056748,28.3,25.3,34.6,157.0,11.1,1009.7
2019-11-15,96.36104786489882,28.2,21.8,33.4,142.0,8.9,1009.0
2019-11-16,98.32319383250508,29.5,23.4,33.8,163.0,8.8,1009.7
2019-11-17,98.73324641691836,29.6,24.8,36.7,140.0,9.2,1010.1
2019-11-18,96.63003284697773,29.7,24.8,36.9,135.0,9.3,1009.4
2019-11-19,90.6184031255029,29.3,25.0,35.0,142.0,9.7,1008.7
2019-11-20,86.29381216956433,28.6,24.9,34.0,156.0,8.8,1008.6
2019-11-21,84.87278518344048,29.6,23.0,35.0,126.0,8.8,1008.8
2019-11-22,86.46617131574807,28.7,25.5,33.8,126.0,9.3,1009.6
2019-11-23,90.56786491253446,27.9,24.1,35.0,135.0,7.4,1009.3
2019-11-24,85.83786988162792,29.4,23.2,35.8,140.0,8.2,1009.2
2019-11-25,83.17961245312289,28.9,25.3,33.0,126.0,8.0,1008.8
2019-11-26,77.87264216745655,28.7,24.4,33.0,119.0,8.4,1008.0
2019-11-27,83.16173080292957,28.3,25.0,33.7,142.0,8.1,1008.1
2019-11-28,84.97938600083735,29.2,24.7,35.2,144.0,8.4,1008.1
2019-11-29,86.86990313865272,29.7,25.2,35.4,130.0,9.3,1007.8
2019-11-30,86.76843954318515,28.7,25.2,35.5,136.0,9.2,1008.2
2019-12-01,89.38790955258493,30.2,25.1,36.8,129.0,10.0,1007.6
2019-12-02,92.4400536229956,30.2,24.1,33.7,148.0,8.7,1006.7
2019-12-03,91.10059932343734,29.7,25.6,33.3,82.0,8.1,1007.3
2019-12-04,88.03741902774523,29.0,25.6,36.4,122.0,7.6,1008.7
2019-12-05,83.83541991578245,29.0,25.4,34.4,135.0,8.2,1009.4
2019-12-06,82.69318616460178,29.6,25.2,34.4,124.0,8.6,1009.2
2019-12-07,86.74504142374455,29.2,25.6,35.6,128.0,7.9,1009.2
2019-12-08,88.39092520599786,30.4,25.3,36.4,147.0,8.9,1009.3
2019-12-09,71.84706635088902,28.9,24.6,34.4,106.0,11.4,1008.8
2019-12-10,84.50989966031004,28.7,23.8,34.0,98.0,8.3,1008.5
2019-12-11,77.53646197547219,28.2,24.7,35.0,127.0,8.8,1008.3
2019-12-12,65.9962340637315,28.1,24.2,33.3,118.0,7.7,1008.2
2019-12-13,67.29528357524202,28.5,24.6,34.4,129.0,8.0,1009.1
2019-12-14,63.42028105298559,28.8,25.2,33.0,145.0,7.7,1009.1
