READ_DATE,KWH_EXP
2019-01-01,11.001902760412413
2019-01-02,11.422661673160015
2019-01-03,2.3416706801530682
2019-01-04,4.800007741529085
2019-01-05,5.752650863371045
2019-01-06,8.799797767144534
2019-01-07,10.342385423477188
2019-01-08,11.213897213903854
2019-01-09,8.235077678132441
2019-01-10,11.260476004653015
2019-01-11,12.197090296129005
2019-01-12,11.966119791427476
2019-01-13,10.856679725550842
2019-01-14,12.042353959036339
2019-01-15,11.659406110758729
2019-01-16,11.477570445924329
2019-01-17,12.637968889756365
2019-01-18,7.996117912079657
2019-01-19,12.672094009239371
2019-01-20,12.542528217735123
2019-01-21,13.357864956408548
2019-01-22,13.242186765586213
2019-01-23,11.774949551177633
2019-01-24,9.797138170034641
2019-01-25,16.711191389832013
2019-01-26,19.92672496269183
2019-01-27,18.340494996325734
2019-01-28,12.652371034753791
2019-01-29,11.473611300594767
2019-01-30,12.11003174422921
2019-01-31,10.274949841990427
2019-02-01,13.503313115421355
2019-02-02,13.503313115421355
2019-02-03,13.503313115421355
2019-02-04,13.302832273439696
2019-02-05,15.548765380247454
2019-02-06,8.336243136513334
2019-02-07,0.014132605286610563
2019-02-08,0.0
2019-02-09,4.526574613297197
2019-02-10,25.777903520913682
2019-02-11,21.079954478229254
2019-02-12,24.131912291172338
2019-02-13,11.770470088841543
2019-02-14,11.04038932809343
2019-02-15,22.40487773961571
2019-02-16,26.560074444361934
2019-02-17,27.303295120335317
2019-02-18,32.01936810089064
2019-02-19,29.61214540089863
2019-02-20,24.917938870224926
2019-02-21,25.728640728938313
2019-02-22,25.382722969823764
2019-02-23,18.599173004433332
2019-02-24,29.41343744500145
2019-02-25,30.668101723992308
2019-02-26,30.858870135516
2019-02-27,30.766918090231968
2019-02-28,31.011272662820915
2019-03-01,31.774601481915195
2019-03-02,27.393842287217932
2019-03-03,37.85886149702502
2019-03-04,38.08765143737245
2019-03-05,34.092166776519925
2019-03-06,36.931465596513
2019-03-07,38.71499540975911
2019-03-08,36.827259307304296
2019-03-09,35.70379438548389
2019-03-10,27.090814958526398
2019-03-11,32.03361784891391
2019-03-12,28.94137101515541
2019-03-13,25.363523119929294
2019-03-14,23.863907344213285
2019-03-15,31.129133823732015
2019-03-16,30.501020284400465
