READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres
2019-04-24,20.59663020037811,28.4,23.6,33.6,125.0,9.5,1008.8
2019-04-25,20.59663020037811,28.6,24.1,33.6,134.0,10.6,1008.5
2019-04-26,20.308679008542462,28.6,23.4,34.3,127.0,9.7,1007.8
2019-04-27,19.35203771404729,28.1,24.1,33.4,126.0,7.2,1008.4
2019-04-28,16.447535060116536,27.1,24.3,32.3,125.0,7.3,1009.0
2019-04-29,16.62384641791028,27.9,24.4,32.0,129.0,6.2,1009.7
2019-04-30,16.05314015904389,26.6,24.7,32.6,123.0,5.3,1008.7
2019-05-01,15.11465978729172,26.6,23.7,31.4,121.0,6.3,1008.5
2019-05-02,15.3054894039361,26.9,23.8,32.2,112.0,6.6,1009.9
2019-05-03,13.910700781630853,27.6,24.1,34.0,131.0,7.8,1010.8
2019-05-04,13.174018019992625,27.1,23.6,33.3,133.0,7.6,1010.6
2019-05-05,13.174018019992625,28.4,23.4,33.9,132.0,9.2,1010.1
2019-05-06,7.135926427496004,26.7,24.2,33.7,133.0,8.3,1010.1
2019-05-07,0.7301744046151422,27.2,23.1,33.0,135.0,11.2,1009.4
2019-05-08,1.6380342444359528,26.2,22.2,32.7,131.0,10.4,1008.9
2019-05-09,1.6167614500575305,27.4,22.5,33.0,131.0,11.6,1009.0
2019-05-10,1.288441414733622,27.4,23.2,33.6,132.0,12.1,1010.8
2019-05-11,1.127957243311138,27.3,22.8,32.9,129.0,11.4,1011.6
2019-05-12,1.2892275771297546,27.3,22.7,33.5,128.0,9.4,1011.3
2019-05-13,1.5331743087437228,27.4,21.8,33.5,131.0,8.9,1010.7
2019-05-14,1.4359509430400834,27.8,22.6,33.8,128.0,9.4,1010.7
2019-05-15,1.4004050571501867,27.5,23.2,33.7,126.0,10.5,1011.0
2019-05-16,1.2612170626938737,27.2,22.3,33.8,126.0,9.2,1010.8
2019-05-17,1.4438806696415771,26.7,22.0,33.4,129.0,9.4,1010.8
2019-05-18,1.2243012519700045,27.4,22.1,32.9,133.0,8.8,1011.2
2019-05-19,1.2243012519700045,28.3,22.4,33.7,132.0,11.0,1011.3
2019-05-20,1.19810286196548,27.8,23.0,33.9,135.0,11.0,1011.2
2019-05-21,1.2930249970682948,28.3,23.5,33.8,133.0,11.4,1011.0
2019-05-22,1.129197997418588,28.2,23.9,33.8,135.0,11.7,1011.1
2019-05-23,0.553084969355708,28.0,23.0,33.8,133.0,12.0,1011.6
2019-05-24,0.0,26.9,23.1,33.0,132.0,12.1,1011.3
2019-05-25,0.5948639297181505,27.2,22.1,32.8,124.0,10.3,1010.7
2019-05-26,1.613950094125202,27.9,22.4,33.7,125.0,10.1,1010.1
2019-05-27,1.7194747066573497,27.9,23.1,32.8,129.0,9.8,1010.1
2019-05-28,2.6900501834414627,28.3,23.5,33.4,127.0,10.1,1009.6
2019-05-29,2.4253589434434266,27.7,23.4,33.6,132.0,12.1,1009.0
2019-05-30,1.8073571653921752,27.4,23.2,32.8,137.0,14.8,1009.6
2019-05-31,2.0592531612992677,27.2,23.2,32.2,140.0,14.5,1009.5
2019-06-01,2.036571494038062,27.4,23.6,32.0,137.0,14.1,1009.2
2019-06-02,1.3642221753324817,27.1,20.9,33.0,138.0,13.5,1009.1
2019-06-03,1.290484491545712,27.7,23.4,32.0,137.0,12.8,1009.0
2019-06-04,2.5852761807845765,27.7,23.9,33.0,133.0,10.5,1009.3
2019-06-05,1.1856162153996428,27.5,23.9,34.7,128.0,10.3,1009.4
2019-06-06,1.5250919235668112,27.0,22.6,32.6,124.0,10.0,1010.2
2019-06-07,1.5250919235668112,27.5,22.2,32.8,128.0,9.7,1010.8
2019-06-08,1.5250919235668112,27.5,22.8,33.2,131.0,10.5,1010.8
2019-06-09,1.5250919235668112,27.8,22.7,33.6,135.0,10.8,1010.8
2019-06-10,1.5250919235668112,27.8,22.8,33.2,127.0,10.6,1009.7
2019-06-11,1.5250919235668112,27.9,23.4,33.9,133.0,11.2,1011.2
2019-06-12,1.5250919235668112,28.6,24.2,33.0,138.0,14.7,1011.3
2019-06-13,1.5250919235668112,28.1,24.8,32.7,135.0,13.8,1010.8
2019-06-14,1.5250919235668112,27.9,25.3,33.9,129.0,12.6,1010.3
2019-06-15,1.5250919235668112,26.6,23.2,33.0,135.0,13.7,1011.0
2019-06-16,1.5250919235668112,26.0,21.2,32.0,132.0,10.7,1011.6
2019-06-17,2.181541568871979,25.6,20.9,32.9,133.0,12.0,1012.2
2019-06-18,2.361065373184753,25.8,20.0,32.8,124.0,8.4,1011.5
2019-06-19,3.1053724710123696,25.7,21.3,32.9,124.0,8.5,1011.0
2019-06-20,3.91692571658176,25.5,21.7,32.2,122.0,8.6,1011.1
2019-06-21,3.809372072034392,25.8,18.6,32.2,114.0,7.9,1010.1
2019-06-22,5.335232796674151,26.0,21.4,31.2,129.0,9.4,1009.7
2019-06-23,7.493656318332015,25.7,20.4,32.8,122.0,9.4,1010.5
2019-06-24,17.728271897164486,26.3,19.8,32.7,134.0,8.7,1011.9
2019-06-25,15.120664529740738,26.4,21.5,33.6,131.0,11.6,1012.8
2019-06-26,5.139645891601911,25.6,20.0,33.6,120.0,9.8,1012.0
2019-06-27,5.570433193632145,25.3,20.0,32.2,121.0,10.1,1011.9
2019-06-28,15.404993591172568,24.7,19.2,31.7,133.0,13.3,1012.6
2019-06-29,20.300725895070624,24.6,20.1,31.3,137.0,13.5,1012.1
2019-06-30,20.300725895070624,25.6,19.2,31.2,124.0,9.3,1011.4
2019-07-01,20.300725895070624,26.9,21.7,33.1,124.0,10.1,1011.4
2019-07-02,10.53138133351158,27.6,23.0,32.8,131.0,8.8,1010.8
2019-07-03,7.936527962244281,27.3,24.4,32.8,125.0,8.7,1011.1
2019-07-04,8.498094958959673,26.8,23.6,32.6,113.0,7.7,1012.0
2019-07-05,8.575587578517538,26.3,21.9,32.6,111.0,8.2,1011.7
2019-07-06,8.575587578517538,24.7,20.6,32.7,131.0,12.5,1011.4
2019-07-07,8.575587578517538,24.8,17.2,31.8,126.0,11.4,1012.7
2019-07-08,8.575587578517538,25.1,19.2,31.6,128.0,11.0,1013.7
2019-07-09,8.786820916355587,25.7,20.3,31.6,132.0,11.2,1012.7
2019-07-10,10.7043561981691,25.7,21.6,32.2,129.0,11.0,1012.7
2019-07-11,12.695253963309428,26.4,19.8,32.2,127.0,10.2,1013.6
2019-07-12,12.45438426596457,25.9,21.9,33.3,128.0,10.5,1013.7
2019-07-13,12.45438426596457,25.0,20.9,32.8,135.0,13.1,1013.1
2019-07-14,12.45438426596457,25.8,19.6,32.2,129.0,10.8,1012.4
2019-07-15,12.45438426596457,26.2,20.5,32.4,134.0,12.8,1011.8
2019-07-16,13.241407043578038,25.9,19.8,32.4,133.0,14.2,1011.9
2019-07-17,14.301239419894287,26.3,21.6,30.7,134.0,13.1,1010.5
2019-07-18,9.925197886612048,26.3,21.9,33.0,128.0,10.6,1010.0
2019-07-19,19.62211916384236,27.0,22.8,32.9,127.0,9.4,1009.8
2019-07-20,19.62211916384236,27.1,23.1,33.8,125.0,10.6,1010.6
2019-07-21,19.62211916384236,26.3,20.7,32.6,127.0,9.9,1010.3
2019-07-22,19.62211916384236,25.6,21.1,32.6,126.0,10.6,1010.5
2019-07-23,19.62211916384236,24.5,20.1,33.6,132.0,10.1,1010.7
2019-07-24,19.62211916384236,26.5,18.2,33.0,124.0,9.0,1012.4
2019-07-25,19.62211916384236,25.6,20.4,32.4,135.0,12.5,1013.2
2019-07-26,19.62211916384236,25.9,19.6,33.0,118.0,9.8,1012.0
2019-07-27,19.62211916384236,25.7,21.2,33.4,119.0,9.7,1011.8
2019-07-28,19.62211916384236,25.8,19.6,33.2,125.0,9.3,1012.3
2019-07-29,19.62211916384236,26.2,20.2,32.6,129.0,11.2,1012.3
2019-07-30,19.62211916384236,26.5,19.9,32.7,134.0,13.4,1012.1
2019-07-31,19.876262425254662,26.3,21.8,33.1,130.0,11.5,1012.4
2019-08-01,24.926268644403123,26.6,20.6,33.1,127.0,11.4,1012.6
2019-08-02,20.398553519254506,26.4,21.2,33.1,132.0,13.1,1013.1
2019-08-03,25.12066056189146,25.6,20.4,32.1,140.0,14.3,1012.8
2019-08-04,25.741729494461207,23.1,20.2,31.1,136.0,12.7,1012.5
2019-08-05,25.136227268211048,25.6,18.8,32.2,127.0,10.5,1011.8
2019-08-06,25.793566784262424,25.8,20.3,32.4,127.0,9.6,1010.9
2019-08-07,27.755384006570576,26.0,20.1,32.5,129.0,11.6,1010.5
2019-08-08,28.83289183937559,26.4,20.4,32.4,133.0,11.1,1011.0
2019-08-09,27.43535921172067,26.3,21.0,33.1,132.0,11.4,1011.3
2019-08-10,30.883883428717667,26.2,21.9,32.6,120.0,9.5,1011.4
2019-08-11,31.056969270173344,27.1,20.2,33.5,119.0,8.2,1011.3
2019-08-12,30.875732828327227,27.7,23.3,33.1,112.0,8.0,1011.7
2019-08-13,31.311519228432577,27.3,22.8,32.8,128.0,8.1,1011.9
2019-08-14,31.52378258988068,26.8,22.4,33.2,124.0,8.5,1012.6
2019-08-15,32.65045221020824,25.8,21.7,33.7,118.0,9.2,1013.2
2019-08-16,30.301296142054525,26.6,20.0,33.4,123.0,10.3,1013.0
2019-08-17,29.79253431481708,26.6,21.0,32.8,130.0,12.4,1013.5
2019-08-18,30.26992523801843,26.8,21.0,32.3,133.0,13.1,1013.1
2019-08-19,29.788298331106173,27.1,22.2,33.0,127.0,13.0,1012.9
2019-08-20,30.647300431942693,27.5,22.5,34.2,129.0,12.2,1012.4
2019-08-21,23.48358699410629,27.1,21.0,32.8,124.0,9.6,1011.1
2019-08-22,27.92499679257512,26.9,21.6,33.8,124.0,11.1,1012.6
2019-08-23,31.35415951008758,27.1,21.8,32.9,124.0,12.0,1012.8
2019-08-24,31.138727621705826,27.7,22.8,33.2,125.0,11.6,1012.1
2019-08-25,30.21082139643453,26.9,23.2,33.8,123.0,10.6,1011.5
2019-08-26,32.977606000451864,26.6,22.2,33.2,112.0,9.6,1011.3
2019-08-27,33.61995858417106,26.2,21.0,33.0,109.0,9.4,1011.9
2019-08-28,32.766268358361046,26.5,21.0,33.7,123.0,9.9,1012.6
2019-08-29,32.766268358361046,26.4,20.8,33.3,117.0,10.0,1012.4
2019-08-30,33.09363144109353,26.5,20.8,34.1,120.0,12.1,1011.3
2019-08-31,38.83897940180319,26.8,21.1,33.8,130.0,11.6,1010.6
2019-09-01,40.07087451917155,26.3,20.8,33.4,120.0,10.5,1011.4
2019-09-02,41.79061251097966,25.8,21.3,34.0,120.0,9.1,1011.6
2019-09-03,41.79061251097966,25.8,18.6,33.7,113.0,9.4,1011.4
2019-09-04,41.718987990583294,25.8,20.0,31.8,118.0,8.9,1012.3
2019-09-05,42.58451336511193,26.3,20.0,33.1,121.0,9.5,1011.8
2019-09-06,43.23962893253568,26.8,21.0,33.1,119.0,9.6,1011.9
2019-09-07,43.107068813163984,26.9,22.0,32.3,124.0,9.8,1012.6
2019-09-08,44.88154612136831,27.4,22.9,33.6,117.0,9.7,1012.8
2019-09-09,44.9466915695261,26.8,22.3,34.0,125.0,9.8,1012.7
2019-09-10,44.28117284722996,27.5,21.0,35.5,144.0,12.4,1013.2
2019-09-11,43.76352346898478,27.1,20.8,33.8,136.0,11.7,1013.7
2019-09-12,47.12336094251719,26.4,19.8,32.1,128.0,10.8,1013.9
2019-09-13,46.07936890852664,27.3,21.4,33.3,122.0,9.4,1013.2
2019-09-14,45.508495357104486,26.8,22.2,34.2,122.0,10.0,1013.0
2019-09-15,45.83391158398459,26.8,22.1,33.2,118.0,9.1,1012.0
2019-09-16,45.83391158398459,27.2,20.5,31.9,114.0,8.7,1011.3
2019-09-17,45.83391158398459,27.0,22.8,32.5,119.0,10.0,1012.1
2019-09-18,45.83391158398459,26.8,22.0,34.4,124.0,10.8,1012.9
2019-09-19,45.83391158398459,26.9,21.4,33.7,115.0,9.5,1012.5
2019-09-20,45.83391158398459,27.6,22.9,35.2,134.0,10.1,1011.7
2019-09-21,45.83391158398459,27.0,21.1,34.8,131.0,9.0,1011.5
2019-09-22,46.08285293715169,27.1,21.6,34.7,134.0,9.3,1012.3
2019-09-23,51.491977667167816,27.7,21.8,33.4,120.0,8.9,1012.8
2019-09-24,50.93545383849679,27.9,23.0,34.6,108.0,9.3,1012.6
2019-09-25,44.8077176321533,29.4,23.8,35.7,141.0,12.9,1012.1
2019-09-26,36.634589528391295,27.5,23.4,34.0,152.0,9.9,1012.3
2019-09-27,53.64530233149987,28.6,23.2,35.6,144.0,10.5,1012.7
2019-09-28,54.11795622893279,28.7,23.4,35.6,132.0,11.1,1012.4
2019-09-29,53.223799012040594,28.2,23.1,35.0,136.0,10.1,1012.2
2019-09-30,53.87678213715839,28.3,23.3,36.0,137.0,10.6,1012.4
2019-10-01,52.66901480575495,28.9,23.0,36.4,130.0,10.9,1011.9
2019-10-02,55.04382600957982,28.4,23.0,34.5,129.0,8.4,1012.0
2019-10-03,51.322190285819886,27.8,23.4,35.8,123.0,9.8,1011.9
2019-10-04,50.43451082955693,28.8,22.4,37.4,139.0,11.5,1011.6
2019-10-05,50.933286857698015,27.3,21.5,33.5,146.0,11.2,1010.8
2019-10-06,52.63732930904294,27.4,22.7,35.4,130.0,8.9,1010.9
2019-10-07,54.05442227583635,27.7,22.0,35.8,134.0,9.7,1010.5
2019-10-08,48.770427402855496,27.7,22.2,33.7,152.0,9.9,1010.3
2019-10-09,39.79921763948762,27.5,22.4,34.8,120.0,9.5,1010.5
2019-10-10,33.22916602779637,28.3,22.0,33.8,138.0,8.9,1010.6
2019-10-11,32.90717082618792,27.9,23.8,34.4,183.0,9.6,1010.4
2019-10-12,32.59836054932023,28.4,22.5,36.4,157.0,9.3,1009.5
2019-10-13,31.70142926214396,28.1,23.4,35.0,132.0,9.9,1009.9
2019-10-14,32.60098568727604,27.8,22.0,36.2,144.0,10.0,1010.2
2019-10-15,33.76056804050459,28.4,21.8,36.7,138.0,9.3,1010.1
2019-10-16,26.295368497561512,27.4,22.0,34.2,150.0,9.3,1010.2
2019-10-17,26.046854355249568,27.8,21.4,36.0,149.0,9.2,1009.8
2019-10-18,28.91927346888303,28.7,22.7,35.8,133.0,9.1,1009.7
2019-10-19,34.88204788027374,28.1,23.2,36.2,101.0,9.2,1010.5
2019-10-20,33.93238834890362,28.8,22.8,34.4,104.0,10.2,1010.6
2019-10-21,33.67058771078057,28.6,24.8,37.8,138.0,10.3,1009.7
2019-10-22,29.433771587112812,28.4,22.6,34.5,152.0,9.8,1008.6
2019-10-23,33.05283654859514,28.0,21.9,37.4,169.0,9.5,1008.9
2019-10-24,34.00127887002707,28.3,22.5,34.8,137.0,8.8,1009.3
2019-10-25,31.06847956781545,28.8,23.7,36.3,136.0,9.3,1009.6
2019-10-26,34.88158167853697,28.7,23.9,36.9,114.0,9.6,1009.1
2019-10-27,35.52184554858204,29.5,24.2,37.0,136.0,9.9,1008.3
2019-10-28,33.68561175819024,28.9,23.8,35.4,128.0,10.1,1008.5
2019-10-29,34.94865555872067,28.8,23.4,35.2,143.0,10.1,1008.8
2019-10-30,25.88950234248108,28.6,24.4,36.8,143.0,10.1,1008.6
2019-10-31,32.46675626269303,29.4,24.5,36.7,135.0,9.5,1007.8
2019-11-01,33.74241669560167,28.9,25.3,36.0,143.0,8.2,1008.3
2019-11-02,35.056675492456144,27.6,24.2,35.6,147.0,8.2,1008.8
2019-11-03,35.69241145408733,28.9,24.7,35.0,151.0,9.4,1009.9
2019-11-04,34.9270105981776,29.1,25.0,35.4,150.0,11.3,1010.7
2019-11-05,34.643631823925,28.6,24.2,34.2,175.0,10.3,1009.6
2019-11-06,35.117157227769184,29.1,23.2,35.2,159.0,9.3,1008.5
2019-11-07,37.03071111246102,30.3,24.8,34.4,158.0,8.9,1008.7
2019-11-08,35.89346370699153,29.9,25.8,35.8,143.0,9.5,1009.8
2019-11-09,35.848234653771144,30.1,25.5,36.6,154.0,9.4,1010.1
2019-11-10,34.94909613514162,29.4,25.4,35.6,160.0,9.2,1009.4
2019-11-11,1.8121572713534184,29.5,25.4,35.4,149.0,8.8,1008.9
2019-11-12,27.59192919549329,29.7,25.8,34.8,139.0,8.6,1009.7
2019-11-13,33.317044974190814,29.4,25.6,36.0,122.0,9.5,1010.3
2019-11-14,30.19300609363708,28.3,25.3,34.6,157.0,11.1,1009.7
2019-11-15,30.29434759954694,28.2,21.8,33.4,142.0,8.9,1009.0
2019-11-16,33.28289886622197,29.5,23.4,33.8,163.0,8.8,1009.7
2019-11-17,33.38099207562703,29.6,24.8,36.7,140.0,9.2,1010.1
2019-11-18,33.59428739959278,29.7,24.8,36.9,135.0,9.3,1009.4
2019-11-19,33.00449434079107,29.3,25.0,35.0,142.0,9.7,1008.7
2019-11-20,33.554441509130285,28.6,24.9,34.0,156.0,8.8,1008.6
2019-11-21,21.44508761519052,29.6,23.0,35.0,126.0,8.8,1008.8
2019-11-22,27.8897000720142,28.7,25.5,33.8,126.0,9.3,1009.6
2019-11-23,21.85129365521836,27.9,24.1,35.0,135.0,7.4,1009.3
2019-11-24,16.276777549040997,29.4,23.2,35.8,140.0,8.2,1009.2
2019-11-25,7.662635628970475,28.9,25.3,33.0,126.0,8.0,1008.8
2019-11-26,5.390972189443566,28.7,24.4,33.0,119.0,8.4,1008.0
2019-11-27,5.773439398216097,28.3,25.0,33.7,142.0,8.1,1008.1
2019-11-28,4.371044044888695,29.2,24.7,35.2,144.0,8.4,1008.1
2019-11-29,7.464392833668406,29.7,25.2,35.4,130.0,9.3,1007.8
2019-11-30,10.482411150408042,28.7,25.2,35.5,136.0,9.2,1008.2
2019-12-01,8.557436534812615,30.2,25.1,36.8,129.0,10.0,1007.6
2019-12-02,8.362707690248621,30.2,24.1,33.7,148.0,8.7,1006.7
2019-12-03,8.260067435289097,29.7,25.6,33.3,82.0,8.1,1007.3
2019-12-04,4.244948044669675,29.0,25.6,36.4,122.0,7.6,1008.7
2019-12-05,6.166135333316952,29.0,25.4,34.4,135.0,8.2,1009.4
2019-12-06,5.780163762240167,29.6,25.2,34.4,124.0,8.6,1009.2
2019-12-07,5.780163762240167,29.2,25.6,35.6,128.0,7.9,1009.2
2019-12-08,5.780163762240167,30.4,25.3,36.4,147.0,8.9,1009.3
2019-12-09,5.7967928928543655,28.9,24.6,34.4,106.0,11.4,1008.8
2019-12-10,6.487939631086316,28.7,23.8,34.0,98.0,8.3,1008.5
2019-12-11,6.53815453304285,28.2,24.7,35.0,127.0,8.8,1008.3
2019-12-12,5.831320481801413,28.1,24.2,33.3,118.0,7.7,1008.2
2019-12-13,5.523575285275775,28.5,24.6,34.4,129.0,8.0,1009.1
