READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,trend,seasonal,residual
2019-01-30,57.27834938911256,26.1,23.4,30.1,78.0,6.2,1010.3,25.7,88.0,1.2,5.1,55.11356697871844,-1.1960349036950813,3.360817314089206
2019-01-31,57.27834938911256,27.2,23.4,30.6,42.0,5.3,1010.3,26.8,85.0,11.8,6.2,55.170142212651584,-0.804896146507545,2.9131033229685244
2019-02-01,57.27834938911256,26.2,24.1,30.5,253.0,7.1,1009.9,25.9,89.0,0.2,5.9,56.97041774882804,0.6612489030646865,-0.3533172627801643
2019-02-02,57.27834938911256,26.5,23.3,30.6,76.0,6.6,1009.8,26.3,89.0,9.9,5.5,56.81130885577154,0.8733693673196448,-0.4063288339786246
2019-02-03,57.27834938911256,27.5,24.0,30.5,89.0,7.2,1009.9,26.7,86.0,11.3,6.4,55.16104457276405,0.9931166337363518,1.124188182612163
2019-02-04,55.122827907120886,26.4,24.0,30.7,308.0,7.8,1009.9,26.1,91.0,0.0,9.3,51.61855930003231,-0.40686225742030063,3.911130864508877
2019-02-05,56.16458713771711,26.4,24.0,30.6,315.0,6.8,1009.5,26.2,90.0,17.0,5.8,48.874697192651176,-0.11994159649775614,7.409831541563693
2019-02-06,45.72649940806011,25.8,24.0,30.2,331.0,6.4,1009.2,25.9,91.0,6.0,5.7,46.61142154232355,-1.1960349036950813,0.31111276943164046
2019-02-07,32.4809524799904,26.4,23.5,29.6,136.0,5.5,1009.8,26.1,90.0,21.3,3.0,45.30537202250198,-0.804896146507545,-12.019523396004033
2019-02-08,38.07131463744461,26.6,23.7,31.5,120.0,5.9,1010.0,26.8,85.0,1.0,5.4,44.43935524603421,0.6612489030646865,-7.029289511654289
2019-02-09,41.43541983681919,26.9,24.2,30.4,123.0,6.8,1010.0,27.2,85.0,0.1,4.2,42.16946826430727,0.8733693673196448,-1.6074177948077213
2019-02-10,48.13600275036158,27.4,23.2,31.2,117.0,6.4,1011.1,26.9,82.0,1.3,7.4,42.09189547226315,0.9931166337363518,5.050990644362078
2019-02-11,49.060710471846505,27.1,23.8,31.0,105.0,5.9,1011.9,26.7,87.0,0.0,7.7,43.97780424360462,-0.40686225742030063,5.489768485662182
2019-02-12,40.27537826562849,25.8,24.1,29.3,107.0,5.6,1012.3,26.0,92.0,128.0,6.4,44.77999152341415,-0.11994159649775614,-4.384671661287901
2019-02-13,45.183489863751255,25.5,23.7,28.6,356.0,5.8,1013.1,25.4,95.0,73.1,1.7,45.92334838363627,-1.1960349036950813,0.45617638381006986
2019-02-14,45.68231387938073,27.0,23.4,30.5,92.0,6.8,1012.0,26.5,86.0,12.0,0.0,46.33904237087386,-0.804896146507545,0.14816765501441154
2019-02-15,43.686625596111305,26.8,24.0,31.0,125.0,7.8,1011.8,26.0,85.0,0.0,10.1,46.1813621908082,0.6612489030646865,-3.1559854977615824
2019-02-16,49.43891785837405,27.7,23.1,31.2,126.0,7.6,1011.6,27.2,81.0,3.0,9.5,44.618236409398335,0.8733693673196448,3.9473120816560674
2019-02-17,51.04586066102477,27.9,24.0,30.9,268.0,7.5,1011.0,27.3,81.0,0.0,11.4,44.83238037299515,0.9931166337363518,5.220363654293263
2019-02-18,47.95694921138686,26.2,24.3,30.8,139.0,6.6,1011.4,26.8,90.0,4.5,9.4,45.790359469302565,-0.40686225742030063,2.5734519995045986
2019-02-19,29.333497795759413,27.0,23.7,30.6,308.0,7.2,1012.0,26.7,86.0,2.25,2.5,44.68750211575051,-0.11994159649775614,-15.234062723493341
2019-02-20,46.682497608928976,27.2,23.5,31.2,185.0,7.7,1012.5,26.7,84.0,0.0,7.6,44.27852190596557,-1.1960349036950813,3.600010606658489
2019-02-21,52.38816755353256,26.7,24.0,30.4,57.0,6.9,1012.1,26.8,85.0,0.0,6.8,45.11810477438959,-0.804896146507545,8.074958925650513
2019-02-22,35.96662412124694,26.7,23.3,31.0,122.0,7.2,1011.1,26.5,85.0,0.0,6.7,45.656797883688114,0.6612489030646865,-10.351422665505863
2019-02-23,46.57605638987948,26.9,23.1,32.2,133.0,7.3,1009.8,26.7,83.0,0.0,7.0,48.164414159412,0.8733693673196448,-2.461727136852159
2019-02-24,56.92294073999295,28.2,23.2,32.6,125.0,7.8,1008.9,27.3,82.0,0.0,9.3,46.79473264485848,0.9931166337363518,9.135091461398124
2019-02-25,51.72780097647649,28.3,24.0,32.3,131.0,7.1,1010.2,28.0,80.0,0.0,10.8,42.45878199341303,-0.40686225742030063,9.675881240483761
2019-02-26,46.88681172582664,29.1,24.5,35.0,130.0,7.5,1009.4,28.6,79.0,0.0,10.9,41.262785964180914,-0.11994159649775614,5.743967358143482
2019-02-27,37.094727007054296,28.5,24.5,34.0,126.0,7.3,1007.9,28.7,78.0,0.0,11.6,38.62191827556115,-1.1960349036950813,-0.331156364811773
2019-02-28,22.03651299341444,28.2,24.8,33.2,120.0,7.2,1008.2,28.0,83.0,0.0,11.6,32.94334403341267,-0.804896146507545,-10.101934893490686
2019-03-01,27.59465191662213,28.3,24.8,32.8,81.0,7.1,1008.5,28.0,80.0,0.0,6.1,27.66245628343142,0.6612489030646865,-0.7290532698739777
2019-03-02,28.089982569541107,28.4,24.4,32.6,100.0,6.7,1008.5,27.8,82.0,0.0,8.9,24.26928551473335,0.8733693673196448,2.947327687488111
2019-03-03,17.17292104495359,27.2,24.7,31.6,112.0,7.1,1008.2,27.4,83.0,6.15,8.4,21.0809425068881,0.9931166337363518,-4.901138095670862
2019-03-04,14.76158672660778,27.1,24.0,31.6,139.0,7.7,1008.3,26.8,86.0,12.3,9.6,19.955525119803106,-0.40686225742030063,-4.787076135775026
2019-03-05,23.13461634494013,27.9,24.4,31.6,105.0,6.3,1008.3,27.2,85.0,0.0,8.9,17.66503270678751,-0.11994159649775614,5.5895252346503765
2019-03-06,14.776325952137537,26.2,24.2,30.0,15.0,7.4,1009.2,26.2,90.0,1.4,7.3,15.104562368865222,-1.1960349036950813,0.8677984869673956
2019-03-07,14.15859128381948,25.4,24.0,28.7,344.0,5.7,1010.0,25.2,92.0,18.7,2.2,14.103672248741152,-0.804896146507545,0.8598151815858728
2019-03-08,11.561205025512942,27.2,23.4,31.8,100.0,4.9,1010.2,26.6,83.0,18.4,0.0,14.262867204112844,0.6612489030646865,-3.3629110816645884
2019-03-09,10.166690204085109,27.2,24.1,31.2,117.0,6.5,1010.4,27.0,83.0,0.0,4.1,13.884934232891395,0.8733693673196448,-4.591613396125931
2019-03-10,10.166690204085109,27.8,23.4,31.8,149.0,7.1,1010.2,27.3,78.0,0.0,6.1,14.663143576596838,0.9931166337363518,-5.489570006248081
2019-03-11,15.875951414209617,27.4,23.4,32.0,169.0,7.8,1009.7,27.1,82.0,3.5,10.8,16.712977510179037,-0.40686225742030063,-0.43016383854912005
2019-03-12,20.489085546389976,27.8,23.7,31.6,117.0,6.9,1010.3,27.4,81.0,0.0,8.5,17.631819480935487,-0.11994159649775614,2.977207661952245
2019-03-13,20.223791358075648,25.8,23.9,30.7,138.0,6.4,1011.1,26.3,86.0,0.0,9.7,19.48191527210859,-1.1960349036950813,1.9379109896621383
2019-03-14,28.50742881889485,27.0,23.4,31.7,135.0,6.7,1010.6,29.3,81.0,29.5,5.4,21.575390063783637,-0.804896146507545,7.73693490161876
2019-03-15,17.9930988208081,26.9,23.6,30.6,141.0,6.9,1009.0,26.4,84.0,0.0,2.8,22.683180309216553,0.6612489030646865,-5.351330391473139
2019-03-16,23.11736074229685,26.1,23.8,31.6,122.0,6.4,1008.4,26.1,88.0,0.0,5.0,22.29904633484304,0.8733693673196448,-0.055054959865836306
2019-03-17,24.82101374581043,26.8,23.2,29.6,268.0,5.6,1008.9,26.1,88.0,0.6,2.0,22.38654214656174,0.9931166337363518,1.4413549655123363
2019-03-18,23.63048313224003,25.4,24.0,29.4,292.0,5.5,1008.7,26.0,92.0,1.6,5.2,20.126085864021068,-0.40686225742030063,3.911259525639263
2019-03-19,17.800147725775382,27.5,23.6,31.0,318.0,7.1,1007.5,27.0,88.0,10.0,2.6,20.432622434052597,-0.11994159649775614,-2.512533111779459
2019-03-20,20.836262040106543,28.4,24.3,30.9,312.0,9.4,1007.3,27.2,87.0,10.9,8.2,19.365812651964305,-1.1960349036950813,2.66648429183732
2019-03-21,12.684234841110149,27.9,25.3,30.0,311.0,9.6,1007.8,27.9,84.0,8.25,6.5,19.086974309234925,-0.804896146507545,-5.597843321617232
2019-03-22,20.1388548110288,27.7,25.3,31.0,305.0,8.6,1008.4,27.8,85.0,5.6,2.1,18.66909887439482,0.6612489030646865,0.8085070335692938
2019-03-23,15.64969226767882,26.4,24.5,30.4,315.0,8.6,1008.3,26.6,87.0,73.9,5.2,19.78472985896087,0.8733693673196448,-5.008406958601695
2019-03-24,22.86914534670475,26.6,23.8,31.2,316.0,7.4,1008.1,26.9,88.0,4.9,2.6,19.951090699875305,0.9931166337363518,1.9249380130930946
2019-03-25,20.705355088359298,26.4,23.4,31.0,173.0,5.8,1009.4,26.3,93.0,40.0,2.4,21.6891540599831,-0.40686225742030063,-0.5769367142035013
2019-03-26,25.60956461773775,26.4,23.7,30.8,125.0,6.8,1010.8,25.9,90.0,37.8,5.0,22.12812068761299,-0.11994159649775614,3.601385526622514
2019-03-27,22.000787926507584,26.4,23.8,30.7,125.0,6.4,1011.3,26.3,88.0,9.3,7.6,23.223862667736242,-1.1960349036950813,-0.027039837533576305
2019-03-28,24.85067836186468,26.9,22.6,31.0,132.0,6.8,1010.3,28.7,85.0,6.4,5.4,23.96600469276175,-0.804896146507545,1.6895698156104757
2019-03-29,23.211621204438057,27.9,23.6,31.8,129.0,6.4,1009.2,27.3,76.0,0.0,6.8,24.638615984914484,0.6612489030646865,-2.088243683541114
2019-03-30,23.31988612854157,27.6,23.9,32.4,130.0,7.2,1009.1,27.3,82.0,0.0,7.7,24.564833838391657,0.8733693673196448,-2.1183170771697326
2019-03-31,28.06413952188328,28.0,24.0,33.4,137.0,7.0,1009.9,28.1,82.0,0.0,9.1,23.939351969381118,0.9931166337363518,3.1316709187658107
2019-04-01,25.41363413342848,27.2,23.0,32.9,125.0,6.9,1010.2,27.0,77.0,0.0,8.1,25.092635152781632,-0.40686225742030063,0.7278612380671492
2019-04-02,25.093089592077963,26.8,23.8,33.0,125.0,6.6,1010.1,26.1,85.0,0.1,8.2,25.867001235664453,-0.11994159649775614,-0.6539700470887346
2019-04-03,17.6224148434338,27.1,23.2,32.8,115.0,7.0,1010.4,26.8,83.0,1.6,4.4,27.735659686309955,-1.1960349036950813,-8.917209939181076
2019-04-04,32.92366064566828,27.2,24.1,32.0,119.0,6.5,1010.3,27.3,82.0,0.0,5.8,29.386329658986845,-0.804896146507545,4.3422271331889775
2019-04-05,28.632183784617805,26.8,24.2,31.4,120.0,6.2,1010.0,26.1,88.0,0.0,5.1,30.87755332034838,0.6612489030646865,-2.9066184387952614
2019-04-06,36.40049528306009,25.9,23.4,32.7,123.0,6.5,1009.9,27.1,87.0,3.9,4.8,30.95990160146944,0.8733693673196448,4.567224314271003
2019-04-07,39.61882933062153,27.1,21.0,31.4,107.0,7.0,1008.7,25.7,78.0,1.0,4.3,34.80416343960651,0.9931166337363518,3.821549257278666
2019-04-08,35.852199762959216,27.6,22.5,31.5,105.0,7.0,1008.4,26.7,83.0,0.0,10.6,35.81029156678552,-0.40686225742030063,0.4487704535939942
2019-04-09,25.66952755992537,27.8,24.7,32.2,112.0,6.7,1009.0,27.7,84.0,0.0,9.9,37.13121731482987,-0.11994159649775614,-11.341748158406741
2019-04-10,44.532247710393285,27.9,24.3,32.3,123.0,6.6,1009.0,27.6,83.0,0.0,9.2,37.393733644491306,-1.1960349036950813,8.33454896959706
2019-04-11,39.96655753592137,28.0,24.5,32.4,107.0,6.3,1008.7,27.1,86.0,0.0,7.7,37.13165793292537,-0.804896146507545,3.6397957495035413
2019-04-12,37.87866402092826,27.9,24.8,32.3,101.0,5.8,1009.2,27.7,85.0,0.0,7.2,37.40767215959691,0.6612489030646865,-0.19025704173333746
2019-04-13,38.23810959069011,28.0,24.8,33.4,122.0,6.7,1009.6,27.7,85.0,0.0,5.2,39.13835384384472,0.8733693673196448,-1.7736136204742556
2019-04-14,37.78429934966002,27.1,24.7,32.0,109.0,6.3,1010.0,27.3,86.0,0.0,6.1,38.17436122088282,0.9931166337363518,-1.3831785049591572
2019-04-15,37.78429934966002,28.1,24.2,31.8,129.0,6.6,1009.6,27.4,85.0,0.0,7.2,37.862610051416915,-0.40686225742030063,0.3285515556634026
2019-04-16,37.78429934966002,28.1,24.4,32.4,129.0,5.9,1009.9,27.9,80.0,2.5,10.4,37.84912938409288,-0.11994159649775614,0.05511156206489008
2019-04-17,37.78429934966002,27.9,24.5,33.1,114.0,6.9,1010.3,28.3,84.0,5.0,9.4,37.78429934966002,-1.1960349036950813,1.1960349036950813
2019-04-18,37.78429934966002,27.9,23.5,33.1,126.0,9.0,1010.2,28.2,74.0,0.0,9.2,37.78429934966002,-0.804896146507545,0.804896146507545
2019-04-19,37.78429934966002,28.4,23.3,33.6,126.0,8.9,1009.0,28.2,78.0,0.0,10.9,37.78429934966002,0.6612489030646865,-0.6612489030646865
2019-04-20,37.78429934966002,28.1,23.8,33.8,129.0,10.0,1008.7,27.9,72.0,0.0,10.5,37.88843751775907,0.8733693673196448,-0.9775075354187002
2019-04-21,37.78429934966002,28.4,23.9,33.8,128.0,9.7,1008.2,27.9,76.0,0.0,8.1,39.2369227150569,0.9931166337363518,-2.4457399991332336
2019-04-22,37.78429934966002,28.6,24.4,34.6,130.0,10.5,1007.8,28.1,74.0,0.0,8.5,42.635261014638886,-0.40686225742030063,-4.444099407558568
2019-04-23,38.51326652635342,28.4,23.6,33.8,129.0,10.8,1008.2,28.0,75.0,0.0,10.0,43.674716455108154,-0.11994159649775614,-5.041508332256979
2019-04-24,47.2236957307448,28.4,23.6,33.6,125.0,9.5,1008.8,28.0,76.0,0.0,9.2,44.074363809790334,-1.1960349036950813,4.345366824649548
2019-04-25,61.57266744673393,28.6,24.1,33.6,134.0,10.6,1008.5,28.2,76.0,0.0,10.2,45.87893845916989,-0.804896146507545,16.498625134071588
2019-04-26,45.06048743294491,28.6,23.4,34.3,127.0,9.7,1007.8,27.6,77.0,0.0,9.2,47.191801428056905,0.6612489030646865,-2.7925628981766817
2019-04-27,40.58183083243529,28.1,24.1,33.4,126.0,7.2,1008.4,27.7,82.0,0.0,7.8,48.54495787907733,0.8733693673196448,-8.836496413961688
2019-04-28,50.41632189531691,27.1,24.3,32.3,125.0,7.3,1009.0,27.0,82.0,0.0,6.8,46.839635202510884,0.9931166337363518,2.583570059069676
2019-04-29,46.97434013186911,27.9,24.4,32.0,129.0,6.2,1009.7,27.2,83.0,0.2,5.2,43.25634160410798,-0.40686225742030063,4.124860785181433
2019-04-30,47.98536168349642,26.6,24.7,32.6,123.0,5.3,1008.7,27.2,88.0,32.4,2.1,41.56394063318686,-0.11994159649775614,6.541362646807317
2019-05-01,35.286436994779606,26.6,23.7,31.4,121.0,6.3,1008.5,26.2,89.0,64.6,4.1,40.20463324820177,-1.1960349036950813,-3.7221613497270853
2019-05-02,36.48961225791364,26.9,23.8,32.2,112.0,6.6,1009.9,26.2,88.0,6.7,7.0,37.44039856851931,-0.804896146507545,-0.14589016409812672
2019-05-03,33.213680636497024,27.6,24.1,34.0,131.0,7.8,1010.8,27.7,84.0,0.5,5.5,36.49779829040508,0.6612489030646865,-3.9453665569727416
2019-05-04,31.066679137539698,27.1,23.6,33.3,133.0,7.6,1010.6,26.9,84.0,1.0,6.7,38.911738812507025,0.8733693673196448,-8.718429042286973
2019-05-05,31.066679137539698,28.4,23.4,33.9,132.0,9.2,1010.1,28.1,78.0,13.0,6.7,43.14699436258669,0.9931166337363518,-13.073431858783342
2019-05-06,40.37613818506948,26.7,24.2,33.7,133.0,8.3,1010.1,27.6,83.0,0.0,10.7,47.21583063955936,-0.40686225742030063,-6.432830197069578
2019-05-07,64.88294533821006,27.2,23.1,33.0,135.0,11.2,1009.4,26.9,74.0,0.0,6.5,51.307417726286225,-0.11994159649775614,13.695469208421596
2019-05-08,64.93322584533728,26.2,22.2,32.7,131.0,10.4,1008.9,26.7,76.0,0.0,10.9,55.32866968647727,-1.1960349036950813,10.800591062555087
2019-05-09,64.97146619672232,27.4,22.5,33.0,131.0,11.6,1009.0,28.0,69.0,0.0,10.8,59.30156753448917,-0.804896146507545,6.47479480874069
2019-05-10,61.85479024358506,27.4,23.2,33.6,132.0,12.1,1010.8,27.8,73.0,0.0,10.4,63.3076167992419,0.6612489030646865,-2.114075458721528
2019-05-11,59.21544285887705,27.3,22.8,32.9,129.0,11.4,1011.6,26.8,76.0,0.0,10.8,63.05075227610715,0.8733693673196448,-4.708678784549745
2019-05-12,58.87696407362299,27.3,22.7,33.5,128.0,9.4,1011.3,27.8,76.0,0.0,10.7,65.02629034871599,0.9931166337363518,-7.142442908829348
2019-05-13,68.4184830383386,27.4,21.8,33.5,131.0,8.9,1010.7,26.7,80.0,0.0,8.8,68.02632449294337,-0.40686225742030063,0.7990208028155197
2019-05-14,63.08489367626681,27.8,22.6,33.8,128.0,9.4,1010.7,27.2,79.0,0.0,7.8,71.47159805904751,-0.11994159649775614,-8.266762786282943
2019-05-15,78.76199235359913,27.5,23.2,33.7,126.0,10.5,1011.0,27.5,69.0,0.0,10.1,75.2939212515385,-1.1960349036950813,4.664106005755701
2019-05-16,85.97170520631404,27.2,22.3,33.8,126.0,9.2,1010.8,26.9,71.0,0.0,10.8,79.16459855620866,-0.804896146507545,7.612002796612927
2019-05-17,85.97170520631404,26.7,22.0,33.4,129.0,9.4,1010.8,26.8,71.0,0.0,10.3,78.54955505564025,0.6612489030646865,6.7609012476091
2019-05-18,85.97170520631404,27.4,22.1,32.9,133.0,8.8,1011.2,27.1,72.0,0.0,10.8,76.27709620272576,0.8733693673196448,8.821239636268638
2019-05-19,85.97170520631404,28.3,22.4,33.7,132.0,11.0,1011.3,27.4,73.0,0.0,10.7,74.74324080260153,0.9931166337363518,10.235347769976157
2019-05-20,64.1131785343598,27.8,23.0,33.9,135.0,11.0,1011.2,27.4,74.0,0.0,10.9,72.38638389314482,-0.40686225742030063,-7.86634310136472
2019-05-21,47.17768170586527,28.3,23.5,33.8,133.0,11.4,1011.0,27.6,73.0,0.0,10.8,65.53979931997803,-0.11994159649775614,-18.242176017615005
2019-05-22,68.02500455272956,28.2,23.9,33.8,135.0,11.7,1011.1,27.9,72.0,0.0,11.0,57.10871152722708,-1.1960349036950813,12.112327929197557
2019-05-23,69.473706840117,28.0,23.0,33.8,133.0,12.0,1011.6,27.9,69.0,0.0,10.3,53.922281424515255,-0.804896146507545,16.356321562109294
2019-05-24,38.04561319414653,26.9,23.1,33.0,132.0,12.1,1011.3,27.7,64.0,0.0,10.2,52.40320175504661,0.6612489030646865,-15.018837463964763
2019-05-25,26.95409065705736,27.2,22.1,32.8,124.0,10.3,1010.7,26.8,72.0,0.0,10.6,50.155856971456274,0.8733693673196448,-24.075135681718557
2019-05-26,63.666694487331256,27.9,22.4,33.7,125.0,10.1,1010.1,27.1,74.0,0.0,9.9,48.32196666047084,0.9931166337363518,14.351611193124063
2019-05-27,53.4796208480793,27.9,23.1,32.8,129.0,9.8,1010.1,27.7,72.0,0.0,10.3,48.78238342913596,-0.40686225742030063,5.104099676363639
2019-05-28,31.446268220732915,28.3,23.5,33.4,127.0,10.1,1009.6,27.4,72.0,0.0,10.6,54.725841708196675,-0.11994159649775614,-23.159631890966004
2019-05-29,55.18777237583151,27.7,23.4,33.6,132.0,12.1,1009.0,27.7,69.0,0.4,8.7,60.65816086284821,-1.1960349036950813,-4.274353583321624
2019-05-30,72.69662422077289,27.4,23.2,32.8,137.0,14.8,1009.6,27.1,69.0,0.0,10.5,61.389823982149856,-0.804896146507545,12.111696385130578
2019-05-31,79.6498211475715,27.2,23.2,32.2,140.0,14.5,1009.5,26.7,69.0,0.0,10.4,63.31881433555724,0.6612489030646865,15.669757908949572
2019-06-01,68.48032473961811,27.4,23.6,32.0,137.0,14.1,1009.2,27.5,69.0,0.0,10.5,70.1142845879738,0.8733693673196448,-2.5073292156753317
2019-06-02,68.78833632244282,27.1,20.9,33.0,138.0,13.5,1009.1,27.8,70.0,0.0,10.6,72.57723298099475,0.9931166337363518,-4.782013292288286
2019-06-03,66.982553321931,27.7,23.4,32.0,137.0,12.8,1009.0,27.8,70.0,0.0,10.2,73.50325004349246,-0.40686225742030063,-6.1138344641411635
2019-06-04,79.01455998764888,27.7,23.9,33.0,133.0,10.5,1009.3,27.5,76.0,0.0,0.8,72.47772588541747,-0.11994159649775614,6.656775698729166
2019-06-05,72.4284111269781,27.5,23.9,34.7,128.0,10.3,1009.4,27.7,75.0,0.0,6.5,73.45929208799839,-1.1960349036950813,0.1651539426747941
2019-06-06,79.1787436582568,27.0,22.6,32.6,124.0,10.0,1010.2,26.8,74.0,0.0,9.7,74.76386152279709,-0.804896146507545,5.219778281967265
2019-06-07,72.47115204104657,27.5,22.2,32.8,128.0,9.7,1010.8,26.7,75.0,0.0,10.4,75.09136458150924,0.6612489030646865,-3.281461443527361
2019-06-08,75.3512881576847,27.5,22.8,33.2,131.0,10.5,1010.8,27.8,72.0,0.0,9.9,73.28833108639897,0.8733693673196448,1.1895877039660925
2019-06-09,77.92032236603357,27.8,22.7,33.6,135.0,10.8,1010.8,27.2,72.0,0.0,10.5,72.42617599995594,0.9931166337363518,4.501029732341277
2019-06-10,69.2750747329161,27.8,22.8,33.2,127.0,10.6,1009.7,27.3,73.0,0.0,9.7,70.59968769475881,-0.40686225742030063,-0.9177507044224169
2019-06-11,66.39332552187693,27.9,23.4,33.9,133.0,11.2,1011.2,27.4,75.0,0.0,10.5,69.73142676344887,-0.11994159649775614,-3.218159645074178
2019-06-12,66.39332552187693,28.6,24.2,33.0,138.0,14.7,1011.3,28.3,69.0,0.0,8.7,68.45171781547631,-1.1960349036950813,-0.8623573899043013
2019-06-13,66.39332552187693,28.1,24.8,32.7,135.0,13.8,1010.8,28.5,72.0,0.0,10.4,66.8050039805968,-0.804896146507545,0.39321768778768273
2019-06-14,66.39332552187693,27.9,25.3,33.9,129.0,12.6,1010.3,28.4,70.0,0.0,5.7,67.26373490462889,0.6612489030646865,-1.5316582858166452
2019-06-15,66.39332552187693,26.6,23.2,33.0,135.0,13.7,1011.0,26.6,72.0,0.0,8.6,69.5194310662159,0.8733693673196448,-3.999474911658614
2019-06-16,66.39332552187693,26.0,21.2,32.0,132.0,10.7,1011.6,26.0,72.0,0.0,10.6,68.49335628225788,0.9931166337363518,-3.093147394117298
2019-06-17,72.4861912011407,25.6,20.9,32.9,133.0,12.0,1012.2,26.2,66.0,0.0,10.0,67.41540395545485,-0.40686225742030063,5.47764950310615
