READ_DATE,KWH_EXP
2019-01-01,1.704497145987168
2019-01-02,1.8043800556051781
2019-01-03,1.6062320025418788
2019-01-04,1.2205100868994212
2019-01-05,0.9804237675044774
2019-01-06,1.01718342918526
2019-01-07,0.9096517157147823
2019-01-08,0.9716298954768569
2019-01-09,0.9570343154829443
2019-01-10,0.890805024251477
2019-01-11,1.3385120493334997
2019-01-12,1.047323346103641
2019-01-13,0.8723083269688333
2019-01-14,0.873111375197725
2019-01-15,0.7215941453543314
2019-01-16,0.9429416006186235
2019-01-17,1.24117997487689
2019-01-18,0.9904555577830022
2019-01-19,1.1961187722992885
2019-01-20,1.683782332268614
2019-01-21,2.2410170819161763
2019-01-22,3.0264553102135943
2019-01-23,2.036754062007432
2019-01-24,1.8768582649785541
2019-01-25,3.594970161969514
2019-01-26,3.437183829436846
2019-01-27,4.283500146596679
2019-01-28,7.011734801931038
2019-01-29,2.8250665162918955
2019-01-30,2.8250665162918955
2019-01-31,2.8250665162918955
2019-02-01,2.8250665162918955
2019-02-02,2.8250665162918955
2019-02-03,2.8250665162918955
2019-02-04,4.151854328248948
2019-02-05,4.557462243899995
2019-02-06,3.8962479545587425
2019-02-07,2.771719088211768
2019-02-08,3.3497424918347476
2019-02-09,2.611862701839811
2019-02-10,3.623576659708682
2019-02-11,4.508772533651242
2019-02-12,4.898687045957361
2019-02-13,4.564786118206403
2019-02-14,4.647969499458376
2019-02-15,4.813584026048178
2019-02-16,4.9681644196977786
2019-02-17,5.837156784186625
2019-02-18,5.61538329868342
2019-02-19,5.652283150964764
2019-02-20,4.9632940143742745
2019-02-21,4.699085231229916
2019-02-22,7.435131791843687
2019-02-23,5.367302207308587
2019-02-24,4.276370687236262
2019-02-25,7.724757747564631
2019-02-26,5.644685432144402
2019-02-27,5.346869824001665
2019-02-28,5.58054046100503
2019-03-01,6.3778860617881294
2019-03-02,6.113230174159096
2019-03-03,6.456974443793079
2019-03-04,6.539913611960014
2019-03-05,6.281532887165561
2019-03-06,6.977194542524091
2019-03-07,7.183966068979683
2019-03-08,5.913823958582334
