READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres
2019-12-22,18.367224292522817,27.8,23.2,34.2,123.0,7.2,1007.7
2019-12-23,16.841303810762422,29.1,24.2,33.4,122.0,7.2,1008.8
2019-12-24,19.08898728254238,27.7,25.0,33.7,122.0,7.5,1008.8
2019-12-25,18.06202254460067,26.9,23.7,34.4,147.0,7.1,1008.4
2019-12-26,20.27210684389172,27.4,23.4,34.4,118.0,7.0,1008.8
2019-12-27,17.81015436222129,29.1,24.6,34.4,87.0,7.9,1008.4
2019-12-28,16.48151293662066,29.1,25.2,32.3,21.0,7.9,1008.4
2019-12-29,14.89708116790387,26.8,25.2,32.4,78.0,7.3,1009.4
2019-12-30,12.328467564730875,27.8,23.9,32.6,120.0,6.9,1009.4
2019-12-31,13.766398244108656,28.0,24.9,34.4,112.0,6.8,1009.3
2020-01-01,16.02468899291824,26.9,23.4,31.2,349.0,8.1,1010.1
2020-01-02,15.99541923258736,27.1,24.2,31.4,278.0,5.9,1010.9
2020-01-03,16.90071078010951,27.7,24.2,31.5,322.0,6.9,1008.6
2020-01-04,16.1476592340528,25.6,24.5,29.3,313.0,12.2,1005.8
2020-01-05,13.884151768132597,27.8,24.6,32.4,303.0,9.9,1005.9
2020-01-06,8.366143076723537,27.8,24.0,31.4,314.0,8.7,1006.6
2020-01-07,3.5462552969246937,27.3,24.5,31.2,314.0,7.0,1006.6
2020-01-08,1.4783362559473332,25.9,23.6,31.0,305.0,8.2,1007.0
2020-01-09,1.642189096393033,27.4,24.0,32.4,40.0,5.7,1006.7
2020-01-10,1.3627952026598358,27.7,22.2,31.3,137.0,7.7,1006.4
2020-01-11,1.1568267538878094,27.5,22.7,32.6,146.0,5.6,1006.6
2020-01-12,1.1555977612517092,27.5,24.5,31.8,10.0,6.5,1005.7
2020-01-13,1.13491815457055,27.7,23.8,31.4,322.0,8.1,1005.5
2020-01-14,1.2297342762772083,27.9,24.2,32.6,322.0,6.6,1007.9
2020-01-15,1.2662144288730468,27.4,24.4,33.4,138.0,6.1,1009.1
2020-01-16,1.3505805560681765,27.6,24.5,32.0,145.0,7.4,1009.1
2020-01-17,1.6461018842486412,27.7,22.1,32.1,130.0,8.1,1009.2
2020-01-18,1.611321133331563,27.7,23.0,31.6,113.0,8.4,1009.3
2020-01-19,1.8516998362877,27.4,23.4,31.7,133.0,7.9,1009.5
2020-01-20,1.7463314343193683,28.6,23.6,33.0,32.0,7.2,1009.7
2020-01-21,1.6784642079601022,28.4,25.3,31.9,322.0,8.7,1011.0
2020-01-22,1.6468297180177995,28.3,24.4,31.8,289.0,8.2,1010.9
2020-01-23,1.505276677234603,27.6,24.2,32.4,357.0,7.8,1009.5
2020-01-24,1.4189195308643114,27.3,24.4,31.8,142.0,7.5,1009.7
2020-01-25,1.4993035716786085,28.2,24.0,31.8,110.0,7.6,1009.4
2020-01-26,1.3646205069154458,29.1,24.5,32.5,63.0,8.2,1008.9
2020-01-27,1.538279301572688,29.2,25.4,32.6,105.0,8.5,1008.9
2020-01-28,1.5035735996007606,29.1,24.5,34.2,128.0,8.3,1008.9
2020-01-29,1.4375908820585328,29.1,25.3,32.2,15.0,9.5,1008.6
2020-01-30,1.461302239517412,27.7,25.9,31.8,359.0,7.6,1008.1
2020-01-31,1.452420917412632,27.9,24.3,32.1,354.0,7.5,1008.6
2020-02-01,1.3945104271600692,26.9,24.6,32.0,158.0,6.7,1009.6
2020-02-02,1.1859415719145276,27.4,23.5,31.9,106.0,7.3,1010.1
2020-02-03,1.3998229131574382,27.6,24.4,32.4,111.0,7.3,1010.2
2020-02-04,1.4602488550014685,28.9,24.0,33.0,109.0,7.3,1009.0
2020-02-05,1.5111253405752156,28.6,23.7,32.3,13.0,7.7,1008.0
2020-02-06,1.4965086666523142,27.4,17.5,32.0,315.0,9.3,1007.7
2020-02-07,1.3903947562380334,27.1,24.2,31.5,323.0,7.9,1008.7
2020-02-08,1.3237613676937106,27.4,23.9,31.0,357.0,8.1,1009.5
2020-02-09,1.3942868319899069,26.4,24.6,29.5,85.0,5.0,1009.8
2020-02-10,1.4229950570254637,26.9,23.7,31.3,176.0,5.8,1009.8
2020-02-11,1.311204974988517,26.4,24.1,30.5,71.0,6.9,1011.0
2020-02-12,1.5021056535807933,27.8,23.3,31.4,149.0,7.1,1011.5
2020-02-13,1.146080628854017,26.8,24.8,31.6,101.0,6.8,1010.4
2020-02-14,1.46928385865482,27.6,23.8,31.4,143.0,6.8,1009.7
2020-02-15,1.4734192733748246,27.7,24.5,32.9,137.0,7.5,1010.0
2020-02-16,1.3789466592888755,27.3,24.3,32.2,108.0,7.5,1010.1
2020-02-17,1.2386225739729155,26.8,24.0,31.2,96.0,7.1,1010.4
2020-02-18,1.5299248545486028,27.4,23.9,31.0,308.0,8.0,1009.8
2020-02-19,1.42740746285363,27.1,24.0,31.2,303.0,7.5,1009.1
2020-02-20,1.4015591626209722,26.3,23.4,28.0,308.0,9.9,1009.2
2020-02-21,1.1783190408741055,27.1,24.8,30.5,309.0,8.3,1010.4
2020-02-22,1.1617714194341178,26.7,25.2,30.2,312.0,7.3,1010.5
2020-02-23,1.2810590911237063,27.4,23.8,30.6,298.0,9.1,1009.2
2020-02-24,1.3568118433181775,27.6,24.4,30.8,300.0,9.1,1009.0
2020-02-25,1.4362996132973471,27.6,23.8,31.2,310.0,7.2,1008.7
2020-02-26,1.5844503487021218,27.6,24.6,30.9,332.0,6.8,1008.3
2020-02-27,1.5062432374455506,27.9,24.2,31.4,306.0,8.2,1008.0
2020-02-28,1.4991452667956813,28.1,25.0,30.4,309.0,8.5,1007.2
2020-02-29,1.445323873299207,28.2,25.0,31.0,314.0,8.8,1006.6
2020-03-01,1.5479785361593976,26.7,25.8,30.0,309.0,7.7,1007.6
2020-03-02,1.583045670284035,27.1,24.8,31.9,339.0,5.1,1008.1
2020-03-03,1.4558489088628015,27.2,24.8,31.5,150.0,6.8,1008.4
2020-03-04,1.4386276708927437,26.7,24.4,31.5,148.0,5.4,1008.2
2020-03-05,1.4286693791990224,26.4,23.5,31.6,158.0,5.2,1008.2
2020-03-06,1.3846631475847462,26.2,24.0,31.6,49.0,5.4,1009.6
2020-03-07,1.4430184458121185,26.2,24.3,30.4,107.0,5.2,1010.4
2020-03-08,1.3055500342480488,26.6,23.8,30.4,110.0,5.9,1009.7
2020-03-09,1.1790673058750385,27.2,24.1,31.2,89.0,6.3,1008.4
2020-03-10,1.251562538739008,28.2,25.2,31.1,6.0,7.2,1008.1
2020-03-11,1.294886766895477,27.7,25.4,30.6,349.0,6.8,1008.8
2020-03-12,1.2684201417928835,27.6,24.3,32.0,105.0,6.8,1010.4
2020-03-13,1.3377518982441006,25.8,24.7,30.2,138.0,6.4,1011.3
2020-03-14,1.4135267166143526,26.6,24.1,31.6,134.0,6.7,1009.8
2020-03-15,1.35423156548665,27.8,24.0,31.6,123.0,7.0,1009.4
2020-03-16,1.3583656670312836,26.3,24.0,32.2,141.0,6.9,1010.2
2020-03-17,1.3318186054321564,27.2,23.8,31.7,113.0,5.8,1010.8
2020-03-18,1.3177018875199458,27.5,23.4,32.4,112.0,6.8,1010.2
2020-03-19,1.30437109162107,28.4,24.1,33.2,118.0,6.8,1010.3
2020-03-20,1.3234710414028066,28.1,24.1,32.9,115.0,6.9,1010.3
2020-03-21,1.271074889875015,27.6,24.0,32.7,122.0,6.6,1011.0
2020-03-22,1.3947713637332668,27.1,24.0,33.0,131.0,6.8,1010.5
2020-03-23,1.2827353636433216,26.7,24.3,32.2,138.0,6.5,1009.6
2020-03-24,1.410586872773918,27.4,24.2,32.6,120.0,7.7,1008.9
2020-03-25,1.3804208280133734,28.1,23.6,33.6,123.0,7.7,1008.3
2020-03-26,1.3609779389969676,28.4,24.1,32.6,120.0,8.0,1008.2
2020-03-27,1.3767175064473631,26.9,25.1,30.3,110.0,6.3,1008.7
2020-03-28,1.5984952660678031,28.5,23.6,32.6,102.0,5.9,1009.0
2020-03-29,1.505860377388207,27.8,25.0,33.6,121.0,6.1,1008.3
2020-03-30,1.5103957654976898,28.2,24.6,33.4,124.0,6.7,1008.4
2020-03-31,1.4996130592473376,28.6,24.5,33.4,119.0,6.5,1009.1
2020-04-01,1.5778641505470798,28.4,25.0,32.5,123.0,6.6,1009.3
2020-04-02,1.500013587938955,28.8,25.0,33.0,134.0,6.2,1009.0
2020-04-03,1.7460683683396026,28.6,25.2,32.0,52.0,6.1,1009.2
2020-04-04,1.6154145094938868,28.1,25.0,31.8,111.0,6.3,1009.6
2020-04-05,1.5340784814546222,27.3,25.1,30.8,110.0,6.5,1009.6
2020-04-06,1.5655107990843276,28.0,24.4,31.9,171.0,6.4,1009.4
2020-04-07,1.4958090279200569,27.4,24.2,33.5,140.0,6.2,1009.1
2020-04-08,1.6023222888202389,26.4,24.3,33.3,132.0,6.1,1009.7
2020-04-09,1.599253415723087,28.1,23.4,33.0,118.0,6.6,1010.7
2020-04-10,1.5268154361855946,28.0,23.8,33.6,120.0,7.2,1010.7
2020-04-11,1.4795559134784828,26.6,23.9,31.4,134.0,7.3,1010.1
2020-04-12,1.3112316558669612,26.6,23.2,32.6,127.0,6.2,1009.4
2020-04-13,1.3743910783522644,27.8,23.0,32.0,114.0,6.1,1009.3
2020-04-14,1.4454494243131255,27.4,24.4,32.4,94.0,6.7,1010.4
2020-04-15,1.6561092958223298,28.0,23.8,32.8,132.0,6.6,1010.6
2020-04-16,1.5821058059679771,28.7,24.8,33.0,134.0,6.7,1009.7
2020-04-17,1.6470632047900866,28.2,25.1,32.4,120.0,6.3,1009.9
2020-04-18,1.6253913900457848,28.6,24.2,35.8,133.0,6.4,1010.1
2020-04-19,1.675351179898538,27.1,25.0,32.5,127.0,6.6,1010.3
2020-04-20,1.6683831063223324,28.2,23.8,32.7,146.0,7.3,1010.1
2020-04-21,1.4733905257796795,28.8,24.1,34.1,121.0,7.6,1009.6
2020-04-22,1.4983705844892112,29.3,24.6,34.6,122.0,7.8,1009.5
2020-04-23,1.4126942492204444,28.8,24.8,34.8,134.0,10.4,1009.3
2020-04-24,1.5305814211599396,28.8,23.8,34.2,135.0,9.6,1009.1
2020-04-25,1.4971196893156822,29.0,24.2,34.2,136.0,10.0,1009.3
2020-04-26,1.532572370028339,28.8,24.4,33.5,131.0,9.9,1009.5
2020-04-27,1.4734514793213214,28.1,23.4,34.1,122.0,8.9,1009.7
2020-04-28,1.4256201828039687,27.7,23.5,33.8,113.0,8.2,1009.9
2020-04-29,1.437729969441353,27.2,23.7,33.4,123.0,8.1,1009.8
2020-04-30,1.4432515662039789,27.9,22.8,33.9,128.0,9.3,1009.9
2020-05-01,1.5011625737093697,28.2,23.8,34.2,129.0,8.0,1009.2
2020-05-02,1.5006362778827007,29.2,24.0,34.0,131.0,8.7,1008.5
2020-05-03,1.448200433667444,28.6,23.7,34.4,125.0,8.7,1009.3
2020-05-04,1.5114639076238712,29.1,24.7,34.8,127.0,9.9,1010.0
2020-05-05,1.7508242154775573,28.5,23.6,34.8,131.0,9.3,1009.7
2020-05-06,3.2664875714256447,29.4,24.0,35.3,120.0,8.8,1009.5
2020-05-07,4.552534783491069,29.6,24.9,35.6,115.0,8.6,1009.3
2020-05-08,5.106348173647992,28.5,25.1,35.0,130.0,9.4,1008.8
2020-05-09,10.186978559754104,28.2,23.3,35.1,129.0,9.7,1009.6
2020-05-10,13.048237548262884,28.1,22.6,34.2,120.0,8.9,1010.1
2020-05-11,12.690637696151056,28.1,23.2,33.6,120.0,8.5,1010.1
2020-05-12,15.291632068757286,28.7,23.4,34.8,135.0,10.7,1009.8
2020-05-13,7.137406243176727,28.5,24.1,34.2,137.0,12.5,1010.0
2020-05-14,3.729545034555695,28.4,23.2,34.0,135.0,11.5,1009.6
2020-05-15,9.26507636693629,28.7,24.0,34.0,133.0,11.5,1008.5
2020-05-16,8.021479013853826,29.6,24.6,34.6,135.0,11.8,1007.6
2020-05-17,6.653122607107794,29.2,25.0,34.3,133.0,11.5,1006.9
2020-05-18,7.283145198627118,29.7,25.1,35.0,122.0,9.0,1007.3
2020-05-19,7.500143535730026,26.9,25.5,30.0,136.0,5.9,1008.5
2020-05-20,8.239402004426784,26.3,24.9,31.0,131.0,8.7,1008.9
2020-05-21,9.083914849265158,27.9,24.0,32.1,131.0,7.3,1009.2
2020-05-22,9.419688663339498,27.6,24.4,31.2,146.0,7.2,1009.3
2020-05-23,10.214471319077097,26.3,24.9,32.2,128.0,5.4,1009.7
2020-05-24,8.271252227655243,28.1,24.2,32.8,103.0,5.7,1010.6
2020-05-25,9.468800147350787,27.8,25.0,32.8,174.0,6.2,1011.1
2020-05-26,14.935737725537392,28.3,25.1,32.7,107.0,6.2,1010.8
2020-05-27,14.89914991299436,28.0,24.1,32.9,141.0,6.1,1011.1
2020-05-28,15.03125913963862,27.6,24.6,31.8,131.0,7.3,1011.5
2020-05-29,10.720656569263731,27.6,24.1,33.0,130.0,7.5,1011.7
2020-05-30,14.2142894947987,28.6,24.6,33.6,121.0,7.6,1011.5
2020-05-31,10.578338477918685,28.8,24.3,33.5,117.0,6.9,1012.0
2020-06-01,14.959813992734324,27.7,24.7,33.0,131.0,11.9,1011.5
2020-06-02,15.6695629324403,28.1,23.5,33.6,125.0,9.9,1011.2
2020-06-03,13.325155416541923,27.4,22.8,33.4,128.0,10.4,1011.6
2020-06-04,11.011234590128874,27.5,22.5,32.3,131.0,12.0,1011.6
2020-06-05,9.644061137417957,27.2,22.8,32.6,138.0,11.9,1010.8
2020-06-06,11.009310413762435,27.1,23.2,32.6,140.0,11.8,1010.5
2020-06-07,11.317485083899747,26.7,22.4,31.2,128.0,9.1,1009.6
2020-06-08,10.588543563842046,26.9,22.4,32.4,122.0,9.2,1010.2
2020-06-09,10.55502720250695,26.3,22.0,33.0,133.0,9.4,1011.0
2020-06-10,10.855183629159788,26.8,21.5,33.0,125.0,8.4,1010.6
2020-06-11,11.754315925453517,27.1,22.2,33.0,121.0,7.6,1009.4
2020-06-12,11.2510813295969,28.0,22.8,33.5,123.0,8.4,1008.7
2020-06-13,11.77622165032506,27.9,24.6,32.0,126.0,8.1,1009.2
2020-06-14,10.588560374126406,28.3,24.2,34.3,131.0,9.0,1010.3
2020-06-15,10.557109702759552,27.7,24.6,33.2,129.0,11.1,1010.9
2020-06-16,11.341866000920517,28.1,22.0,33.8,125.0,11.2,1010.2
2020-06-17,11.56284871970552,28.3,23.6,33.8,136.0,12.6,1010.5
2020-06-18,11.190322599182538,28.1,23.8,33.7,132.0,13.0,1010.8
2020-06-19,11.04093838030444,27.6,23.5,33.5,137.0,14.5,1011.4
2020-06-20,11.181938299461397,27.4,23.1,33.2,133.0,14.6,1010.5
2020-06-21,10.412560686532798,27.4,23.4,33.0,135.0,13.5,1009.1
2020-06-22,10.348478126685828,27.1,22.0,33.1,130.0,10.8,1009.4
2020-06-23,10.827914912260509,27.9,22.4,33.6,140.0,14.8,1009.7
2020-06-24,11.14799601078106,26.8,23.2,34.0,134.0,13.7,1010.5
2020-06-25,11.097323336756332,27.0,22.0,33.0,132.0,11.4,1010.0
2020-06-26,11.18566394505618,27.2,21.9,33.6,133.0,9.8,1009.8
2020-06-27,11.813480372004864,26.8,22.0,32.8,134.0,9.1,1010.6
2020-06-28,13.082491048921028,27.2,22.6,33.7,131.0,9.2,1011.2
2020-06-29,12.809160952380898,26.8,22.2,31.8,133.0,12.5,1011.0
2020-06-30,13.4469620817271,27.2,22.4,33.0,127.0,10.9,1010.3
2020-07-01,12.971442464872654,27.1,21.8,33.4,132.0,11.4,1010.1
2020-07-02,13.05270978857464,26.8,22.3,33.2,135.0,11.0,1010.0
2020-07-03,13.345812080326702,26.4,21.7,32.2,131.0,12.4,1011.6
2020-07-04,14.464320808901066,27.3,21.6,33.4,132.0,10.0,1011.2
2020-07-05,15.95317315582682,28.0,22.6,33.0,135.0,10.5,1010.1
2020-07-06,14.862645098649084,27.2,23.7,32.4,138.0,12.3,1010.2
2020-07-07,14.56695361519624,27.8,22.4,33.5,135.0,12.7,1010.3
2020-07-08,14.372569503261998,27.7,23.0,33.6,134.0,13.3,1009.4
2020-07-09,13.894318745700042,26.5,23.6,32.9,127.0,13.9,1009.0
2020-07-10,14.783205667198644,27.0,22.4,33.8,132.0,13.3,1009.9
2020-07-11,17.263441746683558,27.1,22.2,33.2,133.0,11.5,1010.3
2020-07-12,14.282855474272903,27.4,22.5,33.0,129.0,11.4,1010.0
2020-07-13,14.358506226676113,27.7,22.5,33.2,125.0,10.4,1009.7
2020-07-14,13.385477899804949,28.0,22.6,33.5,127.0,10.0,1009.9
2020-07-15,13.348786266192429,26.9,23.4,33.0,131.0,13.0,1009.8
2020-07-16,14.87573676454008,26.6,21.2,33.8,127.0,10.4,1009.4
2020-07-17,16.61523980098537,27.4,22.0,32.6,116.0,8.1,1009.2
2020-07-18,14.652002661928526,28.1,23.8,34.0,129.0,10.7,1009.3
2020-07-19,15.373443493390978,27.8,22.2,33.1,126.0,10.1,1009.3
2020-07-20,13.680162463309973,27.5,24.0,33.2,127.0,9.4,1009.2
2020-07-21,13.928769019026292,27.1,22.8,33.4,115.0,8.4,1009.8
2020-07-22,14.33188820450288,27.6,22.0,33.7,128.0,10.3,1009.6
2020-07-23,17.740804423677286,26.6,22.5,33.0,136.0,13.5,1009.9
2020-07-24,15.849486298558714,25.7,20.9,32.4,139.0,14.2,1010.6
2020-07-25,17.16968997215526,25.7,20.7,32.2,134.0,16.5,1011.0
2020-07-26,17.359546578328906,26.0,20.2,32.0,137.0,12.8,1011.2
2020-07-27,15.84415336083142,26.7,21.2,32.3,139.0,13.0,1010.4
2020-07-28,18.5657406045454,25.5,22.3,31.8,135.0,13.6,1010.3
2020-07-29,21.46297528695068,25.9,19.0,32.5,131.0,11.8,1010.3
2020-07-30,24.65483503134247,26.7,21.2,33.1,131.0,11.8,1010.8
2020-07-31,22.13253422005349,26.8,21.8,33.8,130.0,13.4,1010.4
2020-08-01,22.321024755943967,25.5,21.5,32.6,132.0,12.6,1010.4
2020-08-02,24.86050323414427,25.8,19.5,32.6,129.0,9.4,1010.2
2020-08-03,22.376926388820547,25.9,20.8,33.0,125.0,9.5,1009.6
2020-08-04,21.35849286385894,27.6,21.0,33.6,122.0,9.2,1009.2
2020-08-05,22.05521355370428,26.8,23.2,31.0,130.0,11.5,1009.7
2020-08-06,20.27209176812661,26.5,23.3,32.6,128.0,13.0,1010.2
2020-08-07,23.38619535941878,26.1,20.6,31.8,119.0,8.8,1010.3
2020-08-08,22.29116990695866,26.4,20.8,33.0,119.0,8.4,1010.0
2020-08-09,20.991979796177887,27.1,22.3,33.4,119.0,7.7,1010.4
2020-08-10,21.35453442658591,27.6,22.8,32.5,110.0,7.9,1011.3
2020-08-11,20.901586293296912,29.1,23.9,34.6,107.0,7.8,1011.7
2020-08-12,20.213377350479508,28.2,24.8,33.2,129.0,7.1,1012.0
2020-08-13,21.36734774100316,28.0,23.9,34.4,136.0,10.6,1011.0
2020-08-14,24.54614288933749,27.4,23.8,33.4,111.0,8.5,1010.0
2020-08-15,23.724747730008584,27.7,22.8,33.8,115.0,8.5,1010.3
2020-08-16,23.420590432406232,27.7,22.2,34.2,113.0,8.8,1010.7
2020-08-17,24.01307522397724,27.9,23.2,34.6,137.0,10.8,1010.5
2020-08-18,18.121160949240885,27.4,22.9,34.8,131.0,13.1,1009.9
2020-08-19,19.054022171366206,27.2,21.4,33.2,130.0,13.5,1009.6
2020-08-20,18.941219100323064,27.2,22.2,33.9,120.0,9.7,1010.6
2020-08-21,18.573980809227287,27.8,22.4,34.6,110.0,8.5,1011.9
2020-08-22,17.918657568305218,28.2,21.0,35.5,127.0,10.3,1012.5
2020-08-23,18.214945542654565,27.9,22.3,35.4,127.0,11.0,1011.4
2020-08-24,17.01090484885569,27.9,22.2,34.2,114.0,9.2,1011.4
2020-08-25,17.372928319533724,27.9,22.9,35.0,129.0,10.7,1012.1
2020-08-26,18.798444914476185,27.8,22.4,35.0,136.0,16.5,1012.2
2020-08-27,17.688059514015237,28.1,22.0,33.4,126.0,11.3,1010.2
2020-08-28,18.09414138105767,28.2,23.3,34.2,122.0,10.6,1009.6
2020-08-29,18.85693323279301,28.2,23.5,35.0,135.0,14.2,1009.7
2020-08-30,19.20979805800606,27.7,22.4,35.1,129.0,13.3,1009.5
2020-08-31,17.757428695022806,28.5,22.1,35.6,134.0,14.1,1009.4
2020-09-01,15.29676962848143,28.7,22.9,35.4,131.0,10.3,1009.4
2020-09-02,12.728091982580125,28.9,24.6,35.0,131.0,11.1,1009.5
2020-09-03,15.70713860669802,28.8,24.2,35.4,124.0,9.9,1010.4
2020-09-04,15.122520791026751,29.8,24.7,36.8,137.0,11.3,1009.9
2020-09-05,14.506233314405565,28.2,23.6,36.0,129.0,9.8,1008.7
2020-09-06,13.595289730483728,28.5,23.2,34.4,118.0,10.4,1009.0
2020-09-07,10.89532537026898,28.8,23.7,35.8,120.0,10.6,1010.4
2020-09-08,11.49259443151672,28.3,22.6,34.3,115.0,9.8,1011.3
2020-09-09,11.7319074240314,27.9,23.9,36.0,137.0,9.7,1009.9
2020-09-10,11.407637074986209,28.0,22.7,35.4,134.0,10.7,1008.4
2020-09-11,11.16166682497556,29.0,22.0,36.0,132.0,11.4,1009.5
2020-09-12,11.286836025678497,28.2,23.2,35.6,120.0,11.3,1010.8
2020-09-13,11.800094360949878,28.4,22.2,34.3,132.0,11.3,1010.9
2020-09-14,9.736783485098908,27.2,22.5,35.0,128.0,10.4,1010.5
2020-09-15,5.529216086162162,28.0,21.8,35.2,135.0,10.4,1010.8
2020-09-16,2.688036777817965,27.5,23.2,34.4,123.0,9.4,1010.9
2020-09-17,1.5299634126825463,28.2,23.9,34.6,119.0,8.5,1010.5
2020-09-18,1.4677755473098175,28.9,22.8,35.1,108.0,8.3,1010.1
2020-09-19,1.5527793190354924,28.7,24.2,34.8,121.0,9.1,1009.8
2020-09-20,1.531427476999652,29.4,23.6,35.8,114.0,9.7,1009.8
2020-09-21,1.601710055937982,29.6,24.2,36.0,136.0,11.9,1009.3
2020-09-22,1.561818825218564,30.2,25.6,36.6,141.0,11.3,1009.5
2020-09-23,1.5935623969503083,29.6,25.0,37.4,135.0,11.3,1010.2
2020-09-24,1.4727313346421331,28.4,23.2,35.2,126.0,9.2,1010.9
2020-09-25,1.4786607348776384,29.7,23.6,36.7,143.0,9.7,1010.3
2020-09-26,1.4540604322505477,29.7,25.4,36.8,145.0,11.2,1009.8
2020-09-27,1.5215312630326492,30.4,25.2,37.3,139.0,11.2,1010.4
2020-09-28,1.507662624977514,30.1,25.4,36.8,141.0,12.6,1010.6
2020-09-29,1.5942486360471495,29.9,25.2,36.7,138.0,11.5,1009.7
2020-09-30,1.5190611931231537,29.4,24.6,36.4,134.0,10.4,1008.8
2020-10-01,1.4939877698272932,30.4,24.2,36.7,125.0,10.0,1008.6
2020-10-02,1.7848354035560448,29.3,25.7,36.4,141.0,10.7,1008.9
2020-10-03,1.6766509073998328,28.9,23.6,36.2,138.0,9.9,1009.9
2020-10-04,1.7690004468077591,29.9,23.2,36.5,137.0,12.3,1009.7
2020-10-05,2.113707672278696,29.6,24.0,36.4,140.0,11.8,1009.0
2020-10-06,1.703748698712223,28.6,24.8,34.6,145.0,13.4,1009.1
2020-10-07,1.5015425087630747,28.7,23.2,35.4,144.0,11.7,1008.5
2020-10-08,1.5475366247707216,29.2,23.4,35.4,135.0,11.8,1008.5
2020-10-09,1.7498430471135078,29.4,24.6,35.8,123.0,10.4,1008.6
2020-10-10,1.7259529258156343,28.0,25.2,34.8,127.0,8.5,1008.7
2020-10-11,1.371022070479432,27.5,24.0,34.1,146.0,9.6,1008.3
2020-10-12,1.3968360375524116,29.2,23.4,35.4,141.0,9.7,1008.0
2020-10-13,1.346280419583865,29.9,24.1,37.2,128.0,9.2,1008.5
2020-10-14,1.3933683328477189,29.3,24.2,36.0,122.0,9.0,1008.8
2020-10-15,3.761676125014149,29.6,25.2,36.8,148.0,9.6,1008.6
2020-10-16,3.827991719801316,28.9,24.6,36.9,132.0,9.6,1007.9
2020-10-17,4.960874496933631,28.9,23.8,35.1,143.0,9.4,1007.9
2020-10-18,4.931261661767768,29.2,25.2,33.2,127.0,9.4,1008.7
2020-10-19,5.426227364696364,29.3,25.3,35.0,118.0,10.1,1009.1
2020-10-20,3.4516037122172256,28.8,24.1,34.0,120.0,8.9,1009.1
2020-10-21,1.525700695444871,28.1,24.2,33.6,146.0,8.5,1008.8
2020-10-22,2.162709002424404,28.6,23.6,34.3,154.0,9.1,1008.4
2020-10-23,1.860619851890079,28.9,23.8,34.5,133.0,9.1,1008.7
2020-10-24,1.5116443783266051,29.8,24.6,35.2,154.0,9.2,1009.4
2020-10-25,1.6583159898552255,28.8,25.8,34.0,135.0,9.2,1009.4
2020-10-26,2.7676460514320773,28.3,25.2,35.6,138.0,9.4,1008.3
2020-10-27,4.028653034431799,27.6,23.2,35.6,156.0,7.9,1008.9
2020-10-28,5.317921131805545,29.4,23.4,34.8,131.0,8.9,1010.1
2020-10-29,4.806126637990555,26.8,22.4,35.0,130.0,8.6,1010.2
2020-10-30,6.229971289364396,28.7,21.5,33.2,151.0,7.9,1009.9
2020-10-31,5.516604957678928,28.0,25.1,33.2,148.0,8.3,1009.4
2020-11-01,3.0250881688623834,28.4,24.4,33.3,144.0,8.7,1009.1
2020-11-02,2.0764245482813437,28.2,25.0,33.0,135.0,8.0,1010.3
2020-11-03,2.061700141819857,29.1,23.6,34.8,124.0,8.3,1010.9
2020-11-04,2.0038164748870377,29.5,25.2,34.8,124.0,9.0,1010.6
2020-11-05,2.001521617420476,29.6,24.8,34.2,124.0,8.6,1010.4
2020-11-06,2.3057815889943574,28.7,24.8,35.4,140.0,9.1,1010.9
2020-11-07,2.486813663337911,29.1,24.5,35.4,160.0,9.6,1009.9
2020-11-08,3.379417617955248,29.2,24.6,35.8,153.0,9.5,1009.3
2020-11-09,3.845481085937384,29.3,25.1,36.1,160.0,10.7,1009.1
2020-11-10,3.2654179137292605,29.6,24.3,36.2,135.0,9.8,1008.9
2020-11-11,2.8883340562054145,29.3,25.4,35.8,109.0,9.9,1009.9
2020-11-12,3.3123482908015505,29.9,25.2,36.0,153.0,9.1,1009.6
2020-11-13,4.387664258813743,29.6,25.4,33.8,153.0,9.1,1008.2
2020-11-14,6.291752218245624,29.7,25.9,36.0,145.0,10.4,1008.1
2020-11-15,6.558302103569013,29.1,24.8,35.2,145.0,9.5,1009.3
2020-11-16,5.92052018759582,30.8,24.8,38.3,125.0,9.8,1008.7
2020-11-17,6.698513004681998,29.3,25.7,36.8,135.0,9.4,1007.7
2020-11-18,6.583389113405303,29.5,25.0,36.8,132.0,8.3,1007.4
2020-11-19,6.6610197492100935,28.7,24.8,37.0,112.0,9.1,1007.6
2020-11-20,6.983388313631092,27.8,25.1,35.4,132.0,8.4,1007.5
2020-11-21,7.235163758533017,29.3,24.4,35.0,146.0,7.9,1007.3
2020-11-22,7.631287450684188,27.8,25.5,33.2,149.0,7.7,1008.1
2020-11-23,7.695111644196718,27.4,24.3,32.2,131.0,8.4,1008.2
2020-11-24,8.449967426497189,26.9,24.6,33.0,139.0,7.2,1007.5
2020-11-25,10.294793231008727,27.1,23.6,32.2,129.0,6.9,1006.9
2020-11-26,10.22236369254238,27.1,24.3,31.4,112.0,7.0,1007.2
2020-11-27,10.07036700750115,27.0,23.5,31.9,125.0,6.7,1007.8
2020-11-28,9.717769432987362,27.9,24.6,32.6,124.0,7.0,1007.8
2020-11-29,10.906769179469936,27.9,24.7,31.7,135.0,7.5,1007.4
2020-11-30,10.188548549105882,27.4,24.7,31.6,147.0,6.0,1007.8
