READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,KWH_EXP_MA,KWH_EXP_ES,trend_ma,cycle_ma
2019-03-12,7.461248683288109,27.8,23.7,31.6,117.0,6.9,1010.3,27.4,81.0,0.0,8.5,7.2685765106209725,7.8331737670654284,4.834864473629032,2.433712036991941
2019-03-13,6.9351980051504825,25.8,23.9,30.7,138.0,6.4,1011.1,26.3,86.0,0.0,9.7,7.2685765106209725,7.492834128741002,4.83484372143878,2.4337327891821925
2019-03-14,8.005135153318921,27.0,23.4,31.7,135.0,6.7,1010.6,29.3,81.0,29.5,5.4,7.2685765106209725,7.195563576402687,4.834822971881002,2.4337535387399702
2019-03-15,8.392290095028384,26.9,23.6,30.6,141.0,6.9,1009.0,26.4,84.0,0.0,2.8,7.2685765106209725,7.9704738295326845,4.834802225306707,2.433774285314265
2019-03-16,8.050629578716682,26.1,23.8,31.6,122.0,6.4,1008.4,26.1,88.0,0.0,5.0,7.2685765106209725,8.173636691060116,4.834781482088847,2.433795028532126
2019-03-17,8.100856013479346,26.8,23.2,29.6,268.0,5.6,1008.9,26.1,88.0,0.6,2.0,7.2685765106209725,8.01907583765652,4.8347607426223105,2.433815767998662
2019-03-18,8.364368811270781,25.4,24.0,29.4,292.0,5.5,1008.7,26.0,92.0,1.6,5.2,7.2685765106209725,8.318428070631303,4.834740007323931,2.4338365032970417
2019-03-19,7.419533638777135,27.5,23.6,31.0,318.0,7.1,1007.5,27.0,88.0,10.0,2.6,7.2685765106209725,8.185807094242183,4.834719276632478,2.433857233988495
2019-03-20,8.42343554208623,28.4,24.3,30.9,312.0,9.4,1007.3,27.2,87.0,10.9,8.2,7.2685765106209725,7.609058747939597,4.834698551008664,2.4338779596123086
2019-03-21,8.84321990477386,27.9,25.3,30.0,311.0,9.6,1007.8,27.9,84.0,8.25,6.5,7.2685765106209725,8.683826366100552,4.834677830935141,2.4338986796858313
2019-03-22,9.096965583044843,27.7,25.3,31.0,305.0,8.6,1008.4,27.8,85.0,5.6,2.1,7.2685765106209725,8.757771579223368,4.8346571169165005,2.433919393704472
2019-03-23,9.24405836276073,26.4,24.5,30.4,315.0,8.6,1008.3,26.6,87.0,73.9,5.2,7.2685765106209725,10.62209236944975,4.834636409479272,2.4339401011417
2019-03-24,6.2443320544171455,26.6,23.8,31.2,316.0,7.4,1008.1,26.9,88.0,4.9,2.6,7.2685765106209725,7.832411696982608,4.834615709171929,2.433960801449044
2019-03-25,6.849822977239556,26.4,23.4,31.0,173.0,5.8,1009.4,26.3,93.0,40.0,2.4,7.2685765106209725,6.322384328884713,4.834595016564885,2.4339814940560878
2019-03-26,9.91603074189518,26.4,23.7,30.8,125.0,6.8,1010.8,25.9,90.0,37.8,5.0,7.2685765106209725,8.310881156063934,4.834574332250491,2.4340021783704815
2019-03-27,9.78594621724267,26.4,23.8,30.7,125.0,6.4,1011.3,26.3,88.0,9.3,7.6,7.2685765106209725,10.781048356234487,4.834553656843045,2.434022853777927
2019-03-28,9.136547825978308,26.9,22.6,31.0,132.0,6.8,1010.3,28.7,85.0,6.4,5.4,7.394113979211702,9.498385187846003,4.834532990978784,2.559580988232918
2019-03-29,8.47281473173537,27.9,23.6,31.8,129.0,6.4,1009.2,27.3,76.0,0.0,6.8,7.478393757722581,8.95969874161177,4.834512335315885,2.6438814224066958
2019-03-30,8.508895347880424,27.6,23.9,32.4,130.0,7.2,1009.1,27.3,82.0,0.0,7.7,7.581185014197938,8.551812327125672,4.8344916905356055,2.746693323662333
2019-03-31,8.42311729835118,28.0,24.0,33.4,137.0,7.0,1009.9,28.1,82.0,0.0,9.1,7.67839659416194,8.169891008702372,4.834471057343032,2.843925536818908
2019-04-01,9.03928276669893,27.2,23.0,32.9,125.0,6.9,1010.2,27.0,77.0,0.0,8.1,7.785773873461241,8.350180063371436,4.834450436468016,2.951323436993225
2019-04-02,6.935027803402517,26.8,23.8,33.0,125.0,6.6,1010.1,26.1,85.0,0.1,8.2,7.81681617238319,9.20461721068328,4.834429828666042,2.982386343717148
2019-04-03,5.456286908173211,27.1,23.2,32.8,115.0,7.0,1010.4,26.8,83.0,1.6,4.4,7.7954418482958605,6.86061617983861,4.834409234719199,2.961032613576662
2019-04-04,4.290709199581996,27.2,24.1,32.0,119.0,6.5,1010.3,27.3,82.0,0.0,5.8,7.733316080833396,5.049700324902453,4.834388655436462,2.898927425396934
2019-04-05,4.144639854640029,26.8,24.2,31.4,120.0,6.2,1010.0,26.1,88.0,0.0,5.1,7.656457693963588,4.259885951837575,4.834368091653504,2.8220896023100845
2019-04-06,4.098758502172473,25.9,23.4,32.7,123.0,6.5,1009.9,27.1,87.0,3.9,4.8,7.606838489074277,4.085497737014324,4.834347544232129,2.772490944842148
2019-04-07,3.974704754554885,27.1,21.0,31.4,107.0,7.0,1008.7,25.7,78.0,1.0,4.3,7.52235097937099,4.202927242510739,4.834327014059583,2.688023965311407
2019-04-08,4.481210850955791,27.6,22.5,31.5,105.0,7.0,1008.4,26.7,83.0,0.0,10.6,7.441117482637982,3.858770256610864,4.834306502048107,2.6068109805898754
2019-04-09,4.907160383810616,27.8,24.7,32.2,112.0,6.7,1009.0,27.7,84.0,0.0,9.9,7.370226765056175,4.553500571508887,4.834286009134171,2.5359407559220033
2019-04-10,4.419779440780103,27.9,24.3,32.3,123.0,6.6,1009.0,27.6,83.0,0.0,9.2,7.247400234373529,4.988149893839248,4.834265536277747,2.4131346980957824
2019-04-11,4.01991602500653,28.0,24.5,32.4,107.0,6.3,1008.7,27.1,86.0,0.0,7.7,7.132689145764144,4.4559948481822715,4.834245084461664,2.2984440613024804
2019-04-12,4.391882763884104,27.9,24.8,32.3,101.0,5.8,1009.2,27.7,85.0,0.0,7.2,7.047911971055265,4.244106103018762,4.834224654690503,2.2136873163647612
2019-04-13,4.186651919190112,28.0,24.8,33.4,122.0,6.7,1009.6,27.7,85.0,0.0,5.2,6.920629196584304,4.50729218755435,4.834204247989566,2.086424948594738
2019-04-14,4.021622333222738,27.1,24.7,32.0,109.0,6.3,1010.0,27.3,86.0,0.0,6.1,6.774940271190783,4.223064827011131,4.834183865404109,1.940756405786674
2019-04-15,4.021622333222738,28.1,24.2,31.8,129.0,6.6,1009.6,27.4,85.0,0.0,7.2,6.6406400296743175,4.156679343547394,4.834163507998194,1.8064765216761236
2019-04-16,4.021622333222738,28.1,24.4,32.4,129.0,5.9,1009.9,27.9,80.0,2.5,10.4,6.504665573665764,4.248103726452118,4.83414317685338,1.670522396812384
2019-04-17,4.021622333222738,27.9,24.5,33.1,114.0,6.9,1010.3,28.3,84.0,5.0,9.4,6.35990735773083,3.9367076826806695,4.834122873067512,1.5257844846633173
2019-04-18,4.021622333222738,27.9,23.5,33.1,126.0,9.0,1010.2,28.2,74.0,0.0,9.2,6.246643647545683,4.149577807517665,4.834102597753492,1.4125410497921909
2019-04-19,4.021622333222738,28.4,23.3,33.6,126.0,8.9,1009.0,28.2,78.0,0.0,10.9,6.099916540583567,3.8575834916615044,4.834082352037971,1.265834188545596
2019-04-20,4.021622333222738,28.1,23.8,33.8,129.0,10.0,1008.7,27.9,72.0,0.0,10.5,5.939196621531862,4.169505130371344,4.8340621370603385,1.1051344844715238
2019-04-21,4.021622333222738,28.4,23.9,33.8,128.0,9.7,1008.2,27.9,76.0,0.0,8.1,5.770018513204459,4.151464296672018,4.834041953971395,0.9359765592330636
2019-04-22,4.021622333222738,28.6,24.4,34.6,130.0,10.5,1007.8,28.1,74.0,0.0,8.5,5.595937312219859,3.8779021390250303,4.834021803931904,0.761915508287955
2019-04-23,3.8964520807090577,28.4,23.6,33.8,129.0,10.8,1008.2,28.0,75.0,0.0,10.0,5.517674646429589,4.378675685982178,4.834001688111063,0.6836729583185264
2019-04-24,0.7779495887104216,28.4,23.6,33.6,125.0,9.5,1008.8,28.0,76.0,0.0,9.2,5.315278866811952,3.076017276252292,4.833981607684941,0.48129725912701105
2019-04-25,1.1605792603062142,28.6,24.1,33.6,134.0,10.6,1008.5,28.2,76.0,0.0,10.2,5.023430484092319,1.24677851461032,4.833961563835769,0.1894689202565507
2019-04-26,1.1605792603062142,28.6,23.4,34.3,127.0,9.7,1007.8,27.6,77.0,0.0,9.2,4.735918252194438,1.213823201065466,4.833941557750114,-0.09802330555567629
2019-04-27,1.1605792603062142,28.1,24.1,33.4,126.0,7.2,1008.4,27.7,82.0,0.0,7.8,4.470052633338701,1.3046609698084848,4.833921590616255,-0.3638689572775533
2019-04-28,1.1605792603062142,27.1,24.3,32.3,125.0,7.3,1009.0,27.0,82.0,0.0,6.8,4.226311450957729,1.050866361076408,4.833901663621588,-0.607590212663859
2019-04-29,1.1605792603062142,27.9,24.4,32.0,129.0,6.2,1009.7,27.2,83.0,0.2,5.2,3.9813675813719223,1.1806303183149904,4.833881777950229,-0.8525141965783072
2019-04-30,1.1605792603062142,26.6,24.7,32.6,123.0,5.3,1008.7,27.2,88.0,32.4,2.1,3.739282980103757,1.0139666497659432,4.833861934780819,-1.0945789546770617
2019-05-01,1.1605792603062142,26.6,23.7,31.4,121.0,6.3,1008.5,26.2,89.0,64.6,4.1,3.476659529890666,1.0877998596827632,4.8338421352843115,-1.3571826053936453
2019-05-02,1.0632177566512322,26.9,23.8,32.2,112.0,6.6,1009.9,26.2,88.0,6.7,7.0,3.2809325283322903,1.1371346806075548,4.833822380621798,-1.5528898522895074
2019-05-03,0.6213502961682755,27.6,24.1,34.0,131.0,7.8,1010.8,27.7,84.0,0.5,5.5,3.1197679745987923,1.4062893066746736,4.833802671942134,-1.714034697343342
2019-05-04,0.5464588214092702,27.1,23.6,33.3,133.0,7.6,1010.6,26.9,84.0,1.0,6.7,2.994959628659701,0.5184531799414718,4.833783010380177,-1.8388233817204762
2019-05-05,0.5464588214092702,28.4,23.4,33.9,132.0,9.2,1010.1,28.1,78.0,13.0,6.7,2.875020260885343,0.6545989413938105,4.83376339705533,-1.9587431361699874
2019-05-06,0.6386069804174275,26.7,24.2,33.7,133.0,8.3,1010.1,27.6,83.0,0.0,10.7,2.7596818768268414,0.39964129516258307,4.833743833070418,-2.0740619562435767
2019-05-07,0.8425110014673637,27.2,23.1,33.0,135.0,11.2,1009.4,26.9,74.0,0.0,6.5,2.6552754183905902,0.62778603528084,4.833724319510611,-2.1784489011200208
2019-05-08,0.723621472300174,26.2,22.2,32.7,131.0,10.4,1008.9,26.7,76.0,0.0,10.9,2.53002243910207,0.8194864183679987,4.833704857442378,-2.3036824183403084
2019-05-09,0.7665162574816474,27.4,22.5,33.0,131.0,11.6,1009.0,28.0,69.0,0.0,10.8,2.392000968224438,0.833644549630491,4.833685447912557,-2.441684479688119
2019-05-10,0.7655657463047256,27.4,23.2,33.6,132.0,12.1,1010.8,27.8,73.0,0.0,10.4,2.270193845075259,0.6031015463539009,4.833666091947212,-2.5634722468719526
2019-05-11,0.7255065354582926,27.3,22.8,32.9,129.0,11.4,1011.6,26.8,76.0,0.0,10.8,2.1603801954236506,0.7606696546080087,4.833646790550402,-2.6732665951267514
2019-05-12,0.7283051481519974,27.3,22.7,33.5,128.0,9.4,1011.3,27.8,76.0,0.0,10.7,2.0382609415659134,0.7044874970008326,4.833627544703076,-2.795366603137163
2019-05-13,0.7553783337801355,27.4,21.8,33.5,131.0,8.9,1010.7,26.7,80.0,0.0,8.8,1.923885155385581,0.7350921043930354,4.8336083553620846,-2.9097231999765034
2019-05-14,0.7459255819222932,27.8,22.6,33.8,128.0,9.4,1010.7,27.2,79.0,0.0,7.8,1.8146952636755662,0.6232598614773934,4.833589223459075,-3.018893959783509
2019-05-15,0.7178546573388039,27.5,23.2,33.7,126.0,10.5,1011.0,27.5,69.0,0.0,10.1,1.704569674479435,0.7775104239902589,4.8335701498994705,-3.1290004754200353
2019-05-16,0.6716817812966326,27.2,22.3,33.8,126.0,9.2,1010.8,26.9,71.0,0.0,10.8,1.5929049894152316,0.4990808018849739,4.833551135561479,-3.240646146146248
2019-05-17,0.7079387237778073,26.7,22.0,33.4,129.0,9.4,1010.8,26.8,71.0,0.0,10.3,1.4824488691004007,0.8629602038365675,4.833532181295102,-3.3510833121947017
2019-05-18,0.7021518812272359,27.4,22.1,32.9,133.0,8.8,1011.2,27.1,72.0,0.0,10.8,1.371799854033884,0.8306982579021646,4.833513287921126,-3.461713433887242
2019-05-19,0.7272416296179024,28.3,22.4,33.7,132.0,11.0,1011.3,27.4,73.0,0.0,10.7,1.2619871639137228,0.8612002192210878,4.833494456230128,-3.5715072923164053
2019-05-20,0.7018194577743736,27.8,23.0,33.9,135.0,11.0,1011.2,27.4,74.0,0.0,10.9,1.1513270680654437,0.1571708124218863,4.83347568698148,-3.682148618916036
2019-05-21,0.7148331744403319,28.3,23.5,33.8,133.0,11.4,1011.0,27.6,73.0,0.0,10.8,1.0411007627726971,0.48068387407298374,4.8334569809023575,-3.7923562181296604
2019-05-22,0.7069727151160862,28.2,23.9,33.8,135.0,11.7,1011.1,27.9,72.0,0.0,11.0,0.9306124421691419,0.8179114176113917,4.833438338686743,-3.902825896517601
2019-05-23,0.6936842936103367,28.0,23.0,33.8,133.0,12.0,1011.6,27.9,69.0,0.0,10.3,0.8238535159325179,0.6786699965860397,4.833419760994425,-4.009566245061907
2019-05-24,0.6853864753303,26.9,23.1,33.0,132.0,12.1,1011.3,27.7,64.0,0.0,10.2,0.8207680788198471,0.779588796980456,4.833401248450014,-4.012633169630167
2019-05-25,0.6826588243395841,27.2,22.1,32.8,124.0,10.3,1010.7,26.8,72.0,0.0,10.6,0.8048373976209595,0.09332966869511958,4.83338280164197,-4.028545404021011
2019-05-26,0.6652685709111098,27.9,22.4,33.7,125.0,10.1,1010.1,27.1,74.0,0.0,9.9,0.7883270413077894,0.5354385378995635,4.833364421122585,-4.045037379814795
2019-05-27,0.6235982814019675,27.9,23.1,32.8,129.0,9.8,1010.1,27.7,72.0,0.0,10.3,0.7704276753443146,0.7333706341220954,4.833346107407834,-4.06291843206352
2019-05-28,0.5899175813428984,28.3,23.5,33.4,127.0,10.1,1009.6,27.4,72.0,0.0,10.6,0.7514056193788705,0.634038199103363,4.833327860977224,-4.081922241598354
2019-05-29,0.4364315042031164,27.7,23.4,33.6,132.0,12.1,1009.0,27.7,69.0,0.4,8.7,0.7272673608421006,0.7983246098960114,4.833309682273639,-4.106042321431539
2019-05-30,0.6711245831686656,27.4,23.2,32.8,137.0,14.8,1009.6,27.1,69.0,0.0,10.5,0.7109522049375158,0.5004450836417672,4.83329157170316,-4.122339366765645
2019-05-31,1.0174791321468353,27.2,23.2,32.2,140.0,14.5,1009.5,26.7,69.0,0.0,10.4,0.7061822006655364,1.7793351615255697,4.833273529634857,-4.12709132896932
2019-06-01,0.5440621562910526,27.4,23.6,32.0,137.0,14.1,1009.2,27.5,69.0,0.0,10.5,0.6888770139868636,-0.0009502143287194592,4.833255556400639,-4.144378542413775
2019-06-02,0.5797273788678657,27.1,20.9,33.0,138.0,13.5,1009.1,27.8,70.0,0.0,10.6,0.6874895834101834,0.3928637065296259,4.833237652295215,-4.145748068885031
2019-06-03,0.5075006061544055,27.7,23.4,32.0,137.0,12.8,1009.0,27.8,70.0,0.0,10.2,0.6861909762350213,1.8822808884881281,4.83321981757593,-4.147028841340909
2019-06-04,0.7820239413314233,27.7,23.9,33.0,133.0,10.5,1009.3,27.5,76.0,0.0,0.8,0.694043146899093,0.05005339540985121,4.833202052462762,-4.1391589055636695
2019-06-05,0.4711879930695291,27.5,23.9,34.7,128.0,10.3,1009.4,27.7,75.0,0.0,6.5,0.6884625139874964,0.6746201238898148,4.8331843571383,-4.144721843150804
2019-06-06,0.5880866642078731,27.0,22.6,32.6,124.0,10.0,1010.2,26.8,74.0,0.0,9.7,0.6799817027455134,0.40274769588058357,4.8331667317478235,-4.1531850290023105
2019-06-07,0.5906753013811201,27.5,22.2,32.8,128.0,9.7,1010.8,26.7,75.0,0.0,10.4,0.6755501637148783,-0.21176761448350848,4.833149176399247,-4.1575990126843685
2019-06-08,0.5653230451161781,27.5,22.8,33.2,131.0,10.5,1010.8,27.8,72.0,0.0,9.9,0.668843723302696,0.060727379315860475,4.833131691163046,-4.16428796786035
2019-06-09,0.7730956144896185,27.8,22.7,33.6,135.0,10.8,1010.8,27.2,72.0,0.0,10.5,0.6690947189088591,0.18109728478959208,4.8331142760722186,-4.16401955716336
2019-06-10,0.8005533800525676,27.8,22.8,33.2,127.0,10.6,1009.7,27.3,73.0,0.0,9.7,0.6715962803953349,1.4615680999705571,4.833096931122223,-4.161500650726889
2019-06-11,0.8077791078322911,27.9,23.4,33.9,133.0,11.2,1011.2,27.4,75.0,0.0,10.5,0.6742454123846781,1.8811593197396497,4.833079656270979,-4.1588342438863
2019-06-12,0.7988339612662316,28.6,24.2,33.0,138.0,14.7,1011.3,28.3,69.0,0.0,8.7,0.6756939333008811,0.5605520757725877,4.833062451438893,-4.1573685181380124
2019-06-13,0.7964799753277948,28.1,24.8,32.7,135.0,13.8,1010.8,28.5,72.0,0.0,10.4,0.6773790797477311,0.70117607351837,4.833045316508887,-4.155666236761156
2019-06-14,0.7964799753277948,27.9,25.3,33.9,129.0,12.6,1010.3,28.4,70.0,0.0,5.7,0.6799999236806976,0.7605139096751208,4.833028251326403,-4.153028327645705
2019-06-15,0.7964799753277948,26.6,23.2,33.0,135.0,13.7,1011.0,26.6,72.0,0.0,8.6,0.6841598634817364,0.6556543487056051,4.833011255699421,-4.148851392217685
2019-06-16,0.7964799753277948,26.0,21.2,32.0,132.0,10.7,1011.6,26.0,72.0,0.0,10.6,0.6871112385334026,0.33844912518610387,4.83299432939848,-4.145883090865078
2019-06-17,0.6557582681197124,25.6,20.9,32.9,133.0,12.0,1012.2,26.2,66.0,0.0,10.0,0.6855647847631519,0.5859529305374063,4.832977472156725,-4.147412687393573
2019-06-18,0.5083863124897052,25.8,20.0,32.8,124.0,8.4,1011.5,25.4,73.0,0.0,10.6,0.6782696075255452,0.6717427317707441,4.83296068366992,-4.154691076144374
2019-06-19,0.3479601939545031,25.7,21.3,32.9,124.0,8.5,1011.0,25.1,72.0,0.0,10.5,0.6664742987315495,0.4921464970087294,4.832943963596446,-4.166469664864897
2019-06-20,0.5897502665721798,25.5,21.7,32.2,122.0,8.6,1011.1,25.7,73.0,0.0,10.1,0.6623048684692778,0.3500153472255117,4.8329273115572295,-4.170622443087952
2019-06-21,0.5250480159639972,25.8,18.6,32.2,114.0,7.9,1010.1,24.8,72.0,0.0,9.7,0.656240711830875,0.7408496659140485,4.832910727135633,-4.176670015304758
2019-06-22,0.4961573385980684,26.0,21.4,31.2,129.0,9.4,1009.7,25.9,74.0,0.0,10.2,0.6496564799971325,0.270196542386576,4.832894209877426,-4.183237729880293
2019-06-23,0.9479565559150278,25.7,20.4,32.8,122.0,9.4,1010.5,25.6,70.0,0.0,9.7,0.6584088160166236,0.5688888258938467,4.832877759290727,-4.174468943274103
2019-06-24,0.728618820561353,26.3,19.8,32.7,134.0,8.7,1011.9,25.4,73.0,0.0,9.1,0.6599408158906824,0.8530252685446535,4.832861374845943,-4.17292055895526
2019-06-25,0.5888798008873243,26.4,21.5,33.6,131.0,11.6,1012.8,26.3,68.0,0.0,10.1,0.6573945235565563,0.8553991698174908,4.832845055975849,-4.175450532419292
2019-06-26,0.5796787465347397,25.6,20.0,33.6,120.0,9.8,1012.0,25.0,73.0,0.0,9.9,0.6559305390609821,0.5704332315838001,4.832828802075606,-4.176898263014624
2019-06-27,0.5315676602052376,25.3,20.0,32.2,121.0,10.1,1011.9,25.1,71.0,0.0,10.4,0.6539855416897268,0.3421879946288976,4.832812612502735,-4.178827070813009
2019-06-28,0.5187272362888007,24.7,19.2,31.7,133.0,13.3,1012.6,24.8,70.0,0.0,10.1,0.6567287327592496,0.17840944080995957,4.832796486577104,-4.176067753817854
2019-06-29,0.5522253093835594,24.6,20.1,31.3,137.0,13.5,1012.1,24.3,66.0,0.0,10.5,0.6527654236330793,0.23232576247899073,4.832780423580907,-4.1800149999478275
2019-06-30,0.5522253093835594,25.6,19.2,31.2,124.0,9.3,1011.4,24.9,68.0,0.0,10.4,0.6372569628743034,0.4395657952020158,4.832764422758693,-4.195507459884389
2019-07-01,0.5522253093835594,26.9,21.7,33.1,124.0,10.1,1011.4,26.1,71.0,0.0,10.0,0.637529067977387,0.5569817911470742,4.832748483317328,-4.195219415339941
2019-07-02,0.5500034919992279,27.6,23.0,32.8,131.0,8.8,1010.8,27.1,76.0,0.0,10.0,0.6365382717484326,-0.3895275038238877,4.832732604425857,-4.1961943326774245
2019-07-03,0.8122369294241448,27.3,24.4,32.8,125.0,8.7,1011.1,27.5,75.0,0.0,4.7,0.6466961491907569,-0.032851174887658985,4.8327167852155055,-4.1860206360247485
2019-07-04,1.208235565277181,26.8,23.6,32.6,113.0,7.7,1012.0,27.2,75.0,0.0,3.0,0.6609032033222824,0.7824408008076329,4.832701024779671,-4.171797821457389
2019-07-05,0.928531243578028,26.3,21.9,32.6,111.0,8.2,1011.7,26.1,79.0,0.0,8.8,0.6761479783392322,1.1614181027969273,4.832685322174014,-4.156537343834782
2019-07-06,0.6876620525602964,24.7,20.6,32.7,131.0,12.5,1011.4,24.9,64.0,0.0,10.5,0.6794671579509797,0.8986555943135617,4.83266967641659,-4.15320251846561
2019-07-07,0.6876620525602964,24.8,17.2,31.8,126.0,11.4,1012.7,23.6,66.0,0.0,10.6,0.6827000496569523,0.7931355617250602,4.8326540864879854,-4.1499540368310335
2019-07-08,0.6902599826784187,25.1,19.2,31.6,128.0,11.0,1013.7,24.6,72.0,0.0,10.6,0.6868646142423603,0.6297383956156271,4.832638551331351,-4.145773937088991
2019-07-09,0.6918187407492921,25.7,20.3,31.6,132.0,11.2,1012.7,25.2,71.0,0.0,10.6,0.6841553851176827,0.7590996727967991,4.832623069852426,-4.148467684734744
2019-07-10,0.7157688375518833,25.7,21.6,32.2,129.0,11.0,1012.7,25.6,71.0,0.0,9.8,0.6813292337009933,0.7320446650514536,4.832607640919579,-4.1512784072185855
2019-07-11,0.9348291960458592,26.4,19.8,32.2,127.0,10.2,1013.6,25.8,64.0,0.0,9.6,0.6855642366414455,0.7708663682188925,4.832592263363781,-4.147028026722335
2019-07-12,1.223920923381744,25.9,21.9,33.3,128.0,10.5,1013.7,26.1,66.0,0.0,10.6,0.699733802045296,0.860246135354235,4.832576935978579,-4.1328431339332825
2019-07-13,1.223877597432251,25.0,20.9,32.8,135.0,13.1,1013.1,25.2,64.0,0.0,8.4,0.713980389448778,1.309700019714103,4.832561657520139,-4.118581268071361
2019-07-14,1.2267597122908118,25.8,19.6,32.2,129.0,10.8,1012.4,25.1,66.0,0.0,10.7,0.7283230473475452,1.2443104544017518,4.832546426707371,-4.1042233793598255
2019-07-15,0.9637709090429766,26.2,20.5,32.4,134.0,12.8,1011.8,25.2,68.0,0.0,10.4,0.7338994118047177,1.1361675610608968,4.832531242222058,-4.09863183041734
2019-07-16,1.0139654234286517,25.9,19.8,32.4,133.0,14.2,1011.9,25.5,69.0,0.0,10.5,0.7411489267414131,0.9658424330829156,4.832516102708986,-4.091367175967573
2019-07-17,0.9047761433128796,26.3,21.6,30.7,134.0,13.1,1010.5,25.8,71.0,0.0,10.3,0.7494495225811854,1.1805857694438693,4.832501006775992,-4.083051484194806
2019-07-18,0.6216677791477957,26.3,21.9,33.0,128.0,10.6,1010.0,26.4,70.0,0.0,9.8,0.7532255714697883,0.9467776663558767,4.832485952994028,-4.079260381524239
2019-07-19,1.026136148856818,27.0,22.8,32.9,127.0,9.4,1009.8,26.7,72.0,0.0,10.1,0.7758314366331989,0.7655109604345331,4.83247093989724,-4.056639503264041
2019-07-20,0.7462112935386694,27.1,23.1,33.8,125.0,10.6,1010.6,27.0,71.0,0.0,3.7,0.7810468041987484,0.8953568454139607,4.832455965983,-4.051409161784251
2019-07-21,1.2335133224985688,26.3,20.7,32.6,127.0,9.9,1010.3,25.7,71.0,0.0,10.5,0.8046623144165675,0.860204888557746,4.832441029712112,-4.027778715295544
2019-07-22,1.2335133224985688,25.6,21.1,32.6,126.0,10.6,1010.5,25.8,68.0,0.0,10.6,0.8292408472132509,0.6748134016149518,4.832426129508859,-4.0031852822956075
2019-07-23,1.2335133224985688,24.5,20.1,33.6,132.0,10.1,1010.7,25.9,66.0,0.0,10.7,0.8387594060993688,1.4017533145911747,4.832411263761211,-3.993651857661842
2019-07-24,1.2335133224985688,26.5,18.2,33.0,124.0,9.0,1012.4,25.4,60.0,0.0,10.7,0.8555892228306093,1.378018432695029,4.832396430821053,-3.9768072079904435
2019-07-25,1.2335133224985688,25.6,20.4,32.4,135.0,12.5,1013.2,25.9,67.0,0.0,10.7,0.8770770068843176,1.2578798346461895,4.832381629004268,-3.9553046221199506
2019-07-26,1.2335133224985688,25.9,19.6,33.0,118.0,9.8,1012.0,25.4,69.0,0.0,10.7,0.8988714927497784,1.134617802312389,4.832366856590889,-3.9334953638411108
