READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,KWH_EXP_MA,KWH_EXP_ES,trend_ma,cycle_ma
2019-02-02,13.503313115421356,26.5,23.3,30.6,76.0,6.6,1009.8,26.3,89.0,9.9,5.5,11.770678766477198,9.142088250536705,21.77413377060937,-10.003455004132173
2019-02-03,13.503313115421356,27.5,24.0,30.5,89.0,7.2,1009.9,26.7,86.0,11.3,6.4,12.060788945606939,11.172543641344948,21.781088755144175,-9.720299809537236
2019-02-04,13.302832273439696,26.4,24.0,30.7,308.0,7.8,1009.9,26.1,91.0,0.0,9.3,12.312461659275893,12.460509329193354,21.788043687734387,-9.475582028458494
2019-02-05,15.548765380247454,26.4,24.0,30.6,315.0,6.8,1009.5,26.2,90.0,17.0,5.8,12.537427246379325,14.009516154443679,21.79499856522951,-9.257571318850184
2019-02-06,8.336243136513334,25.8,24.0,30.2,331.0,6.4,1009.2,25.9,91.0,6.0,5.7,12.470555836813864,14.011976457337035,21.801953384393613,-9.33139754757975
2019-02-07,0.0141326052866105,26.4,23.5,29.6,136.0,5.5,1009.8,26.1,90.0,21.3,3.0,12.097230349859956,10.694586379107893,21.808908141907317,-9.711677792047361
2019-02-08,0.0,26.6,23.7,31.5,120.0,5.9,1010.0,26.8,85.0,1.0,5.4,11.822727760588872,1.3361112386441387,21.815862834367138,-9.993135073778266
2019-02-09,4.526574613297197,26.9,24.2,30.4,123.0,6.8,1010.0,27.2,85.0,0.1,4.2,11.598264380877014,2.563865840450701,21.82281745828205,-10.224553077405035
2019-02-10,25.77790352091368,27.4,23.2,31.2,117.0,6.4,1011.1,26.9,82.0,1.3,7.4,12.050958155036504,6.777693569043715,21.82977201007094,-9.778813855034436
2019-02-11,21.07995447822925,27.1,23.8,31.0,105.0,5.9,1011.9,26.7,87.0,0.0,7.7,12.354752644596562,21.112540508286756,21.83672648606055,-9.481973841463986
2019-02-12,24.131912291172338,25.8,24.1,29.3,107.0,5.6,1012.3,26.0,92.0,128.0,6.4,12.797260396783946,24.061157007948772,21.843680882489444,-9.046420485705498
2019-02-13,11.770470088841543,25.5,23.7,28.6,356.0,5.8,1013.1,25.4,95.0,73.1,1.7,12.788197601110786,23.741878288828055,21.850635195510716,-9.06243759439993
2019-02-14,11.04038932809343,27.0,23.4,30.5,92.0,6.8,1012.0,26.5,86.0,12.0,0.0,12.767563708355274,13.018698971270869,21.857589421195907,-9.090025712840633
2019-02-15,22.40487773961571,26.8,24.0,31.0,125.0,7.8,1011.8,26.0,85.0,0.0,10.1,13.131807284811655,14.016319895943518,21.864543555534855,-8.7327362707232
2019-02-16,26.56007444436193,27.7,23.1,31.2,126.0,7.6,1011.6,27.2,81.0,3.0,9.5,13.595877469965172,24.820072954881006,21.871497594435446,-8.275620124470274
2019-02-17,27.30329512033532,27.9,24.0,30.9,268.0,7.5,1011.0,27.3,81.0,0.0,11.4,14.239450043573695,21.36510244861944,21.878451533726846,-7.63900149015315
2019-02-18,32.01936810089064,26.2,24.3,30.8,139.0,6.6,1011.4,26.8,90.0,4.5,9.4,14.88435917996207,29.676273733754506,21.88540536916362,-7.001046189201551
2019-02-19,29.61214540089863,27.0,23.7,30.6,308.0,7.2,1012.0,26.7,86.0,2.25,2.5,15.453346419400855,31.390873169018864,21.892359096431466,-6.439012677030611
2019-02-20,24.917938870224926,27.2,23.5,31.2,185.0,7.7,1012.5,26.7,84.0,0.0,7.6,15.838682216528067,28.63596486824874,21.899312711152973,-6.060630494624906
2019-02-21,25.72864072893832,26.7,24.0,30.4,57.0,6.9,1012.1,26.8,85.0,0.0,6.8,16.254897348639805,23.05488097480834,21.906266208892667,-5.6513688602528624
2019-02-22,25.382722969823764,26.7,23.3,31.0,122.0,7.2,1011.1,26.5,85.0,0.0,6.7,16.708489795928006,22.924028579838744,21.91321958516045,-5.204729789232445
2019-02-23,18.59917300443333,26.9,23.1,32.2,133.0,7.3,1009.8,26.7,83.0,0.0,7.0,17.00189095707463,22.17176502613213,21.920172835415272,-4.918281878340643
2019-02-24,29.41343744500145,28.2,23.2,32.6,125.0,7.8,1008.9,27.3,82.0,0.0,9.3,17.425299158913614,29.827937277661377,21.92712595506916,-4.501826796155548
2019-02-25,30.668101723992308,28.3,24.0,32.3,131.0,7.1,1010.2,28.0,80.0,0.0,10.8,17.78334505095696,28.8050420246607,21.934078939489822,-4.150733888532862
2019-02-26,30.858870135516,29.1,24.5,35.0,130.0,7.5,1009.4,28.6,79.0,0.0,10.9,18.2006242222633,28.61598270514701,21.941031784004362,-3.740407561741062
2019-02-27,30.766918090231968,28.5,24.5,34.0,126.0,7.3,1007.9,28.7,78.0,0.0,11.6,18.804442457445912,30.28324945383176,21.947984483902488,-3.1435420264565757
2019-02-28,31.011272662820915,28.2,24.8,33.2,120.0,7.2,1008.2,28.0,83.0,0.0,11.6,19.455697836186783,29.768971243391164,21.954937034440164,-2.499239198253381
2019-03-01,31.774601481915195,28.3,24.8,32.8,81.0,7.1,1008.5,28.0,80.0,0.0,6.1,20.111183494109646,29.923206021536082,21.96188943084504,-1.8507059367353946
2019-03-02,27.39384228721793,28.4,24.4,32.6,100.0,6.7,1008.5,27.8,82.0,0.0,8.9,20.681813242283898,30.82273777487993,21.968841668322224,-1.2870284260383258
2019-03-03,37.85886149702502,27.2,24.7,31.6,112.0,7.1,1008.2,27.4,83.0,6.15,8.4,21.49366485500402,28.963132409738385,21.97579374206015,-0.4821288870561311
2019-03-04,38.08765143737245,27.1,24.0,31.6,139.0,7.7,1008.3,26.8,86.0,12.3,9.6,22.313142799069055,36.39790172683565,21.982745647235653,0.33039715183340235
2019-03-05,34.092166776519925,27.9,24.4,31.6,105.0,6.3,1008.3,27.2,85.0,0.0,8.9,22.999437921105674,41.00616449038143,21.989697379021226,1.0097405420844474
2019-03-06,36.931465596513,26.2,24.2,30.0,15.0,7.4,1009.2,26.2,90.0,1.4,7.3,23.787059031874783,35.14691176241909,21.99664893259235,1.7904100992824326
2019-03-07,38.71499540975911,25.4,24.0,28.7,344.0,5.7,1010.0,25.2,92.0,18.7,2.2,24.55926669952517,37.70122576246572,22.00360030313361,2.555666396391562
2019-03-08,36.827259307304296,27.2,23.4,31.8,100.0,4.9,1010.2,26.6,83.0,18.4,0.0,25.508967238551538,38.79904662958597,22.01055148584573,3.4984157527058066
2019-03-09,35.70379438548389,27.2,24.1,31.2,117.0,6.5,1010.4,27.0,83.0,0.0,4.1,26.698622631224783,34.27145452895101,22.01750247595248,4.681120155272303
2019-03-10,27.0908149585264,27.8,23.4,31.8,149.0,7.1,1010.2,27.3,78.0,0.0,6.1,27.601649796508994,34.97795068798092,22.024453268709145,5.577196527799849
2019-03-11,32.03361784891391,27.4,23.4,32.0,169.0,7.8,1009.7,27.1,82.0,3.5,10.8,28.518551237696222,28.82214369394209,22.031403859413217,6.487147378283005
2019-03-12,28.94137101515541,27.8,23.7,31.6,117.0,6.9,1010.3,27.4,81.0,0.0,8.5,28.624000154170947,29.317934497256708,22.03835424341246,6.585645910758487
2019-03-13,25.36352311992929,25.8,23.9,30.7,138.0,6.4,1011.1,26.3,86.0,0.0,9.7,28.766785775560944,33.30242095872771,22.045304416113108,6.721481359447836
2019-03-14,23.863907344213285,27.0,23.4,31.7,135.0,6.7,1010.6,29.3,81.0,29.5,5.4,28.75785227732898,26.871562721299806,22.05225437298077,6.70559790434821
2019-03-15,31.12913382373201,26.9,23.6,30.6,141.0,6.9,1009.0,26.4,84.0,0.0,2.8,29.403141068491994,24.538800457308575,22.059204109541657,7.343936958950337
2019-03-16,30.501020284400465,26.1,23.8,31.6,122.0,6.4,1008.4,26.1,88.0,0.0,5.0,30.05182876703556,25.947183625623044,22.06615362138242,7.98567514565314
2019-03-17,24.46814215057452,26.8,23.2,29.6,268.0,5.6,1008.9,26.1,88.0,0.6,2.0,30.120604247400856,25.423321983881824,22.07310290415592,8.047501343244935
2019-03-18,12.256487157965738,25.4,24.0,29.4,292.0,5.5,1008.7,26.0,92.0,1.6,5.2,29.64381800452098,22.803621216174644,22.08005195358701,7.563766050933971
2019-03-19,10.221254112892163,27.5,23.6,31.0,318.0,7.1,1007.5,27.0,88.0,10.0,2.6,29.07441663760621,17.461631713251627,22.087000765473068,6.987415872133141
2019-03-20,12.560711392550438,28.4,24.3,30.9,312.0,9.4,1007.3,27.2,87.0,10.9,8.2,28.4257947473282,6.193998300163782,22.093949335679675,6.331845411648526
2019-03-21,9.74919697130388,27.9,25.3,30.0,311.0,9.6,1007.8,27.9,84.0,8.25,6.5,27.763696466341706,7.401878487391985,22.100897660135406,5.6627988062063
2019-03-22,11.399605342175787,27.7,25.3,31.0,305.0,8.6,1008.4,27.8,85.0,5.6,2.1,27.31308534874007,10.377965797010349,22.10784573482592,5.205239613914152
2019-03-23,14.2606716095606,26.4,24.5,30.4,315.0,8.6,1008.3,26.6,87.0,73.9,5.2,26.930819711427482,10.572814958129815,22.114793555787905,4.816026155639577
2019-03-24,11.84798386544373,26.6,23.8,31.2,316.0,7.4,1008.1,26.9,88.0,4.9,2.6,26.47966174128148,11.034635346585164,22.121741119104982,4.357920622176497
2019-03-25,8.348112295146306,26.4,23.4,31.0,173.0,5.8,1009.4,26.3,93.0,40.0,2.4,26.137959717638577,12.126518450349746,22.128688420904176,4.009271296734401
2019-03-26,15.67775670834997,26.4,23.7,30.8,125.0,6.8,1010.8,25.9,90.0,37.8,5.0,25.68010369308353,8.697814989858777,22.135635457351807,3.544468235731724
2019-03-27,17.33874629135096,26.4,23.8,30.7,125.0,6.4,1011.3,26.3,88.0,9.3,7.6,25.23579184532882,13.679433306746965,22.142582224650333,3.0932096206784863
2019-03-28,18.020452407150355,26.9,22.6,31.0,132.0,6.8,1010.3,28.7,85.0,6.4,5.4,24.807844587716634,18.16249499860343,22.149528719034144,2.6583158686824895
2019-03-29,19.44139101336165,27.9,23.6,31.8,129.0,6.4,1009.2,27.3,76.0,0.0,6.8,24.43032701848762,20.516387257235134,22.156474936765502,2.2738520817221186
2019-03-30,19.46799739791358,27.6,23.9,32.4,130.0,7.2,1009.1,27.3,82.0,0.0,7.7,24.045551176324043,20.345401512658498,22.163420874130647,1.8821303021933957
2019-03-31,16.610593354129936,28.0,24.0,33.4,137.0,7.0,1009.9,28.1,82.0,0.0,9.1,23.5400842387312,19.054378732248146,22.17036652743631,1.3697177112948893
2019-04-01,19.632839884221564,27.2,23.0,32.9,125.0,6.9,1010.2,27.0,77.0,0.0,8.1,23.281384158631322,15.316993690478478,22.17731189300619,1.1040722656251312
2019-04-02,13.002423005373798,26.8,23.8,33.0,125.0,6.6,1010.1,26.1,85.0,0.1,8.2,22.452836208909613,17.16122525136966,22.184256967176335,0.26857924173327774
2019-04-03,18.8846935485388,27.1,23.2,32.8,115.0,7.0,1010.4,26.8,83.0,1.6,4.4,21.81273761261516,14.620702263101139,22.191201746292727,-0.3784641336775678
2019-04-04,12.083730709818065,27.2,24.1,32.0,119.0,6.5,1010.3,27.3,82.0,0.0,5.8,21.079123077058433,17.6489660207974,22.198146226703763,-1.1190231496453293
2019-04-05,13.026558681830757,26.8,24.2,31.4,120.0,6.2,1010.0,26.1,88.0,0.0,5.1,20.28229284656902,12.515490676914052,22.20509040475444,-1.9227975581854189
2019-04-06,20.415425139484224,25.9,23.4,32.7,123.0,6.5,1009.9,27.1,87.0,3.9,4.8,19.67230717089319,14.511882692241288,22.212034276779676,-2.5397271058864845
2019-04-07,20.584174321100388,27.1,21.0,31.4,107.0,7.0,1008.7,25.7,78.0,1.0,4.3,19.130871004686398,17.640115827022132,22.21897783909706,-3.088106834410663
2019-04-08,21.07164018220893,27.6,22.5,31.5,105.0,7.0,1008.4,26.7,83.0,0.0,10.6,18.643132531243896,21.255999518252835,22.225921088001282,-3.582788556757386
2019-04-09,18.30717183884942,27.8,24.7,32.2,112.0,6.7,1009.0,27.7,84.0,0.0,9.9,18.350344427254665,26.265883427901464,22.2328640197592,-3.8825195925045364
2019-04-10,19.67692971884389,27.9,24.3,32.3,123.0,6.6,1009.0,27.6,83.0,0.0,9.2,17.938454822919002,18.879121125465964,22.239806630605386,-4.301351807686384
2019-04-11,21.444610019193817,28.0,24.5,32.4,107.0,6.3,1008.7,27.1,86.0,0.0,7.7,17.688562789720276,18.378881335536775,22.246748916739392,-4.558186127019116
2019-04-12,25.133558171292364,27.9,24.8,32.3,101.0,5.8,1009.2,27.7,85.0,0.0,7.2,17.68089729143238,19.12496780426719,22.25369087432201,-4.572793582889631
2019-04-13,24.505582160679,28.0,24.8,33.4,122.0,6.7,1009.6,27.7,85.0,0.0,5.2,17.702286451981237,24.389152231395887,22.260632499472937,-4.5583460474917
2019-04-14,22.21979946963717,27.1,24.7,32.0,109.0,6.3,1010.0,27.3,86.0,0.0,6.1,17.405308640178077,28.720923784197524,22.26757378827065,-4.862265148092572
2019-04-15,21.8745131160762,28.1,24.2,31.8,129.0,6.6,1009.6,27.4,85.0,0.0,7.2,17.11775840123393,22.475289016041852,22.274514736752533,-5.156756335518601
2019-04-16,21.34525914068045,28.1,24.4,32.4,129.0,5.9,1009.9,27.9,80.0,2.5,10.4,17.01366230090413,22.40674373707711,22.281455340912146,-5.267793040008016
2019-04-17,20.59663020037811,27.9,24.5,33.1,114.0,6.9,1010.3,28.3,84.0,5.0,9.4,17.291667068984545,19.20705977515683,22.288395596696564,-4.996728527712019
2019-04-18,20.59663020037811,27.9,23.5,33.1,126.0,9.0,1010.2,28.2,74.0,0.0,9.2,17.637512938567408,21.907930286990823,22.295335500005386,-4.657822561437978
2019-04-19,20.59663020037811,28.4,23.3,33.6,126.0,8.9,1009.0,28.2,78.0,0.0,10.9,17.90537689882833,22.60169584679348,22.302275046693175,-4.396898147864846
2019-04-20,20.59663020037811,28.1,23.8,33.8,129.0,10.0,1008.7,27.9,72.0,0.0,10.5,18.26695800646414,23.2236846699669,22.309214232572486,-4.042256226108346
2019-04-21,20.59663020037811,28.4,23.9,33.8,128.0,9.7,1008.2,27.9,76.0,0.0,8.1,18.57352550173755,17.40795957460316,22.316153053416247,-3.742627551678698
2019-04-22,20.59663020037811,28.6,24.4,34.6,130.0,10.5,1007.8,28.1,74.0,0.0,8.5,18.784724121431466,24.096611308929404,22.323091504960946,-3.5383673835294793
2019-04-23,20.59663020037811,28.4,23.6,33.8,129.0,10.8,1008.2,28.0,75.0,0.0,10.0,19.076345665929278,14.210957410315821,22.33002958290933,-3.2536839169800515
2019-04-24,20.59663020037811,28.4,23.6,33.6,125.0,9.5,1008.8,28.0,76.0,0.0,9.2,19.484629596103673,20.695957245287293,22.33696728293225,-2.8523376868285766
2019-04-25,20.59663020037811,28.6,24.1,33.6,134.0,10.6,1008.5,28.2,76.0,0.0,10.2,19.64859204583794,22.294910054243434,22.343904600671213,-2.695312554833272
2019-04-26,20.308679008542462,28.6,23.4,34.3,127.0,9.7,1007.8,27.6,77.0,0.0,9.2,19.747589803077663,23.951486926518392,22.350841531742017,-2.603251728664354
2019-04-27,19.35203771404729,28.1,24.1,33.4,126.0,7.2,1008.4,27.7,82.0,0.0,7.8,19.791975979974225,18.974934668071498,22.35777807173616,-2.5658020917619346
2019-04-28,16.447535060116536,27.1,24.3,32.3,125.0,7.3,1009.0,27.0,82.0,0.0,6.8,19.692180781532723,19.085576774119147,22.36471421622168,-2.672533434688958
2019-04-29,16.62384641791028,27.9,24.4,32.0,129.0,6.2,1009.7,27.2,83.0,0.2,5.2,19.597375748865947,17.105135336400622,22.371649960743483,-2.774274211877536
2019-04-30,16.05314015904389,26.6,24.7,32.6,123.0,5.3,1008.7,27.2,88.0,32.4,2.1,19.57879397569641,19.070480855736847,22.378585300822365,-2.7997913251259554
2019-05-01,15.11465978729172,26.6,23.7,31.4,121.0,6.3,1008.5,26.2,89.0,64.6,4.1,19.428187972465416,14.820445576175517,22.38552023195415,-2.9573322594887337
2019-05-02,15.3054894039361,26.9,23.8,32.2,112.0,6.6,1009.9,26.2,88.0,6.7,7.0,19.50495685241749,15.860747474438714,22.392454749609406,-2.887497897191917
2019-05-03,13.910700781630853,27.6,24.1,34.0,131.0,7.8,1010.8,27.7,84.0,0.5,5.5,19.339157093520562,11.979553765882946,22.399388849232047,-3.0602317557114844
2019-05-04,13.174018019992625,27.1,23.6,33.3,133.0,7.6,1010.6,26.9,84.0,1.0,6.7,19.375500003859713,11.814153830818993,22.406322526239958,-3.0308225223802445
2019-05-05,13.174018019992625,28.4,23.4,33.9,132.0,9.2,1010.1,28.1,78.0,13.0,6.7,19.380415315131774,10.010495866222808,22.413255776023423,-3.0328404608916486
2019-05-06,7.135926427496004,26.7,24.2,33.7,133.0,8.3,1010.1,27.6,83.0,0.0,10.7,18.9377653580655,11.159923255918551,22.420188593945394,-3.4824232358798923
2019-05-07,0.7301744046151422,27.2,23.1,33.0,135.0,11.2,1009.4,26.9,74.0,0.0,6.5,18.275965360849327,12.025302952024443,22.427120975341495,-4.151155614492168
2019-05-08,1.6380342444359528,26.2,22.2,32.7,131.0,10.4,1008.9,26.7,76.0,0.0,10.9,17.628178496256893,-0.8005951068929678,22.43405291551594,-4.805874419259048
2019-05-09,1.6167614500575305,27.4,22.5,33.0,131.0,11.6,1009.0,28.0,69.0,0.0,10.8,17.071831483297164,-0.01003206116979527,22.440984409735528,-5.369152926438364
2019-05-10,1.288441414733622,27.4,23.2,33.6,132.0,12.1,1010.8,27.8,73.0,0.0,10.4,16.458881873160156,-1.0115493329364513,22.447915453223725,-5.98903358006357
2019-05-11,1.127957243311138,27.3,22.8,32.9,129.0,11.4,1011.6,26.8,76.0,0.0,10.8,15.781660113964067,2.9172332159014545,22.454846041155612,-6.673185927191545
2019-05-12,1.2892275771297546,27.3,22.7,33.5,128.0,9.4,1011.3,27.8,76.0,0.0,10.7,14.986849094158647,-1.7001851232215568,22.461776168652275,-7.474927074493628
2019-05-13,1.5331743087437228,27.4,21.8,33.5,131.0,8.9,1010.7,26.7,80.0,0.0,8.8,14.221102165760803,0.1449863573179213,22.46870583077466,-8.247603665013857
2019-05-14,1.4359509430400834,27.8,22.6,33.8,128.0,9.4,1010.7,27.2,79.0,0.0,7.8,13.528307214874234,0.17671057917696587,22.47563502251634,-8.947327807642106
2019-05-15,1.4004050571501867,27.5,23.2,33.7,126.0,10.5,1011.0,27.5,69.0,0.0,10.1,12.845836946243365,-1.5543868531411071,22.48256373879653,-9.636726792553164
2019-05-16,1.2612170626938737,27.2,22.3,33.8,126.0,9.2,1010.8,26.9,71.0,0.0,10.8,12.176368876977147,0.9205069803669712,22.489491974453784,-10.313123097476637
2019-05-17,1.4438806696415771,26.7,22.0,33.4,129.0,9.4,1010.8,26.8,71.0,0.0,10.3,11.537943892619262,-2.650667991800578,22.496419724239797,-10.958475831620534
2019-05-18,1.2243012519700045,27.4,22.1,32.9,133.0,8.8,1011.2,27.1,72.0,0.0,10.8,10.892199594338992,1.290089471111802,22.503346982813298,-11.611147388474306
2019-05-19,1.2243012519700045,28.3,22.4,33.7,132.0,11.0,1011.3,27.4,73.0,0.0,10.7,10.246455296058722,0.9947541548174232,22.51027374473422,-12.263818448675499
2019-05-20,1.19810286196548,27.8,23.0,33.9,135.0,11.0,1011.2,27.4,74.0,0.0,10.9,9.599837718111635,0.886039163051219,22.517200004457838,-12.917362286346203
2019-05-21,1.2930249970682948,28.3,23.5,33.8,133.0,11.4,1011.0,27.6,73.0,0.0,10.8,8.95638421133464,-1.1870049693695783,22.52412575632888,-13.567741544994238
2019-05-22,1.129197997418588,28.2,23.9,33.8,135.0,11.7,1011.1,27.9,72.0,0.0,11.0,8.307469804569322,0.27287596090526023,22.53105099457561,-14.22358119000629
2019-05-23,0.553084969355708,28.0,23.0,33.8,133.0,12.0,1011.6,27.9,69.0,0.0,10.3,7.639351630201909,0.2237902877354756,22.537975713303993,-14.898624083102085
2019-05-24,0.0,26.9,23.1,33.0,132.0,12.1,1011.3,27.7,64.0,0.0,10.2,6.952797290189305,2.5384015482723044,22.54489990649176,-15.592102616302455
2019-05-25,0.5948639297181505,27.2,22.1,32.8,124.0,10.3,1010.7,26.8,72.0,0.0,10.6,6.286071747833973,-0.5083517665342363,22.551823567982343,-16.26575182014837
2019-05-26,1.613950094125202,27.9,22.4,33.7,125.0,10.1,1010.1,27.1,74.0,0.0,9.9,5.662914117353398,-0.0315200072455859,22.55874669147861,-16.895832574125212
2019-05-27,1.7194747066573497,27.9,23.1,32.8,129.0,9.8,1010.1,27.7,72.0,0.0,10.3,5.075162017107067,0.7103278864730314,22.56566927053681,-17.49050725342974
2019-05-28,2.6900501834414627,28.3,23.5,33.4,127.0,10.1,1009.6,27.4,72.0,0.0,10.6,4.616579187884565,1.3381949906455084,22.572591298560866,-17.9560121106763
2019-05-29,2.4253589434434266,27.7,23.4,33.6,132.0,12.1,1009.0,27.7,69.0,0.4,8.7,4.143296272069002,1.8592673988506654,22.57951276879705,-18.436216496728047
2019-05-30,1.8073571653921752,27.4,23.2,32.8,137.0,14.8,1009.6,27.1,69.0,0.0,10.5,3.6684368389472786,3.4421890271238773,22.586433674329736,-18.917996835382457
2019-05-31,2.059253161299268,27.2,23.2,32.2,140.0,14.5,1009.5,26.7,69.0,0.0,10.4,3.2332566180808633,1.9930500107298599,22.593354008077128,-19.360097389996266
2019-06-01,2.036571494038062,27.4,23.6,32.0,137.0,14.1,1009.2,27.5,69.0,0.0,10.5,2.7909593544175957,0.357075283670504,22.600273762786866,-19.80931440836927
2019-06-02,1.3642221753324817,27.1,20.9,33.0,138.0,13.5,1009.1,27.8,70.0,0.0,10.6,2.3727434008743162,1.2421789117188595,22.607192931032085,-20.234449530157768
2019-06-03,1.290484491545712,27.7,23.4,32.0,137.0,12.8,1009.0,27.8,70.0,0.0,10.2,1.9766256165927527,2.037521925972733,22.614111505207326,-20.637485888614574
