READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,KWH_EXP_MA,KWH_EXP_ES,trend_ma,cycle_ma
2019-01-18,0.9904555577830022,25.9,23.4,29.6,201.0,6.4,1007.4,26.0,90.0,104.0,0.5,1.8709427203695839,1.5450008295825657,9.987321393981865,-8.116378673612282
2019-01-19,1.1961187722992883,27.7,23.6,31.5,347.0,5.7,1007.7,27.2,88.0,0.6,3.8,1.8709427203695839,1.290637493000117,9.987075666382676,-8.116132946013092
2019-01-20,1.683782332268614,26.2,24.4,30.6,91.0,6.5,1007.8,26.2,90.0,0.0,6.4,1.8709427203695839,0.6280025851034545,9.986829926267799,-8.115887205898215
2019-01-21,2.2410170819161763,26.9,24.1,32.1,119.0,5.9,1007.1,26.7,89.0,25.7,5.3,1.8709427203695839,1.6454674383457126,9.986584172246747,-8.115641451877163
2019-01-22,3.0264553102135943,26.1,23.8,31.8,35.0,6.1,1006.6,26.3,88.0,41.0,6.9,1.8709427203695839,2.515298769587985,9.986338402855882,-8.115395682486298
2019-01-23,2.036754062007432,26.6,24.0,28.8,294.0,7.7,1007.2,26.4,86.0,37.6,0.5,1.8709427203695839,2.6264682693097883,9.986092616558402,-8.115149896188818
2019-01-24,1.876858264978554,26.4,24.6,30.6,312.0,10.6,1007.1,27.4,74.0,0.2,0.0,1.8709427203695839,1.462195064935269,9.985846811744345,-8.114904091374761
2019-01-25,3.594970161969514,27.0,23.7,29.9,307.0,10.5,1007.4,27.6,82.0,7.3,3.1,1.8709427203695839,1.9324180834284128,9.985600986730597,-8.114658266361014
2019-01-26,3.437183829436846,27.6,24.4,30.2,310.0,10.8,1008.0,27.7,86.0,0.2,4.9,1.8709427203695839,3.1088021658879272,9.985355139760886,-8.114412419391302
2019-01-27,4.283500146596679,26.9,24.6,30.0,307.0,14.1,1008.1,26.5,87.0,21.0,10.1,1.8709427203695839,3.7031651998813917,9.98510926900579,-8.114166548636206
2019-01-28,7.011734801931038,25.9,25.5,28.6,310.0,11.6,1008.8,26.4,90.0,19.6,1.2,1.8709427203695839,4.64487073927535,9.984863372562735,-8.113920652193151
2019-01-29,2.8250665162918955,26.2,23.4,29.0,309.0,7.8,1009.7,26.0,91.0,11.5,0.8,1.8709427203695839,5.893691057829082,9.984617448456005,-8.113674728086421
2019-01-30,2.8250665162918955,26.1,23.4,30.1,78.0,6.2,1010.3,25.7,88.0,1.2,5.1,1.8709427203695839,2.626555896780695,9.984371494636735,-8.11342877426715
2019-01-31,2.8250665162918955,27.2,23.4,30.6,42.0,5.3,1010.3,26.8,85.0,11.8,6.2,1.9082950327130748,2.811640299247877,9.984125508982922,-8.075830476269847
2019-02-01,2.8250665162918955,26.2,24.1,30.5,253.0,7.1,1009.9,25.9,89.0,0.2,5.9,1.9423179147359653,2.807239579543957,9.983879489299424,-8.04156157456346
2019-02-02,2.8250665162918955,26.5,23.3,30.6,76.0,6.6,1009.8,26.3,89.0,9.9,5.5,1.9829457318609658,3.168919995204636,9.983633433318301,-8.000687701457336
2019-02-03,2.8250665162918955,27.5,24.0,30.5,89.0,7.2,1009.9,26.7,86.0,11.3,6.4,2.0364309461740486,3.044501071395299,9.983387338699124,-7.946956392525076
2019-02-04,4.151854328248948,26.4,24.0,30.7,308.0,7.8,1009.9,26.1,91.0,0.0,9.3,2.142145298198864,2.858373761749288,9.983141203029335,-7.840995904830471
2019-02-05,4.557462243899995,26.4,24.0,30.6,315.0,6.8,1009.5,26.2,90.0,17.0,5.8,2.260154592022688,4.1476550999615265,9.98289502382474,-7.722740431802052
2019-02-06,3.896247954558744,25.8,24.0,30.2,331.0,6.4,1009.2,25.9,91.0,6.0,5.7,2.3597077999841543,4.446860237373498,9.982648798530462,-7.622940998546309
2019-02-07,2.771719088211768,26.4,23.5,29.6,136.0,5.5,1009.8,26.1,90.0,21.3,3.0,2.4197107730753173,3.6896174654366884,9.982402524522001,-7.562691751446684
2019-02-08,3.349742491834748,26.6,23.7,31.5,120.0,5.9,1010.0,26.8,85.0,1.0,5.4,2.499467712287044,3.1060695471815647,9.982156199106146,-7.482688486819102
2019-02-09,2.611862701839811,26.9,24.2,30.4,123.0,6.8,1010.0,27.2,85.0,0.1,4.2,2.5568363015399886,3.2710372023488166,9.981909819521517,-7.425073517981529
2019-02-10,3.623576659708682,27.4,23.2,31.2,117.0,6.4,1011.1,26.9,82.0,1.3,7.4,2.6330051218858284,2.532298756115555,9.981663382939281,-7.348658261053453
2019-02-11,4.508772533651242,27.1,23.8,31.0,105.0,5.9,1011.9,26.7,87.0,0.0,7.7,2.7483867614707482,3.9078748852000897,9.981416886463673,-7.233030124992926
2019-02-12,4.898687045957361,25.8,24.1,29.3,107.0,5.6,1012.3,26.0,92.0,128.0,6.4,2.8825993854370324,4.883451439381422,9.98117032713268,-7.098570941695648
2019-02-13,4.564786118206403,25.5,23.7,28.6,356.0,5.8,1013.1,25.4,95.0,73.1,1.7,3.0056552102039884,4.599670227533782,9.980923701919085,-6.975268491715097
2019-02-14,4.647969499458376,27.0,23.4,30.5,92.0,6.8,1012.0,26.5,86.0,12.0,0.0,3.1365343886741233,4.628224764458591,9.98067700773168,-6.844142619057557
2019-02-15,4.813584026048178,26.8,24.0,31.0,125.0,7.8,1011.8,26.0,85.0,0.0,10.1,3.2655558028551086,4.681424500089223,9.980430241416371,-6.714874438561263
2019-02-16,4.9681644196977786,27.7,23.1,31.2,126.0,7.6,1011.6,27.2,81.0,3.0,9.5,3.3897886176824716,4.901903216224429,9.980183399757369,-6.590394782074897
2019-02-17,5.837156784186625,27.9,24.0,30.9,268.0,7.5,1011.0,27.3,81.0,0.0,11.4,3.5513453252292586,5.241918314856855,9.979936479478347,-6.428591154249089
2019-02-18,5.61538329868342,26.2,24.3,30.8,139.0,6.6,1011.4,26.8,90.0,4.5,9.4,3.6986541427753967,5.745506172854149,9.979689477243571,-6.281035334468175
2019-02-19,5.652283150964764,27.0,23.7,30.6,308.0,7.2,1012.0,26.7,86.0,2.25,2.5,3.830937503398602,5.661097266939284,9.97944238965935,-6.148504886260749
2019-02-20,4.9632940143742745,27.2,23.5,31.2,185.0,7.7,1012.5,26.7,84.0,0.0,7.6,3.9216800678138717,5.252890185726744,9.979195213275379,-6.057515145461506
2019-02-21,4.699085231229916,26.7,24.0,30.4,57.0,6.9,1012.1,26.8,85.0,0.0,6.8,3.977434398514416,5.203527824146426,9.97894794458592,-6.001513546071505
2019-02-22,7.435131791843687,26.7,23.3,31.0,122.0,7.2,1011.1,26.5,85.0,0.0,6.7,4.1573803228422905,5.00199532499366,9.978700580030624,-5.821320257188334
2019-02-23,5.367302207308587,26.9,23.1,32.2,133.0,7.3,1009.8,26.7,83.0,0.0,7.0,4.273728454253292,6.634039343489391,9.978453115995045,-5.704724661741753
2019-02-24,4.276370687236262,28.2,23.2,32.6,125.0,7.8,1008.9,27.3,82.0,0.0,9.3,4.296441805095516,5.3090994896833665,9.978205548812255,-5.681763743716739
2019-02-25,7.724757747564631,28.3,24.0,32.3,131.0,7.1,1010.2,28.0,80.0,0.0,10.8,4.439360935699777,5.081314479341767,9.977957874763907,-5.5385969390641305
2019-02-26,5.644685432144402,29.1,24.5,35.0,130.0,7.5,1009.4,28.6,79.0,0.0,10.9,4.484733778551368,7.1949345750026845,9.97771009008043,-5.492976311529063
2019-02-27,5.346869824001665,28.5,24.5,34.0,126.0,7.3,1007.9,28.7,78.0,0.0,11.6,4.429238279287055,6.0039737701054126,9.977462190942326,-5.548223911655271
2019-02-28,5.58054046100503,28.2,24.8,33.2,120.0,7.2,1008.2,28.0,83.0,0.0,11.6,4.521087410777493,5.178541378475705,9.97721417348058,-5.456126762703086
2019-03-01,6.3778860617881294,28.3,24.8,32.8,81.0,7.1,1008.5,28.0,80.0,0.0,6.1,4.6395147289607,5.835016953596281,9.976966033776158,-5.337451304815458
2019-03-02,6.113230174159096,28.4,24.4,32.6,100.0,6.7,1008.5,27.8,82.0,0.0,8.9,4.7491201842229405,6.295026697413333,9.976717767860846,-5.227597583637905
2019-03-03,6.456974443793079,27.2,24.7,31.6,112.0,7.1,1008.2,27.4,83.0,6.15,8.4,4.870183781806313,6.324576462571416,9.976469371718316,-5.106285589912003
2019-03-04,6.539913611960014,27.1,24.0,31.6,139.0,7.7,1008.3,26.8,86.0,12.3,9.6,4.994012018328584,6.539598119705836,9.97622084128512,-4.982208822956536
2019-03-05,6.281532887165561,27.9,24.4,31.6,105.0,6.3,1008.3,27.2,85.0,0.0,8.9,5.109227564024374,6.626430777471533,9.975972172451772,-4.866744608427399
2019-03-06,6.977194542524091,26.2,24.2,30.0,15.0,7.4,1009.2,26.2,90.0,1.4,7.3,5.203405571166877,6.580333003414729,9.975723361063885,-4.7723177898970075
2019-03-07,7.183966068979683,25.4,24.0,28.7,344.0,5.7,1010.0,25.2,92.0,18.7,2.2,5.290955698669533,7.060326032798298,9.975474402923199,-4.684518704253666
2019-03-08,5.913823958582334,27.2,23.4,31.8,100.0,4.9,1010.2,26.6,83.0,18.4,0.0,5.358208232136986,6.942763856990189,9.975225293788434,-4.617017061651447
2019-03-09,4.193019780936829,27.2,24.1,31.2,117.0,6.5,1010.4,27.0,83.0,0.0,4.1,5.405584921894489,5.844866573178736,9.974976029376077,-4.569391107481588
2019-03-10,5.480940923166728,27.8,23.4,31.8,149.0,7.1,1010.2,27.3,78.0,0.0,6.1,5.476624869605555,4.544763449568237,9.974726605360994,-4.498101735755439
2019-03-11,5.672789582687095,27.4,23.4,32.0,169.0,7.8,1009.7,27.1,82.0,3.5,10.8,5.578655765633798,5.454509448272653,9.97447701737686,-4.395821251743062
2019-03-12,6.069524106148495,27.8,23.7,31.6,117.0,6.9,1010.3,27.4,81.0,0.0,8.5,5.660187347181791,5.594865606983022,9.974227261016793,-4.314039913835002
2019-03-13,6.638073585339935,25.8,23.9,30.7,138.0,6.4,1011.1,26.3,86.0,0.0,9.7,5.731164048904747,5.645062999599015,9.973977331834288,-4.242813282929541
2019-03-14,5.58994483440646,27.0,23.4,31.7,135.0,6.7,1010.6,29.3,81.0,29.5,5.4,5.754205975186384,6.6964694836639875,9.973727225343955,-4.219521250157571
2019-03-15,6.364140331004692,26.9,23.6,30.6,141.0,6.9,1009.0,26.4,84.0,0.0,2.8,5.814184448946326,5.82205768893308,9.973476937022152,-4.159292488075826
2019-03-16,6.591540331444574,26.1,23.8,31.6,122.0,6.4,1008.4,26.1,88.0,0.0,5.0,5.878970143345867,6.33781219722784,9.973226462307204,-4.094256318961337
2019-03-17,7.19325123791059,26.8,23.2,29.6,268.0,5.6,1008.9,26.1,88.0,0.6,2.0,5.958292383741281,6.672104462103989,9.972975796599943,-4.014683412858663
2019-03-18,9.508639945218071,25.4,24.0,29.4,292.0,5.5,1008.7,26.0,92.0,1.6,5.2,6.109641567925292,7.568060786394383,9.97272493526429,-3.863083367338999
2019-03-19,10.338897019650757,27.5,23.6,31.0,318.0,7.1,1007.5,27.0,88.0,10.0,2.6,6.259699575774095,9.470889214018596,9.97247387362797,-3.7127742978538754
2019-03-20,9.522048101837772,28.4,24.3,30.9,312.0,9.4,1007.3,27.2,87.0,10.9,8.2,6.38992173587924,10.014647441742277,9.972222606983893,-3.5823008711046525
2019-03-21,11.554592465327069,27.9,25.3,30.0,311.0,9.6,1007.8,27.9,84.0,8.25,6.5,6.586665379691317,9.92167069090506,9.9719711305915,-3.3853057509001836
2019-03-22,10.639243886620768,27.7,25.3,31.0,305.0,8.6,1008.4,27.8,85.0,5.6,2.1,6.7758637087662,10.934449760698907,9.971719439677937,-3.1958557309117372
2019-03-23,8.263395134396438,26.4,24.5,30.4,315.0,8.6,1008.3,26.6,87.0,73.9,5.2,6.8946740388717505,10.543504858874634,9.971467529439833,-3.0767934905680825
2019-03-24,10.187468771342038,26.6,23.8,31.2,316.0,7.4,1008.1,26.9,88.0,4.9,2.6,6.98641860485503,8.80582603318411,9.971215395045002,-2.9847967901899723
2019-03-25,10.209576229248189,26.4,23.4,31.0,173.0,5.8,1009.4,26.3,93.0,40.0,2.4,7.147827738919682,10.054054499222936,9.970963031633527,-2.823135292713845
2019-03-26,10.5400102115248,26.4,23.7,30.8,125.0,6.8,1010.8,25.9,90.0,37.8,5.0,7.356615723062634,10.27664083555981,9.970710434318583,-2.614094711255949
2019-03-27,12.259911461885322,26.4,23.8,30.7,125.0,6.4,1011.3,26.3,88.0,9.3,7.6,7.5077875135399905,9.945885023303642,9.970457598187892,-2.4626700846479013
2019-03-28,11.194948627965138,26.9,22.6,31.0,132.0,6.8,1010.3,28.7,85.0,6.4,5.4,7.692796286734015,11.790446690249315,9.9702045183056,-2.2774082315715853
2019-03-29,11.554080472412725,27.9,23.6,31.8,129.0,6.4,1009.2,27.3,76.0,0.0,6.8,7.899703308347716,11.011709122309966,9.969951189713658,-2.070247881365942
2019-03-30,11.901542840324112,27.6,23.9,32.4,130.0,7.2,1009.1,27.3,82.0,0.0,7.7,8.110403387658353,11.44589962268476,9.969697607433485,-1.8592942197751317
2019-03-31,11.398702654553452,28.0,24.0,33.4,137.0,7.0,1009.9,28.1,82.0,0.0,9.1,8.27776394075053,12.907860915486546,9.969443766467835,-1.691679825717305
2019-04-01,13.484995056075569,27.2,23.0,32.9,125.0,6.9,1010.2,27.0,77.0,0.0,8.1,8.523489436814412,11.526434702551704,9.969189661802703,-1.4457002249882915
2019-04-02,14.016915831109683,26.8,23.8,33.0,125.0,6.6,1010.1,26.1,85.0,0.1,8.2,8.7754874830583,13.421689290610704,9.968935288408831,-1.193447805350532
2019-04-03,13.286159891896135,27.1,23.2,32.8,115.0,7.0,1010.4,26.8,83.0,1.6,4.4,9.00036235905617,13.149270774241941,9.968680641243926,-0.9683182821877558
2019-04-04,14.549942040763035,27.2,24.1,32.0,119.0,6.5,1010.3,27.3,82.0,0.0,5.8,9.27597599750942,13.14447570432704,9.968425715254934,-0.6924497177455144
2019-04-05,13.919101915774451,26.8,24.2,31.4,120.0,6.2,1010.0,26.1,88.0,0.0,5.1,9.507372909951098,13.947646467226914,9.968170505380073,-0.4607975954289749
2019-04-06,15.26000048357099,25.9,23.4,32.7,123.0,6.5,1009.9,27.1,87.0,3.9,4.8,9.77657405710414,14.403212995587745,9.967915006551323,-0.1913409494471825
2019-04-07,13.991978264237217,27.1,21.0,31.4,107.0,7.0,1008.7,25.7,78.0,1.0,4.3,10.045845867292636,14.953907567704064,9.967659213696512,0.07818665359612353
2019-04-08,14.104562089627697,27.6,22.5,31.5,105.0,7.0,1008.4,26.7,83.0,0.0,10.6,10.376230610915666,14.040981354367469,9.967403121741745,0.4088274891739214
2019-04-09,12.361115450774292,27.8,24.7,32.2,112.0,6.7,1009.0,27.7,84.0,0.0,9.9,10.605569761835918,14.205577580630678,9.967146725613834,0.6384230362220844
2019-04-10,15.75003151699431,27.9,24.3,32.3,123.0,6.6,1009.0,27.6,83.0,0.0,9.2,10.941477826312827,12.90600714259632,9.966890020243273,0.9745878060695539
2019-04-11,14.580391760638618,28.0,24.5,32.4,107.0,6.3,1008.7,27.1,86.0,0.0,7.7,11.225173414795828,15.487912619998825,9.966633000566313,1.2585404142295147
2019-04-12,15.424781333906289,27.9,24.8,32.3,101.0,5.8,1009.2,27.7,85.0,0.0,7.2,11.518063673081375,15.300611164516166,9.966375661527993,1.5516880115533827
2019-04-13,15.768285499417694,28.0,24.8,33.4,122.0,6.7,1009.6,27.7,85.0,0.0,5.2,11.857341695248415,15.60587480208193,9.966117998084691,1.8912236971637242
2019-04-14,19.459639413798097,27.1,24.7,32.0,109.0,6.3,1010.0,27.3,86.0,0.0,6.1,12.29385833134153,15.942389888365117,9.965860005206782,2.3279983261347486
2019-04-15,19.493593073321943,28.1,24.2,31.8,129.0,6.6,1009.6,27.4,85.0,0.0,7.2,12.723926756070775,19.677876871816462,9.965601677881684,2.75832507818909
2019-04-16,11.92823353873682,28.1,24.4,32.4,129.0,5.9,1009.9,27.9,80.0,2.5,10.4,12.881759499431649,17.37735427461273,9.965343011117804,2.9164164883138444
2019-04-17,0.0,27.9,24.5,33.1,114.0,6.9,1010.3,28.3,84.0,5.0,9.4,12.564804834591047,10.21831781708979,9.965083999948423,2.599720834642625
2019-04-18,0.0,27.9,23.5,33.1,126.0,9.0,1010.2,28.2,74.0,0.0,9.2,12.220174933936022,0.9487689535721984,9.964824639433106,2.2553502945029162
2019-04-19,0.0,28.4,23.3,33.6,126.0,8.9,1009.0,28.2,78.0,0.0,10.9,11.90277333054143,0.28882706923125134,9.96456492465486,1.93820840588657
2019-04-20,0.0,28.1,23.8,33.8,129.0,10.0,1008.7,27.9,72.0,0.0,10.5,11.517620248363862,0.11232787556765267,9.964304850717022,1.5533153976468395
2019-04-21,0.0,28.4,23.9,33.8,128.0,9.7,1008.2,27.9,76.0,0.0,8.1,11.1629787854765,0.3181378554059382,9.964044412740396,1.1989343727361046
2019-04-22,0.0,28.6,24.4,34.6,130.0,10.5,1007.8,28.1,74.0,0.0,8.5,10.88753228099662,0.4094304489832705,9.963783605859794,0.9237486751368262
2019-04-23,0.6574217400503716,28.4,23.6,33.8,129.0,10.8,1008.2,28.0,75.0,0.0,10.0,10.569864046620232,0.18789623765661467,9.963522425220834,0.6063416213993982
2019-04-24,16.425467911136995,28.4,23.6,33.6,125.0,9.5,1008.8,28.0,76.0,0.0,9.2,10.777060436016525,3.1190607899280893,9.963260865977459,0.8137995700390661
2019-04-25,20.685109351972248,28.6,24.1,33.6,134.0,10.6,1008.5,28.2,76.0,0.0,10.2,11.115230407364773,16.04247152948011,9.962998923289078,1.1522314840756955
2019-04-26,19.80025480798908,28.6,23.4,34.3,127.0,9.7,1007.8,27.6,77.0,0.0,9.2,11.36657518556823,19.877350528520793,9.962736592322427,1.403838593245803
2019-04-27,18.84477709882348,28.1,24.1,33.4,126.0,7.2,1008.4,27.7,82.0,0.0,7.8,11.621569467930177,19.749624509330005,9.962473868254643,1.6590955996755348
2019-04-28,24.90857374552347,27.1,24.3,32.3,125.0,7.3,1009.0,27.0,82.0,0.0,6.8,12.066719243700536,19.97049137051847,9.962210746275508,2.1045084974250283
2019-04-29,23.078039104398687,27.9,24.4,32.0,129.0,6.2,1009.7,27.2,83.0,0.2,5.2,12.439269119169689,24.18201400222806,9.961947221589762,2.4773218975799267
2019-04-30,18.581880461663207,26.6,24.7,32.6,123.0,5.3,1008.7,27.2,88.0,32.4,2.1,12.67870837940668,23.10804971375046,9.961683289421117,2.7170250899855635
2019-05-01,16.058357792061916,26.6,23.7,31.4,121.0,6.3,1008.5,26.2,89.0,64.6,4.1,12.764487137272889,18.65726198609254,9.961418945015621,2.8030681922572676
2019-05-02,18.358340301036737,26.9,23.8,32.2,112.0,6.6,1009.9,26.2,88.0,6.7,7.0,12.909201286270461,16.755046597976808,9.961154183643817,2.948047102626644
2019-05-03,17.91846313927012,27.6,24.1,34.0,131.0,7.8,1010.8,27.7,84.0,0.5,5.5,13.06361139451626,17.965783132553426,9.960889000601515,3.1027223939147444
2019-05-04,19.95323105119969,27.1,23.6,33.3,133.0,7.6,1010.6,26.9,84.0,1.0,6.7,13.24372102819748,18.349594540247665,9.9606233912111,3.28309763698638
2019-05-05,19.937045190771133,28.4,23.4,33.9,132.0,9.2,1010.1,28.1,78.0,13.0,6.7,13.444319137364037,19.75682497152097,9.960357350822926,3.4839617865411103
2019-05-06,21.2662037401866,26.7,24.2,33.7,133.0,8.3,1010.1,27.6,83.0,0.0,10.7,13.644525912584557,20.165445013263472,9.960090874816935,3.6844350377676225
2019-05-07,20.71296009804216,27.2,23.1,33.0,135.0,11.2,1009.4,26.9,74.0,0.0,6.5,13.868558640378057,21.669412377638363,9.959823958604476,3.9087346817735806
2019-05-08,20.81827416001377,26.2,22.2,32.7,131.0,10.4,1008.9,26.7,76.0,0.0,10.9,14.092349042724258,21.09507702532654,9.959556597630113,4.132792445094145
2019-05-09,19.487647400548653,27.4,22.5,33.0,131.0,11.6,1009.0,28.0,69.0,0.0,10.8,14.329900107716735,20.401282727589624,9.959288787373643,4.370611320343093
2019-05-10,18.345133166421967,27.4,23.2,33.6,132.0,12.1,1010.8,27.8,73.0,0.0,10.4,14.416403496030991,20.38208696259896,9.959020523352116,4.457382972678875
2019-05-11,17.19468236327437,27.3,22.8,32.9,129.0,11.4,1011.6,26.8,76.0,0.0,10.8,14.50354651611885,19.505403453451986,9.958751801121988,4.544794714996863
2019-05-12,19.438061326148155,27.3,22.7,33.5,128.0,9.4,1011.3,27.8,76.0,0.0,10.7,14.637322515860244,18.42613667044141,9.958482616279897,4.678839899580348
2019-05-13,16.364259446086212,27.4,21.8,33.5,131.0,8.9,1010.7,26.7,80.0,0.0,8.8,14.65718831408253,18.78993996237197,9.958212964463453,4.698975349619078
2019-05-14,19.32678333845076,27.8,22.6,33.8,128.0,9.4,1010.7,27.2,79.0,0.0,7.8,14.652759778237618,17.038823343525628,9.957942841352452,4.694816936885166
2019-05-15,18.858245419147256,27.5,23.2,33.7,126.0,10.5,1011.0,27.5,69.0,0.0,10.1,14.631581523098463,16.710784392489927,9.957672242669043,4.67390928042942
2019-05-16,18.11778417876356,27.2,22.3,33.8,126.0,9.2,1010.8,26.9,71.0,0.0,10.8,14.837899877766022,19.713958738006422,9.957401164177703,4.880498713588318
2019-05-17,18.917689382833395,26.7,22.0,33.4,129.0,9.4,1010.8,26.8,71.0,0.0,10.3,15.468489523860466,19.42725768019731,9.95712960168504,5.511359922175426
2019-05-18,24.17268070804092,27.4,22.1,32.9,133.0,8.8,1011.2,27.1,72.0,0.0,10.8,16.27424554746183,25.84881415356972,9.956857551041658,6.317387996420173
2019-05-19,24.17042086448509,28.3,22.4,33.7,132.0,11.0,1011.3,27.4,73.0,0.0,10.7,17.07992624294467,24.20733198249262,9.956585008147847,7.123341234796822
2019-05-20,16.295299166133017,27.8,23.0,33.9,135.0,11.0,1011.2,27.4,74.0,0.0,10.9,17.62310288181577,22.81036574747215,9.956311968960849,7.666790912854919
2019-05-21,10.449010334639093,28.3,23.5,33.8,133.0,11.4,1011.0,27.6,73.0,0.0,10.8,17.971403226303735,16.690188978675234,9.95603842950212,8.015364796801615
2019-05-22,9.640284979695036,28.2,23.9,33.8,135.0,11.7,1011.1,27.9,72.0,0.0,11.0,18.292746058960237,11.67066137947553,9.955764385862228,8.336981673098009
2019-05-23,11.939549053385848,28.0,23.0,33.8,133.0,12.0,1011.6,27.9,69.0,0.0,10.3,18.668816969404755,9.533851901688642,9.955489834203991,8.713327135200764
2019-05-24,8.797420085253746,26.9,23.1,33.0,132.0,12.1,1011.3,27.7,64.0,0.0,10.2,18.414548708541982,11.550592058388286,9.955214770765386,8.459333937776597
2019-05-25,8.60802006848022,27.2,22.1,32.8,124.0,10.3,1010.7,26.8,72.0,0.0,10.6,18.01197906575891,8.962325675289941,9.954939191862934,8.057039873895977
2019-05-26,13.237489160738969,27.9,22.4,33.7,125.0,10.1,1010.1,27.1,74.0,0.0,9.9,17.793220210850574,9.930458268309664,9.954663093889412,7.838557116961162
2019-05-27,14.771451716330896,27.9,23.1,32.8,129.0,9.8,1010.1,27.7,72.0,0.0,10.3,17.657442698100827,13.716632711180708,9.954386473310235,7.703056224790592
2019-05-28,10.69656986411618,28.3,23.5,33.4,127.0,10.1,1009.6,27.4,72.0,0.0,10.6,17.183709235387244,15.109625426808623,9.954109326661476,7.229599908725769
2019-05-29,7.996603845601666,27.7,23.4,33.6,132.0,12.1,1009.0,27.7,69.0,0.4,8.7,16.68099472676068,10.853733642978703,9.953831650548645,6.727163076212035
2019-05-30,8.04419719766349,27.4,23.2,32.8,137.0,14.8,1009.6,27.1,69.0,0.0,10.5,16.32973861796069,9.808600291197074,9.953553441642427,6.376185176318263
2019-05-31,4.813122345038946,27.2,23.2,32.2,140.0,14.5,1009.5,26.7,69.0,0.0,10.4,15.954897436393257,6.972324001323035,9.953274696674146,6.00162273971911
2019-06-01,3.9863590695231146,27.4,23.6,32.0,137.0,14.1,1009.2,27.5,69.0,0.0,10.5,15.4758313953428,3.925466764648395,9.952995412432605,5.522835982910195
2019-06-02,3.34832193224009,27.1,20.9,33.0,138.0,13.5,1009.1,27.8,70.0,0.0,10.6,14.990160021775132,5.604925599412539,9.95271558576071,5.037444436014422
2019-06-03,3.654672093282181,27.7,23.4,32.0,137.0,12.8,1009.0,27.8,70.0,0.0,10.2,14.446874723177883,4.039629549313231,9.952435213551153,4.49443950962673
